Fecha;A;B;C;D;E
2017-02-18;3,0716347065e+12;4,20804973035e+12;1,23481897722e+13;6,40843131082e+12;4,42006594159e+12
2017-02-19;3,0716347065e+12;4,20804973035e+12;1,23481897722e+13;6,40843131082e+12;4,42006594159e+12
2017-02-20;3,08964446682e+12;4,22562585602e+12;1,23868706605e+13;6,42243850602e+12;4,42590160482e+12
2017-02-21;3,0875064754e+12;4,22228965084e+12;1,23760893721e+13;6,41654042328e+12;4,42417432066e+12
2017-02-22;3,10137292348e+12;4,23467164979e+12;1,23965187169e+13;6,42105164872e+12;4,42186303863e+12
2017-02-23;3,09961994791e+12;4,23395374045e+12;1,23984049914e+13;6,42575528429e+12;4,42705769776e+12
2017-02-24;3,09963433191e+12;4,23548492888e+12;1,2411238965e+13;6,43345496893e+12;4,43494110468e+12
2017-02-25;3,09963433191e+12;4,23548492888e+12;1,2411238965e+13;6,43345496893e+12;4,43494110468e+12
2017-02-26;3,09963433191e+12;4,23548492888e+12;1,2411238965e+13;6,43345496893e+12;4,43494110468e+12
2017-02-27;3,10771297399e+12;4,24516361906e+12;1,24399740387e+13;6,44959993333e+12;4,44374636651e+12
2017-02-28;3,09733667485e+12;4,233147312e+12;1,24048802019e+13;6,49203744865e+12;4,44324112312e+12
2017-03-01;3,09874605084e+12;4,23606886971e+12;1,24270228355e+13;6,49318914387e+12;4,42711902025e+12
2017-03-02;3,12459221998e+12;4,26072182705e+12;1,2466823471e+13;6,50091992796e+12;4,42796335536e+12
2017-03-03;3,12747324472e+12;4,2638930068e+12;1,24761188158e+13;6,50132098389e+12;4,42780379628e+12
2017-03-04;3,12747324472e+12;4,2638930068e+12;1,24761188158e+13;6,50132098389e+12;4,42780379628e+12
2017-03-05;3,12747324472e+12;4,2638930068e+12;1,24761188158e+13;6,50132098389e+12;4,42780379628e+12
2017-03-06;3,13459852749e+12;4,27124942635e+12;1,24961163174e+13;6,51046825450e+12;4,4311314298e+12
2017-03-07;3,15073529413e+12;4,28799636354e+12;1,25303131577e+13;6,51713261848e+12;4,4300790861e+12
2017-03-08;3,15563672237e+12;4,29330799365e+12;1,2545956743e+13;6,51738525118e+12;4,42766207304e+12
2017-03-09;3,15537848042e+12;4,29263154961e+12;1,25385940954e+13;6,50778930842e+12;4,4232685175e+12
2017-03-10;3,1591976503e+12;4,29253634694e+12;1,25301970519e+13;6,49641305748e+12;4,4159863266e+12
2017-03-11;3,1591976503e+12;4,29253634694e+12;1,25301970519e+13;6,49641305748e+12;4,4159863266e+12
2017-03-12;3,1591976503e+12;4,29253634694e+12;1,25301970519e+13;6,49641305748e+12;4,4159863266e+12
2017-03-13;3,17041733753e+12;4,30163813334e+12;1,25409780155e+13;6,48941289272e+12;4,40785283084e+12
2017-03-14;3,19413509212e+12;4,32911254234e+12;1,25917764679e+13;6,49488155828e+12;4,40944911612e+12
2017-03-15;3,20208228568e+12;4,33941588522e+12;1,26049442689e+13;6,48677285564e+12;4,39032611414e+12
2017-03-16;3,22302142484e+12;4,35859819867e+12;1,26313632473e+13;6,48725851949e+12;4,38533381378e+12
2017-03-17;3,22212050356e+12;4,36414894855e+12;1,26554750508e+13;6,50380377443e+12;4,39947844525e+12
2017-03-18;3,22212050356e+12;4,36414894855e+12;1,26554750508e+13;6,50380377443e+12;4,39947844525e+12
2017-03-19;3,22212050356e+12;4,36414894855e+12;1,26554750508e+13;6,50380377443e+12;4,39947844525e+12
2017-03-20;3,22586462169e+12;4,37482182181e+12;1,26921423849e+13;6,51967918636e+12;4,40972546522e+12
2017-03-21;3,23448779115e+12;4,3854926049e+12;1,27227935514e+13;6,53138265827e+12;4,41254202419e+12
2017-03-22;3,20979942571e+12;4,36162043924e+12;1,267416902e+13;6,51179918293e+12;4,40372847884e+12
2017-03-23;3,22088013488e+12;4,37406053015e+12;1,27055807144e+13;6,52856313496e+12;4,41209304340e+12
2017-03-24;3,22615822214e+12;4,38309456267e+12;1,2728187688e+13;6,54028134900e+12;4,42009695668e+12
2017-03-25;3,22615822214e+12;4,38309456267e+12;1,2728187688e+13;6,54028134900e+12;4,42009695668e+12
2017-03-26;3,22615822214e+12;4,38309456267e+12;1,2728187688e+13;6,54028134900e+12;4,42009695668e+12
2017-03-27;3,23557730856e+12;4,39547925406e+12;1,27566272419e+13;6,54952933630e+12;4,42327428941e+12
2017-03-28;3,24227144546e+12;4,40443093247e+12;1,27828933908e+13;6,5614557595e+12;4,43338060256e+12
2017-03-29;3,27409102116e+12;4,43780936212e+12;1,28471433052e+13;6,57685512631e+12;4,43454091821e+12
2017-03-30;3,27331117948e+12;4,43745512774e+12;1,28469541e+13;6,57687181911e+12;4,43506485986e+12
2017-03-31;3,25968266442e+12;4,42084440551e+12;1,28068244816e+13;6,6282520562e+12;4,43870693738e+12
2017-04-01;3,25968266442e+12;4,42084440551e+12;1,28068244816e+13;6,6282520562e+12;4,43870693738e+12
2017-04-02;3,25968266442e+12;4,42084440551e+12;1,28068244816e+13;6,6282520562e+12;4,43870693738e+12
2017-04-03;3,24744504272e+12;4,40999513302e+12;1,28125216362e+13;6,62605586381e+12;4,41252245318e+12
2017-04-04;3,23065184795e+12;4,39271355431e+12;1,27743965616e+13;6,61486636943e+12;4,40915452803e+12
2017-04-05;3,24602410185e+12;4,409641862e+12;1,2814339009e+13;6,63061682145e+12;4,41467567514e+12
2017-04-06;3,24075956828e+12;4,40556313317e+12;1,28010436983e+13;6,62587157921e+12;4,41565590762e+12
2017-04-07;3,2410329055e+12;4,40499096467e+12;1,27961943871e+13;6,62092325835e+12;4,41173763407e+12
2017-04-08;3,2410329055e+12;4,40499096467e+12;1,27961943871e+13;6,62092325835e+12;4,41173763407e+12
2017-04-09;3,2410329055e+12;4,40499096467e+12;1,27961943871e+13;6,62092325835e+12;4,41173763407e+12
2017-04-10;3,2443264413e+12;4,40899207651e+12;1,28060489078e+13;6,62538302684e+12;4,41309553505e+12
2017-04-11;3,239848067e+12;4,40433730665e+12;1,27996007117e+13;6,62508352674e+12;4,4130996945e+12
2017-04-12;3,2321602435e+12;4,40146808989e+12;1,28025821275e+13;6,62843843394e+12;4,42364606613e+12
2017-04-13;3,23224364042e+12;4,4064016479e+12;1,28143352177e+13;6,63230768231e+12;4,43344467071e+12
2017-04-14;3,23224364042e+12;4,4064016479e+12;1,28143352177e+13;6,63230768231e+12;4,43344467071e+12
2017-04-15;3,23224364042e+12;4,4064016479e+12;1,28143352177e+13;6,63230768231e+12;4,43344467071e+12
2017-04-16;3,23224364042e+12;4,4064016479e+12;1,28143352177e+13;6,63230768231e+12;4,43344467071e+12
2017-04-17;3,20026337594e+12;4,38245220299e+12;1,2780687579e+13;6,61449352270e+12;4,40155728048e+12
2017-04-18;3,20604747154e+12;4,39359425432e+12;1,28232072561e+13;6,64122861917e+12;4,42141233906e+12
2017-04-19;3,20604747154e+12;4,39359425432e+12;1,28232072561e+13;6,64122861917e+12;4,42141233906e+12
2017-04-20;3,19591974381e+12;4,38204145231e+12;1,27960411085e+13;6,62807970145e+12;4,4154172136e+12
2017-04-21;3,20546226878e+12;4,39078689997e+12;1,28052753761e+13;6,62910120487e+12;4,41657226607e+12
2017-04-22;3,20546226878e+12;4,39078689997e+12;1,28052753761e+13;6,62910120487e+12;4,41657226607e+12
2017-04-23;3,20546226878e+12;4,39078689997e+12;1,28052753761e+13;6,62910120487e+12;4,41657226607e+12
2017-04-24;3,20986069786e+12;4,39643761096e+12;1,28227441677e+13;6,63625176703e+12;4,4208960473e+12
2017-04-25;3,2492111465e+12;4,4346009332e+12;1,29023151076e+13;6,65141270704e+12;4,42246322347e+12
2017-04-26;3,28204819879e+12;4,46644848525e+12;1,29597447295e+13;6,66127799841e+12;4,42801335261e+12
2017-04-27;3,29735708173e+12;4,47900894299e+12;1,29771201266e+13;6,66345482745e+12;4,42593707374e+12
2017-04-28;3,28195531384e+12;4,45967038586e+12;1,29422943434e+13;6,71409848841e+12;4,43221868596e+12
2017-04-29;3,28195531384e+12;4,45967038586e+12;1,29422943434e+13;6,71409848841e+12;4,43221868596e+12
2017-04-30;3,28195531384e+12;4,45967038586e+12;1,29422943434e+13;6,71409848841e+12;4,43221868596e+12
2017-05-01;3,28195531384e+12;4,45967038586e+12;1,29422943434e+13;6,71409848841e+12;4,43221868596e+12
2017-05-02;3,28237213662e+12;4,45798305375e+12;1,2954370672e+13;6,71473243973e+12;4,4156538641e+12
2017-05-03;3,30476904970e+12;4,4818739563e+12;1,30166141717e+13;6,73249313754e+12;4,41500879054e+12
2017-05-04;3,31105923481e+12;4,48815505971e+12;1,30327703806e+13;6,73744774961e+12;4,41521219434e+12
2017-05-05;3,32775312757e+12;4,5024062852e+12;1,30475440188e+13;6,73132979905e+12;4,40482630376e+12
2017-05-06;3,32775312757e+12;4,5024062852e+12;1,30475440188e+13;6,73132979905e+12;4,40482630376e+12
2017-05-07;3,32775312757e+12;4,5024062852e+12;1,30475440188e+13;6,73132979905e+12;4,40482630376e+12
2017-05-08;3,33671819178e+12;4,50957719456e+12;1,3064356313e+13;6,73769745396e+12;4,4044957018e+12
2017-05-09;3,34430027202e+12;4,51274464579e+12;1,30525031823e+13;6,72651720371e+12;4,39212195882e+12
2017-05-10;3,35376866374e+12;4,51678341966e+12;1,30407253904e+13;6,7084308853e+12;4,37316036012e+12
2017-05-11;3,34637436404e+12;4,50853014042e+12;1,30231904159e+13;6,70092022616e+12;4,36965435651e+12
2017-05-12;3,34847050063e+12;4,50849982426e+12;1,30065077018e+13;6,68496279884e+12;4,3542217792e+12
2017-05-13;3,34847050063e+12;4,50849982426e+12;1,30065077018e+13;6,68496279884e+12;4,3542217792e+12
2017-05-14;3,34847050063e+12;4,50849982426e+12;1,30065077018e+13;6,68496279884e+12;4,3542217792e+12
2017-05-15;3,34771301583e+12;4,51130475716e+12;1,302360974e+13;6,69095853201e+12;4,34784127259e+12
2017-05-16;3,35776433874e+12;4,52517610865e+12;1,30641454236e+13;6,70259142171e+12;4,35628479128e+12
2017-05-17;3,36295888726e+12;4,53213745353e+12;1,3087427707e+13;6,71435792823e+12;4,35622143655e+12
2017-05-18;3,35581169518e+12;4,52560035953e+12;1,30981101228e+13;6,72784319076e+12;4,35811015685e+12
2017-05-19;3,3465469211e+12;4,51414521963e+12;1,3074436468e+13;6,72061052182e+12;4,35940934532e+12
2017-05-20;3,3465469211e+12;4,51414521963e+12;1,3074436468e+13;6,72061052182e+12;4,35940934532e+12
2017-05-21;3,3465469211e+12;4,51414521963e+12;1,3074436468e+13;6,72061052182e+12;4,35940934532e+12
2017-05-22;3,34990231904e+12;4,51497872939e+12;1,30634295959e+13;6,71326628234e+12;4,35240451118e+12
2017-05-23;3,34643304925e+12;4,51079501945e+12;1,3048733807e+13;6,70201525666e+12;4,34662692365e+12
2017-05-24;3,36440090809e+12;4,52909582338e+12;1,30854406359e+13;6,71149224922e+12;4,3464592933e+12
2017-05-25;3,37663017754e+12;4,54219716076e+12;1,31157289823e+13;6,72132083702e+12;4,34962236148e+12
2017-05-26;3,36586036492e+12;4,52785936292e+12;1,30711862766e+13;6,70063514663e+12;4,33963355374e+12
2017-05-27;3,36586036492e+12;4,52785936292e+12;1,30711862766e+13;6,70063514663e+12;4,33963355374e+12
2017-05-28;3,36586036492e+12;4,52785936292e+12;1,30711862766e+13;6,70063514663e+12;4,33963355374e+12
2017-05-29;3,37728639794e+12;4,53904954772e+12;1,30787835612e+13;6,69751671049e+12;4,32888560839e+12
2017-05-30;3,39462751898e+12;4,55439956673e+12;1,31093776051e+13;6,7034341742e+12;4,32516421493e+12
2017-05-31;3,39413493102e+12;4,55040691969e+12;1,31167407062e+13;6,77166391748e+12;4,3342381917e+12
2017-06-01;3,3778167113e+12;4,5358972213e+12;1,31080373569e+13;6,77386570850e+12;4,3289575134e+12
2017-06-02;3,39377691618e+12;4,55119760552e+12;1,31362729718e+13;6,77904693306e+12;4,32679677112e+12
2017-06-03;3,39377691618e+12;4,55119760552e+12;1,31362729718e+13;6,77904693306e+12;4,32679677112e+12
2017-06-04;3,39377691618e+12;4,55119760552e+12;1,31362729718e+13;6,77904693306e+12;4,32679677112e+12
2017-06-05;3,40456772424e+12;4,5626972989e+12;1,31705498697e+13;6,7928037506e+12;4,33017224859e+12
2017-06-06;3,40127064666e+12;4,56049436763e+12;1,31694068003e+13;6,79608240757e+12;4,33076390324e+12
2017-06-07;3,40103967538e+12;4,56133607982e+12;1,31718681605e+13;6,79641314401e+12;4,33157964595e+12
2017-06-08;3,40146928344e+12;4,55897694983e+12;1,31661236881e+13;6,79409715085e+12;4,33228809545e+12
2017-06-09;3,39236799441e+12;4,54826693166e+12;1,31376574594e+13;6,77632214965e+12;4,32369704066e+12
2017-06-10;3,39236799441e+12;4,54826693166e+12;1,31376574594e+13;6,77632214965e+12;4,32369704066e+12
2017-06-11;3,39236799441e+12;4,54826693166e+12;1,31376574594e+13;6,77632214965e+12;4,32369704066e+12
2017-06-12;3,38735339232e+12;4,54185383491e+12;1,31215955615e+13;6,76482989025e+12;4,31529768589e+12
2017-06-13;3,37032272582e+12;4,5225476692e+12;1,3071136635e+13;6,74246422341e+12;4,30634598862e+12
2017-06-14;3,38918873634e+12;4,54363754376e+12;1,31116901904e+13;6,75313485816e+12;4,30732173463e+12
2017-06-15;3,38046296378e+12;4,53849141873e+12;1,31212986958e+13;6,75862670739e+12;4,28659051158e+12
2017-06-16;3,38623934084e+12;4,54220050222e+12;1,31219034967e+13;6,74795179802e+12;4,28433775478e+12
2017-06-17;3,38623934084e+12;4,54220050222e+12;1,31219034967e+13;6,74795179802e+12;4,28433775478e+12
2017-06-18;3,38623934084e+12;4,54220050222e+12;1,31219034967e+13;6,74795179802e+12;4,28433775478e+12
2017-06-19;3,38287177649e+12;4,53643160509e+12;1,31012168069e+13;6,73640886308e+12;4,28171700853e+12
2017-06-20;3,39340443883e+12;4,54614882534e+12;1,31188408464e+13;6,74060594763e+12;4,27964891488e+12
2017-06-21;3,38616218874e+12;4,53788755142e+12;1,31014585799e+13;6,73257066138e+12;4,27677671935e+12
2017-06-22;3,37698410159e+12;4,52547569623e+12;1,30599589791e+13;6,71609149452e+12;4,26455728726e+12
2017-06-23;3,38010668364e+12;4,52899718329e+12;1,30663703204e+13;6,71995880935e+12;4,2652854109e+12
2017-06-24;3,38010668364e+12;4,52899718329e+12;1,30663703204e+13;6,71995880935e+12;4,2652854109e+12
2017-06-25;3,38010668364e+12;4,52899718329e+12;1,30663703204e+13;6,71995880935e+12;4,2652854109e+12
2017-06-26;3,38010668364e+12;4,52899718329e+12;1,30663703204e+13;6,71995880935e+12;4,2652854109e+12
2017-06-27;3,38670526139e+12;4,53323902371e+12;1,30696913482e+13;6,71707349687e+12;4,26198360708e+12
2017-06-28;3,37728871286e+12;4,52074729741e+12;1,30391738424e+13;6,7025557417e+12;4,25272522424e+12
2017-06-29;3,38231044534e+12;4,52355999018e+12;1,30400983945e+13;6,7035310579e+12;4,25111918807e+12
2017-06-30;3,36676822364e+12;4,50083806562e+12;1,29864917406e+13;6,74599548178e+12;4,24478275524e+12
2017-07-01;3,36676822364e+12;4,50083806562e+12;1,29864917406e+13;6,74599548178e+12;4,24478275524e+12
2017-07-02;3,36676822364e+12;4,50083806562e+12;1,29864917406e+13;6,74599548178e+12;4,24478275524e+12
2017-07-03;3,37008580192e+12;4,50206508082e+12;1,29925306313e+13;6,73611893805e+12;4,2222967569e+12
2017-07-04;3,36675295879e+12;4,49743386672e+12;1,29761580461e+13;6,72503206217e+12;4,21590786126e+12
2017-07-05;3,37297306275e+12;4,50211162143e+12;1,29854731261e+13;6,72298551884e+12;4,21220761032e+12
2017-07-06;3,39066855483e+12;4,51931086732e+12;1,30135183135e+13;6,73024020315e+12;4,21196546895e+12
2017-07-07;3,38398407500e+12;4,51062572004e+12;1,29871008216e+13;6,71407024392e+12;4,20092263977e+12
2017-07-08;3,38398407500e+12;4,51062572004e+12;1,29871008216e+13;6,71407024392e+12;4,20092263977e+12
2017-07-09;3,38398407500e+12;4,51062572004e+12;1,29871008216e+13;6,71407024392e+12;4,20092263977e+12
2017-07-10;3,3894309868e+12;4,51422548964e+12;1,29837667642e+13;6,70270946445e+12;4,1945263781e+12
2017-07-11;3,40614159739e+12;4,53025970244e+12;1,30175315893e+13;6,71271930752e+12;4,1923351832e+12
2017-07-12;3,41850468131e+12;4,54475386575e+12;1,3057643959e+13;6,72399092591e+12;4,19785240977e+12
2017-07-13;3,43312284917e+12;4,56288505539e+12;1,30923336824e+13;6,73539397363e+12;4,20296883412e+12
2017-07-14;3,44287528388e+12;4,57013817711e+12;1,30842530136e+13;6,71204793594e+12;4,19147055351e+12
2017-07-15;3,44287528388e+12;4,57013817711e+12;1,30842530136e+13;6,71204793594e+12;4,19147055351e+12
2017-07-16;3,44287528388e+12;4,57013817711e+12;1,30842530136e+13;6,71204793594e+12;4,19147055351e+12
2017-07-17;3,44898961192e+12;4,57175898028e+12;1,307616528e+13;6,69678022185e+12;4,1644100443e+12
2017-07-18;3,45235406849e+12;4,5733333241e+12;1,30706711531e+13;6,68912067326e+12;4,15432047876e+12
2017-07-19;3,45562311804e+12;4,57387758016e+12;1,30777169366e+13;6,68475028548e+12;4,13288526831e+12
2017-07-20;3,46133508623e+12;4,57672839501e+12;1,30873921316e+13;6,67990248304e+12;4,11473129122e+12
2017-07-21;3,45996780677e+12;4,5739659528e+12;1,30898533236e+13;6,67915268704e+12;4,10376435111e+12
2017-07-22;3,45996780677e+12;4,5739659528e+12;1,30898533236e+13;6,67915268704e+12;4,10376435111e+12
2017-07-23;3,45996780677e+12;4,5739659528e+12;1,30898533236e+13;6,67915268704e+12;4,10376435111e+12
2017-07-24;3,45961936332e+12;4,57437149802e+12;1,31033918019e+13;6,68390306808e+12;4,10296241963e+12
2017-07-25;3,45319413016e+12;4,57004520408e+12;1,30992151603e+13;6,6883246906e+12;4,10426550541e+12
2017-07-26;3,45458168839e+12;4,56994528124e+12;1,30863470811e+13;6,68052677286e+12;4,09329240918e+12
2017-07-27;3,4626591946e+12;4,57742164744e+12;1,31096926241e+13;6,69136281182e+12;4,09430684869e+12
2017-07-28;3,46716189423e+12;4,58168636628e+12;1,31223328281e+13;6,69652138826e+12;4,09277516236e+12
2017-07-29;3,46716189423e+12;4,58168636628e+12;1,31223328281e+13;6,69652138826e+12;4,09277516236e+12
2017-07-30;3,46716189423e+12;4,58168636628e+12;1,31223328281e+13;6,69652138826e+12;4,09277516236e+12
2017-07-31;3,47420086667e+12;4,58314137626e+12;1,31266978967e+13;6,76599002796e+12;4,09381829253e+12
2017-08-01;3,48469023959e+12;4,5892607018e+12;1,31472187424e+13;6,76588694377e+12;4,07783506324e+12
2017-08-02;3,49327835382e+12;4,59641191259e+12;1,31621431348e+13;6,76898373034e+12;4,0760352386e+12
2017-08-03;3,50375088561e+12;4,60721960476e+12;1,3185993744e+13;6,77559826262e+12;4,07407099605e+12
2017-08-04;3,48639147352e+12;4,58713889728e+12;1,31349411611e+13;6,75498673409e+12;4,06167987123e+12
2017-08-05;3,48639147352e+12;4,58713889728e+12;1,31349411611e+13;6,75498673409e+12;4,06167987123e+12
2017-08-06;3,48639147352e+12;4,58713889728e+12;1,31349411611e+13;6,75498673409e+12;4,06167987123e+12
2017-08-07;3,49111172722e+12;4,58992860729e+12;1,31307362228e+13;6,74837565435e+12;4,0544915793e+12
2017-08-08;3,50550521797e+12;4,60121362112e+12;1,31433971564e+13;6,7435909538e+12;4,04177581237e+12
2017-08-09;3,50565813273e+12;4,6008639018e+12;1,31390925534e+13;6,73963596808e+12;4,03708311458e+12
2017-08-10;3,4925937222e+12;4,58587063151e+12;1,3101488508e+13;6,7247360822e+12;4,02730184259e+12
2017-08-11;3,46288810145e+12;4,55735183039e+12;1,30531503775e+13;6,7053914196e+12;4,01817999384e+12
2017-08-12;3,46288810145e+12;4,55735183039e+12;1,30531503775e+13;6,7053914196e+12;4,01817999384e+12
2017-08-13;3,46288810145e+12;4,55735183039e+12;1,30531503775e+13;6,7053914196e+12;4,01817999384e+12
2017-08-14;3,46019254179e+12;4,55636075174e+12;1,30615303615e+13;6,71592132353e+12;4,0249066452e+12
2017-08-15;3,46019254179e+12;4,55636075174e+12;1,30615303615e+13;6,71592132353e+12;4,0249066452e+12
2017-08-16;3,48519398435e+12;4,57907824881e+12;1,31039540692e+13;6,71614436996e+12;4,00642311981e+12
2017-08-17;3,49103802941e+12;4,58562741563e+12;1,31063068377e+13;6,71484454853e+12;4,0237994841e+12
