AFP;APORTA;APORTA;CUPRUM;CUPRUM;HABITAT;HABITAT;MAGISTER;MAGISTER;PLANVITAL;PLANVITAL;PROVIDA;PROVIDA;SANTA MARIA;SANTA MARIA;SUMMA BANSANDER;SUMMA BANSANDER;BANSANDER;BANSANDER;CAPITAL;CAPITAL;MODELO;MODELO;UNO;UNO
Item;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
Fecha;;;;;;;;;;;;;;;;;;;;;;;;
2005-12-19;;;16766,24;173598153575;14544,46;227896203784;;;27727,38;28145150513;15906,39;244394543659;15653,1;84450958252;;;16716,69;70108175096;;;;;;
2005-12-20;;;16770,38;173456241593;14533,92;227760867885;;;27732,85;28044374418;15900,02;244425391421;15654,9;84160434559;;;16716,52;70185758069;;;;;;
2005-12-21;;;16766,34;173480787604;14537,21;227942893571;;;27714,3;28028562446;15896,72;244279600295;15655,81;84232232256;;;16716,59;70026694693;;;;;;
2005-12-22;;;16770,76;173440209586;14546,26;227407500885;;;27716,38;28037069784;15902,54;244358868734;15656,38;84313979730;;;16725,65;70056773426;;;;;;
2005-12-23;;;16765,78;173092953159;14536,48;227283758463;;;27732,1;28052969351;15916,06;244715587739;15662,57;84361646255;;;16724,21;70074276311;;;;;;
2005-12-24;;;16765,78;173092953159;14536,48;227283758463;;;27732,1;28052969351;15916,06;244715587739;15662,57;84361646255;;;16724,21;70074276311;;;;;;
2005-12-25;;;16765,78;173092953159;14536,48;227283758463;;;27732,1;28052969351;15916,06;244715587739;15662,57;84361646255;;;16724,21;70074276311;;;;;;
2005-12-26;;;16765,15;173052908826;14531,89;227362956333;;;27724,18;28051442833;15909,99;243519689134;15658,59;84369393131;;;16715,14;70131530353;;;;;;
2005-12-27;;;16764,99;172771655757;14539,41;227498811830;;;27702,94;28032151131;15918,84;243571447857;15663,46;84399773591;;;16717,87;70142548485;;;;;;
2005-12-28;;;16769,09;172797797903;14520,85;227197825543;;;27687,06;28036276255;15889,54;243159176021;15653,64;84385710486;;;16704,45;70063730512;;;;;;
2005-12-29;;;16777,46;172927384558;14533,92;227376690676;;;27701,74;28085628254;15906,57;243519425068;15663,03;84477744998;;;16719,14;70131967967;;;;;;
2005-12-30;;;16790,07;173113045332;14554,31;227840767380;;;27724,68;28108841401;15923,27;243796141934;15675,03;84566392603;;;16752,4;70276740336;;;;;;
2005-12-31;;;16790,07;173113045332;14554,31;227840767380;;;27724,68;28108841401;15923,27;243796141934;15675,03;84566392603;;;16752,4;70276740336;;;;;;
2006-01-01;;;16790,07;173113045332;14554,31;227840767380;;;27724,68;28108841401;15923,27;243796141934;15675,03;84566392603;;;16752,4;70276740336;;;;;;
2006-01-02;;;16793,98;173100707818;14559,96;226594238342;;;27726,57;28110757671;15925,13;243583943461;15677,78;84578117418;;;16752,12;70275555188;;;;;;
2006-01-03;;;16800,28;172929516961;14586,6;226908794404;;;27749,65;27757987694;15943,0;243679108898;15694,17;84410079165;;;16766,03;70296598379;;;;;;
2006-01-04;;;16833,07;172788520856;14604,4;227025427704;;;27802,75;27809481576;15959,69;243808751592;15716,28;84492972386;;;16789,49;70370664235;;;;;;
2006-01-05;;;16828,03;172426496421;14590,76;226830175594;;;27802,92;27771546512;15952,82;243704897456;15709,23;84200477460;;;16774,82;70192173304;;;;;;
2006-01-06;;;16829,98;172177957122;14593,96;226131806311;;;27806,58;27775057109;15959,97;243564328223;15713,98;84193749402;;;16778,03;70141335351;;;;;;
2006-01-07;;;16829,98;172177957122;14593,96;226131806311;;;27806,58;27775057109;15959,97;243564328223;15713,98;84193749402;;;16778,03;70141335351;;;;;;
2006-01-08;;;16829,98;172177957122;14593,96;226131806311;;;27806,58;27775057109;15959,97;243564328223;15713,98;84193749402;;;16778,03;70141335351;;;;;;
2006-01-09;;;16841,19;172043560030;14605,13;225882291253;;;27829,24;27797291256;15968,45;243063178594;15723,65;84083802670;;;16792,92;70200799336;;;;;;
2006-01-10;;;16864,14;172003679790;14633,12;226326766320;;;27858,98;27827254313;15994,85;242676814329;15752,14;84233023463;;;16817,58;70241653706;;;;;;
2006-01-11;;;16875,24;172016601865;14661,02;226672952215;;;27901,32;27798011077;16014,03;242825601217;15773,03;84360764529;;;16838,03;70137634356;;;;;;
2006-01-12;;;16875,23;171706302644;14654,82;226594105818;;;27902,72;27799380070;16009,24;242744629641;15766,93;84303700804;;;16832,57;70057271201;;;;;;
2006-01-13;;;16886,29;171735759497;14677,57;225786533498;;;27926,19;27770592288;16023,47;243013385116;15779,05;84428690125;;;16847,34;70604756490;;;;;;
2006-01-14;;;16886,29;171735759497;14677,57;225786533498;;;27926,19;27770592288;16023,47;243013385116;15779,05;84428690125;;;16847,34;70604756490;;;;;;
2006-01-15;;;16886,29;171735759497;14677,57;225786533498;;;27926,19;27770592288;16023,47;243013385116;15779,05;84428690125;;;16847,34;70604756490;;;;;;
2006-01-16;;;16927,05;172029909232;14705,26;226316734911;;;27985,15;27732155724;16054,52;243450812798;15809,01;84346366162;;;16872,08;70606364518;;;;;;
2006-01-17;;;16924,72;172128348052;14707,64;226434230320;;;27996,07;27760612626;16060,13;243489776549;15815,13;84036515016;;;16874,49;70681542916;;;;;;
2006-01-18;;;16951,54;172424668585;14738,6;227078299944;;;28061,19;27843690822;16086,96;243852859768;15839,75;84168202331;;;16904,68;71028914392;;;;;;
2006-01-19;;;16979,87;172766325232;14764,56;226365762101;;;28099,28;27922593284;16115,47;244299370297;15869,8;84457230824;;;16937,78;71165032697;;;;;;
2006-01-20;;;16993,73;172745476813;14776,82;226139919297;;;28117,86;27971045275;16129,28;244739378997;15881,65;84543464438;;;16954,96;71492422386;;;;;;
2006-01-21;;;16993,73;172745476813;14776,82;226139919297;;;28117,86;27971045275;16129,28;244739378997;15881,65;84543464438;;;16954,96;71492422386;;;;;;
2006-01-22;;;16993,73;172745476813;14776,82;226139919297;;;28117,86;27971045275;16129,28;244739378997;15881,65;84543464438;;;16954,96;71492422386;;;;;;
2006-01-23;;;17002,63;172874449343;14785,87;226414845744;;;28125,32;27997032827;16134,94;243265893856;15886,88;84524131468;;;16956,13;71286929690;;;;;;
2006-01-24;;;17005,49;172568253085;14779,49;226279181114;;;28117,3;27992513259;16133,17;243490519601;15882,88;84609913933;;;16949,44;71379742686;;;;;;
2006-01-25;;;17003,32;172460712860;14786,23;226514111303;;;28117,08;27992837775;16137,92;243610655397;15885,91;84614646852;;;16946,69;71418975844;;;;;;
2006-01-26;;;17032,78;172193379129;14792,3;225625461822;;;28123,68;27984454330;16142,33;243677278378;15893,46;84719903940;;;16959,95;71544722111;;;;;;
2006-01-27;;;17048,63;172507829687;14794,5;225717255929;;;28148,79;28045059124;16147,31;243816220328;15899,73;84731641451;;;16964,79;71388120256;;;;;;
2006-01-28;;;17048,63;172507829687;14794,5;225717255929;;;28148,79;28045059124;16147,31;243816220328;15899,73;84731641451;;;16964,79;71388120256;;;;;;
2006-01-29;;;17048,63;172507829687;14794,5;225717255929;;;28148,79;28045059124;16147,31;243816220328;15899,73;84731641451;;;16964,79;71388120256;;;;;;
2006-01-30;;;17026,34;172310606161;14799,03;225727663749;;;28138,56;28053165013;16145,21;243957942269;15900,66;84764495056;;;16963,3;71368896591;;;;;;
2006-01-31;;;17047,03;172517609826;14809,16;225880403153;;;28168,46;28069847832;16160,25;244185295181;15906,1;84806776481;;;16973,96;71526782693;;;;;;
2006-02-01;;;17053,14;172368182658;14805,98;225402445767;;;28164,94;27994831411;16162,08;243763557731;15903,36;84722341534;;;16968,8;71492894820;;;;;;
2006-02-02;;;17065,87;171868819994;14816,01;224973896880;;;28182,57;28003389386;16172,39;243836512214;15914,18;84357261119;;;16979,71;71496622798;;;;;;
2006-02-03;;;17071,8;171703697942;14821,58;225009118093;;;28187,44;27991721603;16166,45;243405355031;15918,51;84305501720;;;16982,43;70706666317;;;;;;
2006-02-04;;;17071,8;171703697942;14821,58;225009118093;;;28187,44;27991721603;16166,45;243405355031;15918,51;84305501720;;;16982,43;70706666317;;;;;;
2006-02-05;;;17071,8;171703697942;14821,58;225009118093;;;28187,44;27991721603;16166,45;243405355031;15918,51;84305501720;;;16982,43;70706666317;;;;;;
2006-02-06;;;17081,08;171294792180;14818,5;224932613773;;;28196,32;27617688618;16169,22;242103034848;15918,36;84146463150;;;16985,87;70633156594;;;;;;
2006-02-07;;;17071,31;170642339587;14817,89;224948452684;;;28192,16;27613648400;16164,85;242337183695;15918,64;84142225299;;;16986,1;70633675758;;;;;;
2006-02-08;;;17085,75;170132950949;14812,51;224864001916;;;28181,56;27528727235;16164,11;242258225422;15910,61;83937559390;;;16977,0;70450824250;;;;;;
2006-02-09;;;17078,31;169709013717;14805,64;223576480238;;;28172,13;27519426529;16161,47;241892030125;15906,78;83846973543;;;16969,44;70499237618;;;;;;
2006-02-10;;;17077,31;169762120541;14797,84;222637485397;;;28165,77;27429310724;16151,8;240999580654;15900,88;83837884383;;;16963,91;70392758203;;;;;;
2006-02-11;;;17077,31;169762120541;14797,84;222637485397;;;28165,77;27429310724;16151,8;240999580654;15900,88;83837884383;;;16963,91;70392758203;;;;;;
2006-02-12;;;17077,31;169762120541;14797,84;222637485397;;;28165,77;27429310724;16151,8;240999580654;15900,88;83837884383;;;16963,91;70392758203;;;;;;
2006-02-13;;;17080,67;169344944559;14806,61;222944898193;;;28177,07;27440284816;16159,33;241174139383;15908,1;83832120809;;;16975,58;70441707415;;;;;;
2006-02-14;;;17083,77;169084545256;14796,99;222844438392;;;28173,29;27469104063;16154,02;241274552150;15901,53;83442332231;;;16966,37;70425343924;;;;;;
2006-02-15;;;17072,0;168557019498;14774,29;222370897046;;;28158,44;27302672070;16134,79;240840878808;15888,73;83166191521;;;16961,82;70105366552;;;;;;
2006-02-16;;;17061,23;168600915490;14778,03;221650048159;;;28152,89;27360684594;16135,11;240869740550;15888,44;83302686285;;;16962,13;70117130901;;;;;;
2006-02-17;;;17068,26;168693528146;14788,5;222228655787;;;28171,69;27383589044;16144,84;241076830720;15899,55;83344781281;;;16971,59;70165536807;;;;;;
2006-02-18;;;17068,26;168693528146;14788,5;222228655787;;;28171,69;27383589044;16144,84;241076830720;15899,55;83344781281;;;16971,59;70165536807;;;;;;
2006-02-19;;;17068,26;168693528146;14788,5;222228655787;;;28171,69;27383589044;16144,84;241076830720;15899,55;83344781281;;;16971,59;70165536807;;;;;;
2006-02-20;;;17082,44;168678317085;14803,24;222244563000;;;28180,98;27401210002;16155,26;239860276129;15907,32;83463993142;;;16983,27;70269209406;;;;;;
2006-02-21;;;17105,96;168830342009;14818,28;222510339687;;;28208,24;27411703036;16176,37;240464449024;15925,54;83551327700;;;17001,29;70351809689;;;;;;
2006-02-22;;;17108,52;168616058644;14842,03;222799218172;;;28215,38;27426585389;16187,46;240816416581;15939,37;83635903055;;;17017,95;70161866916;;;;;;
2006-02-23;;;17126,03;168675944338;14855,26;222490132201;;;28242,53;27456969230;16205,04;241122299064;15956,58;83685328290;;;17036,68;70230736753;;;;;;
2006-02-24;;;17126,76;168441477962;14853,49;222525936712;;;28238,48;27472677959;16199,89;241116415034;15953,85;83730444582;;;17032,79;70181313181;;;;;;
2006-02-25;;;17126,76;168441477962;14853,49;222525936712;;;28238,48;27472677959;16199,89;241116415034;15953,85;83730444582;;;17032,79;70181313181;;;;;;
2006-02-26;;;17126,76;168441477962;14853,49;222525936712;;;28238,48;27472677959;16199,89;241116415034;15953,85;83730444582;;;17032,79;70181313181;;;;;;
2006-02-27;;;17131,31;168540082016;14856,74;222560823680;;;28251,52;27492076210;16205,52;241365641633;15957,66;83630741032;;;17032,79;70210157139;;;;;;
2006-02-28;;;17127,41;168527328201;14868,91;222688613655;;;28262,65;27509775297;16214,79;241652640017;15958,65;83605385722;;;17035,22;70123526630;;;;;;
2006-03-01;;;17120,77;168245292080;14854,82;221762345368;;;28245,77;27474970891;16203,12;241205079108;15950,35;83462797933;;;17022,6;70061018207;;;;;;
2006-03-02;;;17123,02;167870419734;14854,34;221376910474;;;28241,06;27474087304;16198,12;240955514190;15950,42;83229807295;;;17011,93;70003443024;;;;;;
2006-03-03;;;17128,61;167589026678;14856,96;221413930911;;;28248,69;27481514253;16207,18;241135094053;15953,6;83208949291;;;17021,1;69861915665;;;;;;
2006-03-04;;;17128,61;167589026678;14856,96;221413930911;;;28248,69;27481514253;16207,18;241135094053;15953,6;83208949291;;;17021,1;69861915665;;;;;;
2006-03-05;;;17128,61;167589026678;14856,96;221413930911;;;28248,69;27481514253;16207,18;241135094053;15953,6;83208949291;;;17021,1;69861915665;;;;;;
2006-03-06;;;17130,04;167194506546;14860,9;221492750236;;;28266,42;27486077891;16208,36;240219488561;15959,54;83191360389;;;17029,46;69895300029;;;;;;
2006-03-07;;;17134,21;166920234811;14864,25;221093303001;;;28275,22;27027598213;16213,21;240155893154;15963,28;83191019203;;;17042,21;69915953927;;;;;;
2006-03-08;;;17132,14;166549135325;14855,35;220339101327;;;28269,57;27021983872;16203,42;239982844323;15957,29;83004612010;;;17032,62;69577146478;;;;;;
2006-03-09;;;17136,28;166304527845;14842,3;219179226183;;;28264,88;27017364058;16196,95;239552102009;15951,52;82926035194;;;17027,31;69516189389;;;;;;
2006-03-10;;;17126,9;166049804259;14842,19;218880399664;;;28254,97;26947487239;16194,67;238933397283;15948,97;82956456600;;;17028,8;69714184024;;;;;;
2006-03-11;;;17126,9;166049804259;14842,19;218880399664;;;28254,97;26947487239;16194,67;238933397283;15948,97;82956456600;;;17028,8;69714184024;;;;;;
2006-03-12;;;17126,9;166049804259;14842,19;218880399664;;;28254,97;26947487239;16194,67;238933397283;15948,97;82956456600;;;17028,8;69714184024;;;;;;
2006-03-13;;;17117,8;165714007593;14838,98;218901197766;;;28245,66;26938545090;16188,34;238775588373;15944,2;82969930823;;;17019,03;69688827796;;;;;;
2006-03-14;;;17120,86;165676588083;14836,87;219083549848;;;28245,17;26944054090;16189,21;238897566105;15943,64;82862792846;;;17017,88;69789834592;;;;;;
2006-03-15;;;17099,96;165337984677;14830,96;218930088862;;;28216,77;26603150677;16183,37;238599122426;15933,04;82764237589;;;17017,19;69298692858;;;;;;
2006-03-16;;;17110,54;165438544426;14837,89;217824421786;;;28231,14;26652646291;16191,84;238750468380;15944,17;82854929138;;;17030,14;69373969074;;;;;;
2006-03-17;;;17120,8;165446075040;14849,91;218131304945;;;28249,74;26714235272;16206,55;238982410957;15960,52;83023995465;;;17045,44;69522124929;;;;;;
2006-03-18;;;17120,8;165446075040;14849,91;218131304945;;;28249,74;26714235272;16206,55;238982410957;15960,52;83023995465;;;17045,44;69522124929;;;;;;
2006-03-19;;;17120,8;165446075040;14849,91;218131304945;;;28249,74;26714235272;16206,55;238982410957;15960,52;83023995465;;;17045,44;69522124929;;;;;;
2006-03-20;;;17127,6;165283815527;14853,24;218244743601;;;28259,45;26723435263;16215,72;237599832877;15963,01;83038681361;;;17049,7;69547319306;;;;;;
2006-03-21;;;17127,52;164879047740;14854,36;218172212414;;;28264,31;26740274096;16217,24;237602569995;15963,31;82543799409;;;17051,04;69552616766;;;;;;
2006-03-22;;;17124,67;164543173288;14850,85;218242007857;;;28261,23;26737294616;16211,01;237479485796;15959,86;82614140118;;;17050,92;69439508926;;;;;;
2006-03-23;;;17134,01;164452588497;14848,49;216531391299;;;28268,6;26744018827;16215,85;237497584301;15958,79;82627530465;;;17048,29;69447612017;;;;;;
2006-03-24;;;17138,85;164356653594;14857,71;216829947668;;;28271,16;26760790134;16220,32;237447024525;15967,35;82748130720;;;17054,7;69338517188;;;;;;
2006-03-25;;;17138,85;164356653594;14857,71;216829947668;;;28271,16;26760790134;16220,32;237447024525;15967,35;82748130720;;;17054,7;69338517188;;;;;;
2006-03-26;;;17138,85;164356653594;14857,71;216829947668;;;28271,16;26760790134;16220,32;237447024525;15967,35;82748130720;;;17054,7;69338517188;;;;;;
2006-03-27;;;17146,1;164122763633;14870,94;216895422824;;;28296,76;26801683547;16238,95;237792821437;15983,17;82925293631;;;17070,99;69393668348;;;;;;
2006-03-28;;;17156,54;164112816722;14872,14;216908740071;;;28299,4;26807836897;16237,84;237861619463;15985,89;82942295659;;;17080,39;69442762904;;;;;;
2006-03-29;;;17174,51;164311193269;14878,46;216955276592;;;28316,22;26828741946;16244,39;238177080074;15993,28;82997417439;;;17088,52;69536657601;;;;;;
2006-03-30;;;17174,53;164199249640;14889,17;215038364697;;;28312,63;26826362545;16250,28;238345317070;16001,9;83062404442;;;17087,86;69523723996;;;;;;
2006-03-31;;;17167,7;164085520592;14880,94;214765995835;;;28304,82;26818408877;16248,89;238335384284;15992,08;83101488300;;;17091,56;69485705294;;;;;;
2006-04-01;;;17167,7;164085520592;14880,94;214765995835;;;28304,82;26818408877;16248,89;238335384284;15992,08;83101488300;;;17091,56;69485705294;;;;;;
2006-04-02;;;17167,7;164085520592;14880,94;214765995835;;;28304,82;26818408877;16248,89;238335384284;15992,08;83101488300;;;17091,56;69485705294;;;;;;
2006-04-03;;;17168,5;163786309891;14884,12;214403553301;;;28309,68;26765378712;16252,06;235724278644;15999,22;83050897726;;;17096,33;69396981934;;;;;;
2006-04-04;;;17181,46;162701278601;14900,36;214629119770;;;28340,81;26569585809;16269,7;235809146118;16011,43;82264295303;;;17107,89;69444192394;;;;;;
2006-04-05;;;17168,92;161877119801;14897,05;214062677852;;;28334,95;26563808345;16256,86;235665489078;16008,0;82211827575;;;17104,84;69267869832;;;;;;
2006-04-06;;;17170,86;161228778194;14899,08;212371573376;;;28336,07;26508874472;16265,29;235805754254;16010,89;82171686509;;;17112,21;69290591530;;;;;;
2006-04-07;;;17182,37;160960127752;14911,18;212547244450;;;28350,52;26236012902;16276,82;235901548276;16024,19;82165059083;;;17125,53;69318329848;;;;;;
2006-04-08;;;17182,37;160960127752;14911,18;212547244450;;;28350,52;26236012902;16276,82;235901548276;16024,19;82165059083;;;17125,53;69318329848;;;;;;
2006-04-09;;;17182,37;160960127752;14911,18;212547244450;;;28350,52;26236012902;16276,82;235901548276;16024,19;82165059083;;;17125,53;69318329848;;;;;;
2006-04-10;;;17186,37;160751738739;14917,06;212268914297;;;28361,88;26168388583;16280,08;235113388107;16025,98;82016407985;;;17126,18;69225661442;;;;;;
2006-04-11;;;17198,8;160322213090;14926,11;212237741738;;;28379,25;26184298306;16288,13;235291615957;16034,32;82058213354;;;17128,25;69234022111;;;;;;
2006-04-12;;;17208,59;160014816809;14934,02;212176529098;;;28404,15;26207209019;16294,48;235485149574;16041,98;82114574241;;;17138,69;69561918343;;;;;;
2006-04-13;;;17208,64;160111927250;14940,04;211427240321;;;28401,37;26200357642;16301,4;235766685103;16049,91;82032362742;;;17147,31;69412281407;;;;;;
2006-04-14;;;17208,64;160111927250;14940,04;211427240321;;;28401,37;26200357642;16301,4;235766685103;16049,91;82032362742;;;17147,31;69412281407;;;;;;
2006-04-15;;;17208,64;160111927250;14940,04;211427240321;;;28401,37;26200357642;16301,4;235766685103;16049,91;82032362742;;;17147,31;69412281407;;;;;;
2006-04-16;;;17208,64;160111927250;14940,04;211427240321;;;28401,37;26200357642;16301,4;235766685103;16049,91;82032362742;;;17147,31;69412281407;;;;;;
2006-04-17;;;17234,67;160161317070;14957,39;211735083632;;;28440,12;26150321981;16319,83;233874694686;16066,95;81830875861;;;17168,03;69530975331;;;;;;
2006-04-18;;;17237,94;160023179959;14962,85;211851677569;;;28447,49;26180882439;16320,87;233902254223;16066,44;81150593440;;;17166,22;69407505138;;;;;;
2006-04-19;;;17239,88;159882305727;14964,29;211908201224;;;28458,18;26194142268;16321,23;233892698252;16068,79;81141471354;;;17165,22;68594398165;;;;;;
2006-04-20;;;17235,97;159315498013;14962,95;210637571882;;;28452,32;26325814016;16317,23;233895855990;16068,58;81002118405;;;17165,29;68617706406;;;;;;
2006-04-21;;;17247,46;158953564540;14963,26;210681693841;;;28462,47;26379597702;16320,03;233979384389;16067,86;81022633860;;;17166,41;68622696594;;;;;;
2006-04-22;;;17247,46;158953564540;14963,26;210681693841;;;28462,47;26379597702;16320,03;233979384389;16067,86;81022633860;;;17166,41;68622696594;;;;;;
2006-04-23;;;17247,46;158953564540;14963,26;210681693841;;;28462,47;26379597702;16320,03;233979384389;16067,86;81022633860;;;17166,41;68622696594;;;;;;
2006-04-24;;;17248,06;158630552944;14969,93;210809643610;;;28469,31;26402973565;16326,01;234061821694;16072,82;80920360579;;;17169,27;68653348690;;;;;;
2006-04-25;;;17249,01;158275876823;14975,15;211039700192;;;28475,73;26348001971;16322,26;234054115757;16073,48;80921309962;;;17171,3;68722359900;;;;;;
2006-04-26;;;17247,14;158258391201;14970,68;210986469113;;;28479,48;26350553187;16319,13;234282113171;16071,75;80991771866;;;17178,58;69528282159;;;;;;
2006-04-27;;;17239,54;158205826564;14960,46;209511607296;;;28481,38;26368380589;16315,2;234418196699;16064,21;81015228793;;;17170,21;69517436206;;;;;;
2006-04-28;;;17235,27;158208884755;14965,35;209606671505;;;28492,56;26389978961;16320,95;234478947513;16063,61;81035636532;;;17161,88;69195259138;;;;;;
2006-04-29;;;17235,27;158208884755;14965,35;209606671505;;;28492,56;26389978961;16320,95;234478947513;16063,61;81035636532;;;17161,88;69195259138;;;;;;
2006-04-30;;;17235,27;158208884755;14965,35;209606671505;;;28492,56;26389978961;16320,95;234478947513;16063,61;81035636532;;;17161,88;69195259138;;;;;;
2006-05-01;;;17235,27;158208884755;14965,35;209606671505;;;28492,56;26389978961;16320,95;234478947513;16063,61;81035636532;;;17161,88;69195259138;;;;;;
2006-05-02;;;17245,74;157972416034;14973,87;209531184736;;;28502,09;26335178537;16328,2;232574437137;16072,45;80868155730;;;17179,47;69278928780;;;;;;
2006-05-03;;;17250,89;156840567861;14972,98;209517616258;;;28505,51;26243656365;16330,62;232585886795;16077,26;80242954338;;;17178,3;68552304259;;;;;;
2006-05-04;;;17243,8;156250171906;14942,33;207585399437;;;28469,48;26210619987;16300,46;231947596231;16044,09;80094349877;;;17145,85;68174897326;;;;;;
2006-05-05;;;17259,19;156074733825;14957,24;207790378001;;;28495,68;25908313527;16313,42;232172612688;16056,1;80020564214;;;17155,3;68009302740;;;;;;
2006-05-06;;;17259,19;156074733825;14957,24;207790378001;;;28495,68;25908313527;16313,42;232172612688;16056,1;80020564214;;;17155,3;68009302740;;;;;;
2006-05-07;;;17259,19;156074733825;14957,24;207790378001;;;28495,68;25908313527;16313,42;232172612688;16056,1;80020564214;;;17155,3;68009302740;;;;;;
2006-05-08;;;17270,25;155888602536;14961,03;207658458178;;;28512,46;25923332165;16319,74;232229190526;16063,31;80035690178;;;17166,75;67915749242;;;;;;
2006-05-09;;;17281,26;155884652007;14974,21;207837691152;;;28527,96;25936696522;16335,01;232446668326;16081,57;80129686850;;;17178,33;67927444264;;;;;;
2006-05-10;;;17278,65;155658605058;14964,79;207269013608;;;28501,93;25830753173;16329,54;231647279340;16076,39;80103869746;;;17171,32;67721619619;;;;;;
2006-05-11;;;17276,35;155412506906;14960,39;205982256136;;;28492,98;25822605064;16319,79;231529112182;16065,66;79897119360;;;17161,71;67634984651;;;;;;
2006-05-12;;;17280,03;154952951831;14961,75;206000457656;;;28495,52;25824510677;16321,95;231563956172;16066,67;79895466929;;;17164,84;67322553897;;;;;;
2006-05-13;;;17280,03;154952951831;14961,75;206000457656;;;28495,52;25824510677;16321,95;231563956172;16066,67;79895466929;;;17164,84;67322553897;;;;;;
2006-05-14;;;17280,03;154952951831;14961,75;206000457656;;;28495,52;25824510677;16321,95;231563956172;16066,67;79895466929;;;17164,84;67322553897;;;;;;
2006-05-15;;;17266,4;154536960900;14954,61;205632288063;;;28488,82;25670973132;16330,84;229356062568;16069,85;79472961186;;;17160,63;67309699462;;;;;;
2006-05-16;;;17275,94;154587738428;14963,93;205831583897;;;28506,82;25686248556;16339,45;229558048809;16080,59;78507363011;;;17178,79;67495628916;;;;;;
2006-05-17;;;17275,9;154315326115;14963,93;206050314462;;;28501,48;25741795027;16334,43;229548486571;16079,67;78555771710;;;17176,6;66982228637;;;;;;
2006-05-18;;;17278,92;153974607267;14967,5;204345158722;;;28504,0;25755799127;16335,03;229550536830;16074,85;78535541595;;;17177,88;66936630909;;;;;;
2006-05-19;;;17292,66;153823177911;14972,18;204509366583;;;28518,28;25772597331;16342,97;229692269710;16087,03;78584309058;;;17187,74;66761396935;;;;;;
2006-05-20;;;17292,66;153823177911;14972,18;204509366583;;;28518,28;25772597331;16342,97;229692269710;16087,03;78584309058;;;17187,74;66761396935;;;;;;
2006-05-21;;;17292,66;153823177911;14972,18;204509366583;;;28518,28;25772597331;16342,97;229692269710;16087,03;78584309058;;;17187,74;66761396935;;;;;;
2006-05-22;;;17313,03;153238842404;14989,29;204797860127;;;28544,13;25794161926;16359,87;229947434827;16106,22;78756070690;;;17212,66;66910579186;;;;;;
2006-05-23;;;17321,02;153154364546;14997,17;204833076176;;;28567,23;25868193325;16372,09;230301464634;16116,07;78755717795;;;17228,28;67026198968;;;;;;
2006-05-24;;;17314,95;152691447444;14993,47;204780129419;;;28541,09;25852756282;16366,73;230382575396;16108,2;78728514398;;;17216,98;66462070953;;;;;;
2006-05-25;;;17311,55;153532189005;14990,63;204787724789;;;28541,85;25857944069;16360,82;230387811656;16102,94;78702167469;;;17215,03;66467041597;;;;;;
2006-05-26;;;17319,91;153645417339;14991,69;205512811337;;;28548,64;25870176954;16361,1;230433066608;16103,72;78709412356;;;17214,45;66372956626;;;;;;
2006-05-27;;;17319,91;153645417339;14991,69;205512811337;;;28548,64;25870176954;16361,1;230433066608;16103,72;78709412356;;;17214,45;66372956626;;;;;;
2006-05-28;;;17319,91;153645417339;14991,69;205512811337;;;28548,64;25870176954;16361,1;230433066608;16103,72;78709412356;;;17214,45;66372956626;;;;;;
2006-05-29;;;17326,86;153651576298;14998,17;205672811334;;;28559,73;25903936612;16367,9;228326529866;16113,98;78841314223;;;17220,75;66414582675;;;;;;
2006-05-30;;;17338,81;153781014693;15010,42;205844235557;;;28580,92;25936521967;16381,82;228681888862;16125,96;78942764536;;;17232,73;66482586599;;;;;;
2006-05-31;;;17331,77;153683892124;15003,14;205739652265;;;28570,37;25928651661;16377,4;228751023672;16117,93;78921080318;;;17227,72;69826582312;;;;;;
2006-06-01;;;17339,09;153694148017;15005,13;205681026594;;;28579,52;25753968402;16378,95;228470689914;16119,44;78717201738;;;17232,83;69806756073;;;;;;
2006-06-02;;;17345,42;152862364140;15010,67;205586596057;;;28591,55;25783127599;16385,79;228407686977;16125,65;78746927286;;;17237,21;72505798537;;;;;;
2006-06-03;;;17345,42;152862364140;15010,67;205586596057;;;28591,55;25783127599;16385,79;228407686977;16125,65;78746927286;;;17237,21;72505798537;;;;;;
2006-06-04;;;17345,42;152862364140;15010,67;205586596057;;;28591,55;25783127599;16385,79;228407686977;16125,65;78746927286;;;17237,21;72505798537;;;;;;
2006-06-05;;;17362,29;153742493692;15020,95;205739324026;;;28618,37;25821225802;16400,89;228467825936;16142,16;78727385047;;;17254,75;72579580814;;;;;;
2006-06-06;;;17378,13;153954568045;15030,88;205669004155;;;28641,56;25418498655;16409,69;229347409466;16152,67;78495518390;;;17260,25;72602748106;;;;;;
2006-06-07;;;17376,27;153860434309;15031,87;205691740927;;;28647,02;25425433120;16408,81;229192142061;16147,95;78316561254;;;17255,35;73023180479;;;;;;
