Fecha;APORTA;CUPRUM;HABITAT;MAGISTER;PLANVITAL;PROVIDA;SANTA MARIA;SUMMA BANSANDER;BANSANDER;CAPITAL;MODELO;UNO
2000-03-01;0;0;0;0;0;0;0;0;;;;
2000-03-02;0;0;0;0;0;0;0;0;;;;
2000-03-03;0;0;0;0;0;0;0;0;;;;
2000-03-04;0;0;0;0;0;0;0;0;;;;
2000-03-05;0;0;0;0;0;0;0;0;;;;
2000-03-06;0;0;0;0;0;0;0;0;;;;
2000-03-07;0;0;0;0;0;0;0;0;;;;
2000-03-08;0;0;0;0;0;0;0;0;;;;
2000-03-09;0;0;0;0;0;0;0;0;;;;
2000-03-10;0;0;0;0;0;0;0;0;;;;
2000-03-11;0;0;0;0;0;0;0;0;;;;
2000-03-12;0;0;0;0;0;0;0;0;;;;
2000-03-13;0;0;0;0;0;0;0;0;;;;
2000-03-14;0;0;0;0;0;0;0;0;;;;
2000-03-15;0;0;0;0;0;0;0;0;;;;
2000-03-16;0;0;0;0;0;0;0;0;;;;
2000-03-17;0;0;0;0;0;0;0;0;;;;
2000-03-18;0;0;0;0;0;0;0;0;;;;
2000-03-19;0;0;0;0;0;0;0;0;;;;
2000-03-20;0;0;0;0;0;0;0;0;;;;
2000-03-21;0;0;0;0;0;0;0;0;;;;
2000-03-22;0;0;0;0;0;0;0;0;;;;
2000-03-23;0;0;0;0;0;0;0;0;;;;
2000-03-24;0;0;0;0;0;0;0;0;;;;
2000-03-25;0;0;0;0;0;0;0;0;;;;
2000-03-26;0;0;0;0;0;0;0;0;;;;
2000-03-27;0;0;0;0;0;0;0;0;;;;
2000-03-28;0;0;0;0;0;0;0;0;;;;
2000-03-29;0;0;0;0;0;0;0;0;;;;
2000-03-30;0;0;0;0;0;0;0;0;;;;
2000-03-31;0;0;0;0;0;0;0;0;;;;
2000-04-01;0;0;0;0;0;0;0;0;;;;
2000-04-02;0;0;0;0;0;0;0;0;;;;
2000-04-03;0;0;0;0;0;0;0;0;;;;
2000-04-04;0;0;0;0;0;0;0;0;;;;
2000-04-05;0;0;0;0;0;0;0;0;;;;
2000-04-06;0;0;0;0;0;0;0;0;;;;
2000-04-07;0;0;0;0;0;0;0;0;;;;
2000-04-08;0;0;0;0;0;0;0;0;;;;
2000-04-09;0;0;0;0;0;0;0;0;;;;
2000-04-10;0;0;0;0;0;0;0;0;;;;
2000-04-11;0;0;0;0;0;0;0;0;;;;
2000-04-12;0;0;0;0;0;0;0;0;;;;
2000-04-13;0;0;0;0;0;0;0;0;;;;
2000-04-14;0;0;0;0;0;0;0;0;;;;
2000-04-15;0;0;0;0;0;0;0;0;;;;
2000-04-16;0;0;0;0;0;0;0;0;;;;
2000-04-17;0;0;0;0;0;0;0;0;;;;
2000-04-18;0;0;0;0;0;0;0;0;;;;
2000-04-19;0;0;0;0;0;0;0;0;;;;
2000-04-20;0;0;0;0;0;0;0;0;;;;
2000-04-21;0;0;0;0;0;0;0;0;;;;
2000-04-22;0;0;0;0;0;0;0;0;;;;
2000-04-23;0;0;0;0;0;0;0;0;;;;
2000-04-24;0;0;0;0;0;0;0;0;;;;
2000-04-25;0;0;0;0;0;0;0;0;;;;
2000-04-26;0;0;0;0;0;0;0;0;;;;
2000-04-27;0;0;0;0;0;0;0;0;;;;
2000-04-28;0;0;0;0;0;0;0;0;;;;
2000-04-29;0;0;0;0;0;0;0;0;;;;
2000-04-30;0;0;0;0;0;0;0;0;;;;
2000-05-01;0;0;0;0;0;0;0;0;;;;
2000-05-02;0;0;0;0;0;0;0;0;;;;
2000-05-03;0;0;0;0;0;0;0;0;;;;
2000-05-04;0;0;0;0;0;0;0;0;;;;
2000-05-05;0;0;0;0;0;0;0;0;;;;
2000-05-06;0;0;0;0;0;0;0;0;;;;
2000-05-07;0;0;0;0;0;0;0;0;;;;
2000-05-08;0;0;0;0;0;0;0;0;;;;
2000-05-09;0;0;0;0;0;0;0;0;;;;
2000-05-10;0;0;0;0;0;0;0;0;;;;
2000-05-11;0;0;0;0;0;0;0;0;;;;
2000-05-12;0;0;0;0;0;0;0;0;;;;
2000-05-13;0;0;0;0;0;0;0;0;;;;
2000-05-14;0;0;0;0;0;0;0;0;;;;
2000-05-15;0;619529900;205201812;39342919;9891620;699365062;339935760;23792626;;;;
2000-05-16;0;619757103;205333532;39371516;9906258;704016365;340457949;23803319;;;;
2000-05-17;0;619980210;205716584;39380762;9926625;703870087;341191209;23820042;;;;
2000-05-18;0;620201872;205686907;39434666;9966727;702558245;342623531;23826874;;;;
2000-05-19;0;620427184;205906144;39544313;9972541;703639362;343086826;23842336;;;;
2000-05-20;0;620427184;205906144;39544313;9972541;703639362;343086826;23842336;;;;
2000-05-21;0;620427184;205906144;39544313;9972541;703639362;343086826;23842336;;;;
2000-05-22;0;621111245;205524883;39573176;9985541;703765791;343679123;23841234;;;;
2000-05-23;0;621330793;205615238;39585906;9990357;704095903;343647054;23854484;;;;
2000-05-24;0;621555196;205717188;39396353;9994432;705111216;343786844;23872472;;;;
2000-05-25;0;621780319;205976719;39454927;10000807;705468167;344053288;23880917;;;;
2000-05-26;0;622354740;206277082;39467799;10007693;705382558;344244481;23896612;;;;
2000-05-27;0;622354740;206277082;39467799;10007693;705382558;344244481;23896612;;;;
2000-05-28;0;622354740;206277082;39467799;10007693;705382558;344244481;23896612;;;;
2000-05-29;0;622995782;206484270;39645586;10024099;705410697;344595265;23921468;;;;
2000-05-30;0;623393253;206326448;39660902;10027829;705839102;344692901;23919788;;;;
2000-05-31;0;623607561;206298254;39736812;10029214;706081869;344909175;23923595;;;;
2000-06-01;0;597220408;206520710;39672124;10028747;706851775;344903082;23981860;;;;
2000-06-02;0;597470446;206593681;39712659;10031902;707193100;345041773;23997762;;;;
2000-06-03;0;597470446;206593681;39712659;10031902;707193100;345041773;23997762;;;;
2000-06-04;0;597470446;206593681;39712659;10031902;707193100;345041773;23997762;;;;
2000-06-05;0;599578389;206864697;39609928;10045340;707637198;345491870;23989507;;;;
2000-06-06;0;599484622;206860708;39621551;10049913;709869816;345728192;23997948;;;;
2000-06-07;0;599716443;207052360;39729481;10054146;709764151;342772090;24030197;;;;
2000-06-08;0;599968611;207510598;39677074;10090071;709361265;342632041;24023284;;;;
2000-06-09;0;600251140;206184501;39639606;10093948;705418785;342689218;23982501;;;;
2000-06-10;0;600251140;206184501;39639606;10093948;705418785;342689218;23982501;;;;
2000-06-11;0;600251140;206184501;39639606;10093948;705418785;342689218;23982501;;;;
2000-06-12;0;600900808;206957245;39836901;10098366;705848666;342976328;24029522;;;;
2000-06-13;0;600749915;206034715;39780891;10101702;705691519;342998078;24016402;;;;
2000-06-14;0;600903911;206072518;39810434;9886276;705829524;343183732;24027161;;;;
2000-06-15;0;682167415;236091413;40198049;9888814;1002699037;470162600;113473828;;;;
2000-06-16;0;682359384;235700719;40123919;9890716;1002894890;470563018;113480818;;;;
2000-06-17;0;682359384;235700719;40123919;9890716;1002894890;470563018;113480818;;;;
2000-06-18;0;682359384;235700719;40123919;9890716;1002894890;470563018;113480818;;;;
2000-06-19;0;682359384;235700719;40123919;9890716;1002894890;470563018;113480818;;;;
2000-06-20;0;682712985;236305791;40234815;9901052;1005838597;471043583;113691035;;;;
2000-06-21;0;682622197;235817975;40305656;9902988;1006016902;471219822;113732922;;;;
2000-06-22;0;682842149;236563535;40361244;9934451;1006206230;471393796;113571442;;;;
2000-06-23;0;682978733;236965761;40425773;9936368;1006424982;471556303;114932243;;;;
2000-06-24;0;682978733;236965761;40425773;9936368;1006424982;471556303;114932243;;;;
2000-06-25;0;682978733;236965761;40425773;9936368;1006424982;471556303;114932243;;;;
2000-06-26;0;682978733;236965761;40425773;9936368;1006424982;471556303;114932243;;;;
2000-06-27;0;684070659;237027710;40458465;9947121;1007157611;472045780;115019026;;;;
2000-06-28;0;684137713;237186887;40407696;9948910;1006955174;472308633;114973936;;;;
2000-06-29;0;684599338;237222044;40498700;9951141;1007832069;472328851;115129283;;;;
2000-06-30;0;684785882;238107538;40437514;9953448;1008009450;472820104;115191350;;;;
2000-07-01;0;684785882;238107538;40437514;9953448;1008009450;472820104;115191350;;;;
2000-07-02;0;684785882;238107538;40437514;9953448;1008009450;472820104;115191350;;;;
2000-07-03;0;644987705;237872559;40584636;9972247;1008765591;435023694;115334552;;;;
2000-07-04;0;645069636;238451113;40523999;9973939;1008951409;435366376;115340724;;;;
2000-07-05;0;645331895;238510280;40610475;9978258;1011804174;435638474;115727216;;;;
2000-07-06;0;645410791;238234398;40484852;9985622;1013432112;435760438;115867129;;;;
2000-07-07;0;645614122;238379160;40526795;9989410;1006742810;431483691;115898172;;;;
2000-07-08;0;645614122;238379160;40526795;9989410;1006742810;431483691;115898172;;;;
2000-07-09;0;645614122;238379160;40526795;9989410;1006742810;431483691;115898172;;;;
2000-07-10;0;646537024;237870155;40626205;10000105;1007859898;431800251;116055841;;;;
2000-07-11;0;646400887;237624037;40652946;9785319;1006913146;431866902;115866483;;;;
2000-07-12;0;556844495;191294186;40563435;9788951;1007308238;432185645;115890342;;;;
2000-07-13;0;557067829;191433958;40553885;9798590;1007350201;432465251;115918777;;;;
2000-07-14;0;830142489;407712691;40457677;11769107;1557926193;487869430;160238824;;;;
2000-07-15;0;830142489;407712691;40457677;11769107;1557926193;487869430;160238824;;;;
2000-07-16;0;830142489;407712691;40457677;11769107;1557926193;487869430;160238824;;;;
2000-07-17;0;833836074;407264220;40477637;11779852;1558823692;488301714;160387963;;;;
2000-07-18;0;836605194;407143670;40521926;11783654;1560823257;488289159;160581327;;;;
2000-07-19;0;836913773;407474130;40557327;11787381;1560617518;488504092;160719936;;;;
2000-07-20;0;837050218;407802747;40576411;11791633;1564629907;488757766;161070681;;;;
2000-07-21;0;837338592;408167388;40621110;11794932;1565323282;489085117;161152808;;;;
2000-07-22;0;837338592;408167388;40621110;11794932;1565323282;489085117;161152808;;;;
2000-07-23;0;837338592;408167388;40621110;11794932;1565323282;489085117;161152808;;;;
2000-07-24;0;838321264;408988469;40659869;11806138;1566698081;489724530;162005167;;;;
2000-07-25;0;838728833;409080174;40670467;11809384;1566959310;490455463;161955399;;;;
2000-07-26;0;839067541;409196690;40650925;11851215;1567333024;490957873;162383084;;;;
2000-07-27;0;839541810;409518690;40773974;11854882;1570097940;491103009;162669808;;;;
2000-07-28;0;839994964;410117963;40689773;11858582;1574860820;491398849;162695572;;;;
2000-07-29;0;839994964;410117963;40689773;11858582;1574860820;491398849;162695572;;;;
2000-07-30;0;839994964;410117963;40689773;11858582;1574860820;491398849;162695572;;;;
2000-07-31;0;840773887;410066332;40796763;11869268;1574677157;492169931;162693130;;;;
2000-08-01;0;840690719;410138258;40796596;11878939;1572890433;492329473;162702795;;;;
2000-08-02;0;847800391;409880863;40830766;11882126;1574704132;492292721;162746797;;;;
2000-08-03;0;846835972;410073344;40754306;11886277;1575984351;492459038;162844103;;;;
2000-08-04;0;846581093;410506351;40765889;11902435;1574467429;492995470;162899930;;;;
2000-08-05;0;846581093;410506351;40765889;11902435;1574467429;492995470;162899930;;;;
2000-08-06;0;846581093;410506351;40765889;11902435;1574467429;492995470;162899930;;;;
2000-08-07;0;845199598;410924133;40829496;11913404;1575467537;489047863;163069311;;;;
2000-08-08;0;848396212;410813324;40804722;11917566;1577667021;489111347;163300263;;;;
2000-08-09;0;850248853;411142657;40840947;11920214;1533843491;489275892;162564952;;;;
2000-08-10;0;850614223;411367066;40835013;11705918;1533630502;489205021;162689381;;;;
2000-08-11;0;843429264;409316002;40688021;11709124;1534196316;489390745;162718182;;;;
2000-08-12;0;843429264;409316002;40688021;11709124;1534196316;489390745;162718182;;;;
2000-08-13;0;843429264;409316002;40688021;11709124;1534196316;489390745;162718182;;;;
2000-08-14;0;930198989;409719540;40805550;11718530;1652684424;581561409;209025876;;;;
2000-08-15;0;930198989;409719540;40805550;11718530;1652684424;581561409;209025876;;;;
2000-08-16;0;931447246;410091567;40865457;11724372;1650896331;581661028;209018273;;;;
2000-08-17;0;935769445;410016128;40807398;11727856;1651156681;582004478;209061673;;;;
2000-08-18;0;936177248;410200193;40862041;11731961;1652530610;582122155;209249971;;;;
2000-08-19;0;936177248;410200193;40862041;11731961;1652530610;582122155;209249971;;;;
2000-08-20;0;936177248;410200193;40862041;11731961;1652530610;582122155;209249971;;;;
2000-08-21;0;936956102;410352206;40795649;11741652;1654460165;582624774;209506813;;;;
2000-08-22;0;1052886514;410279328;40862065;11743819;1655264079;582553957;209545963;;;;
2000-08-23;0;1052571237;410239961;40831861;11748237;1653268825;582892067;209477525;;;;
2000-08-24;0;1053426989;410382535;40912282;11751485;1654285077;583446536;209619948;;;;
2000-08-25;0;1052362390;411383936;40826750;11753954;1654371212;583519852;209635649;;;;
2000-08-26;0;1052362390;411383936;40826750;11753954;1654371212;583519852;209635649;;;;
2000-08-27;0;1052362390;411383936;40826750;11753954;1654371212;583519852;209635649;;;;
2000-08-28;0;1053883580;411651815;40864919;11763384;1655265846;583815557;209893528;;;;
2000-08-29;0;1053678786;411590032;40963757;11766057;1654606070;583951944;209957937;;;;
2000-08-30;0;1066368380;412925201;41078752;11831255;1665653447;585097391;210519947;;;;
2000-08-31;0;1067037319;413049397;41111871;11834572;1666060888;585178414;210657892;;;;
2000-09-01;0;1067631179;412831514;41136173;11831499;1593535872;585377942;210687868;;;;
2000-09-02;0;1067631179;412831514;41136173;11831499;1593535872;585377942;210687868;;;;
2000-09-03;0;1067631179;412831514;41136173;11831499;1593535872;585377942;210687868;;;;
2000-09-04;0;1067631179;412831514;41136173;11831499;1593535872;585377942;210687868;;;;
2000-09-05;0;1067976713;413201606;41129108;11844895;1595808808;585854272;211038996;;;;
2000-09-06;0;1068298899;413091124;41177930;11848589;1597133197;585782836;211226925;;;;
2000-09-07;0;1060488534;413228456;41185198;11634749;1588830521;580931029;210627630;;;;
2000-09-08;0;1058547004;410871943;40875679;11636409;1588351489;580914147;210318770;;;;
2000-09-09;0;1058547004;410871943;40875679;11636409;1588351489;580914147;210318770;;;;
2000-09-10;0;1058547004;410871943;40875679;11636409;1588351489;580914147;210318770;;;;
2000-09-11;0;1060332135;411643001;40929586;11645479;1583252694;581561673;209674982;;;;
2000-09-12;0;1060170018;411422868;40917065;11650741;1587762767;581408314;209588352;;;;
2000-09-13;0;1061330232;411169059;40957502;11654638;1585271695;581263456;209313729;;;;
2000-09-14;0;1063080432;411261877;41083076;23079250;1584907731;581430911;284684220;;;;
2000-09-15;0;1063103761;461934297;41079199;23122270;1694074854;605867290;285371032;;;;
2000-09-16;0;1063103761;461934297;41079199;23122270;1694074854;605867290;285371032;;;;
2000-09-17;0;1063103761;461934297;41079199;23122270;1694074854;605867290;285371032;;;;
2000-09-18;0;1063103761;461934297;41079199;23122270;1694074854;605867290;285371032;;;;
2000-09-19;0;1063103761;461934297;41079199;23122270;1694074854;605867290;285371032;;;;
2000-09-20;0;1064443873;462023911;41154239;23155085;1696646842;606908547;285851686;;;;
2000-09-21;0;1063431011;461797712;41021218;23166633;1697471474;607073607;285756477;;;;
2000-09-22;0;1064276029;461722353;41183427;23142877;1696718125;606773787;285859645;;;;
2000-09-23;0;1064276029;461722353;41183427;23142877;1696718125;606773787;285859645;;;;
2000-09-24;0;1064276029;461722353;41183427;23142877;1696718125;606773787;285859645;;;;
2000-09-25;0;1065744165;462076229;41274221;23169983;1697757634;607439661;286123264;;;;
2000-09-26;0;1064259492;462262357;41044625;23171897;1698846008;607572883;286320177;;;;
2000-09-27;0;1065617284;462024713;41217413;23152265;1698528223;608194255;286461847;;;;
2000-09-28;0;1066039931;462246342;41272871;23166910;1705708811;608302152;286599426;;;;
2000-09-29;0;1066938251;462608981;41295446;23187141;1704533910;608620154;286278848;;;;
2000-09-30;0;1066938251;462608981;41295446;23187141;1704533910;608620154;286278848;;;;
2000-10-01;0;1066938251;462608981;41295446;23187141;1704533910;608620154;286278848;;;;
2000-10-02;0;1067757790;464132921;41292344;23230825;1706348435;609288859;286546711;;;;
2000-10-03;0;1068191745;464186052;41292220;23233150;1705529500;609587519;309416520;;;;
2000-10-04;0;1069006801;464523422;41311005;23228282;1705002983;610182353;309501207;;;;
2000-10-05;0;1069121781;464585212;41310764;23232849;1686483005;610367727;311029689;;;;
2000-10-06;0;1069307256;464991679;41339745;23270445;1685985554;605059160;311105983;;;;
2000-10-07;0;1069307256;464991679;41339745;23270445;1685985554;605059160;311105983;;;;
2000-10-08;0;1069307256;464991679;41339745;23270445;1685985554;605059160;311105983;;;;
2000-10-09;0;1069307256;464991679;41339745;23270445;1685985554;605059160;311105983;;;;
2000-10-10;0;1070888855;465823522;41429884;23066990;1678943920;606196564;310879926;;;;
2000-10-11;0;1070597353;466632014;41475686;23100341;1678985892;606414190;310645769;;;;
2000-10-12;0;1063394787;466839362;41498359;23112767;1679215527;606786942;310585554;;;;
2000-10-13;0;1129271627;467334015;41529383;23068503;1853403752;677994462;310976892;;;;
2000-10-14;0;1129271627;467334015;41529383;23068503;1853403752;677994462;310976892;;;;
2000-10-15;0;1129271627;467334015;41529383;23068503;1853403752;677994462;310976892;;;;
2000-10-16;0;1130323400;465491568;41602546;23084029;1854738972;678742329;311210267;;;;
2000-10-17;0;1131996162;465481868;41582921;23094773;1857853574;678918613;311843028;;;;
2000-10-18;0;1132836713;465884251;41608267;23106797;1859895657;679278663;312265887;;;;
2000-10-19;0;1131795333;486287113;41615301;23115887;1860589836;679835357;312492859;;;;
2000-10-20;0;1133551198;486620004;41666936;23139816;1859876481;679849688;313092046;;;;
2000-10-21;0;1133551198;486620004;41666936;23139816;1859876481;679849688;313092046;;;;
2000-10-22;0;1133551198;486620004;41666936;23139816;1859876481;679849688;313092046;;;;
2000-10-23;0;1135111656;487887267;41730884;23175648;1862826179;681039357;313722320;;;;
2000-10-24;0;1135472683;487853562;41759331;23166344;1863477311;681761409;313875587;;;;
2000-10-25;0;1179272888;487962187;41782996;23180687;1865328765;681978250;314443700;;;;
2000-10-26;0;1180001675;488464650;41856107;23266011;1865285121;682368448;314312689;;;;
2000-10-27;0;1180642731;488802000;41949716;23305372;1865496260;682576309;314355560;;;;
2000-10-28;0;1180642731;488802000;41949716;23305372;1865496260;682576309;314355560;;;;
2000-10-29;0;1180642731;488802000;41949716;23305372;1865496260;682576309;314355560;;;;
2000-10-30;0;1181767236;484173682;42031341;23325024;1873373881;683435273;314054719;;;;
2000-10-31;0;1183305461;481029343;42027513;23340173;1873930461;683607922;314140402;;;;
2000-11-01;0;1183305461;481029343;42027513;23340173;1873930461;683607922;314140402;;;;
2000-11-02;0;1184319435;481293035;42254095;23360123;1879868742;684193094;315453465;;;;
2000-11-03;0;1184625176;481125006;42304572;23384485;1880669263;684767181;315725187;;;;
2000-11-04;0;1184625176;481125006;42304572;23384485;1880669263;684767181;315725187;;;;
2000-11-05;0;1184625176;481125006;42304572;23384485;1880669263;684767181;315725187;;;;
2000-11-06;0;1186730307;486897489;42323685;23407622;1882214295;685442612;315978124;;;;
2000-11-07;0;1185916474;486319864;42168663;23386149;1883121028;685371315;315722659;;;;
2000-11-08;0;1185403352;486226450;42159521;23398677;1871072789;679740045;315523495;;;;
2000-11-09;0;1186907807;486948631;42212285;23408803;1879977092;680283172;317317422;;;;
2000-11-10;0;1187650976;487727979;42313410;23150405;1877188100;680661630;315975704;;;;
2000-11-11;0;1187650976;487727979;42313410;23150405;1877188100;680661630;315975704;;;;
2000-11-12;0;1187650976;487727979;42313410;23150405;1877188100;680661630;315975704;;;;
2000-11-13;0;1179160750;487333025;42202566;23152344;1877470373;678251798;315978662;;;;
2000-11-14;0;1179282903;484928128;42194145;23158081;1877789033;678491731;316049419;;;;
2000-11-15;0;1335765203;485033143;42209296;49299112;2091200408;680911496;316324455;;;;
2000-11-16;0;1336621442;485317219;42225678;49316200;2091879398;681538296;316311148;;;;
2000-11-17;0;1337675300;485550783;42298839;49354384;2088712546;682069373;316074609;;;;
2000-11-18;0;1337675300;485550783;42298839;49354384;2088712546;682069373;316074609;;;;
2000-11-19;0;1337675300;485550783;42298839;49354384;2088712546;682069373;316074609;;;;
2000-11-20;0;1340101342;486551566;42477126;49460590;2093010496;683488609;316815357;;;;
2000-11-21;0;1339512604;485970189;42326460;49399915;2095323123;683037190;316952121;;;;
2000-11-22;0;1340839375;490272529;42374036;49461201;2098222793;683421736;317951760;;;;
2000-11-23;0;1341424077;490702739;42454579;49460911;2098950459;683123262;317698570;;;;
2000-11-24;0;1329498423;492289662;42603202;49475063;2097759902;678848263;315390363;;;;
2000-11-25;0;1329498423;492289662;42603202;49475063;2097759902;678848263;315390363;;;;
2000-11-26;0;1329498423;492289662;42603202;49475063;2097759902;678848263;315390363;;;;
2000-11-27;0;1331422014;493029459;42732322;49571851;2101566582;679750212;315963965;;;;
2000-11-28;0;1331784704;492822609;42644861;49570124;2102211153;679878437;316061320;;;;
2000-11-29;0;1343621052;492165343;42575282;49551126;2105777562;679830237;315896913;;;;
2000-11-30;0;1344004471;492378932;42551382;49594720;2106764851;679890524;316099405;;;;
2000-12-01;0;1344122031;492763567;42581817;49613550;2108090435;680217518;316323752;;;;
2000-12-02;0;1344122031;492763567;42581817;49613550;2108090435;680217518;316323752;;;;
2000-12-03;0;1344122031;492763567;42581817;49613550;2108090435;680217518;316323752;;;;
2000-12-04;0;1346275057;494702118;42884897;49747064;2108990248;682003157;316567176;;;;
2000-12-05;0;1346048209;493522699;42801491;49780603;2110663933;682038639;317133138;;;;
2000-12-06;0;1342923811;492946328;42685750;49725579;2108655486;681826941;317159475;;;;
2000-12-07;0;1345855376;493094855;42744459;49841146;2113002124;676794167;318017773;;;;
2000-12-08;0;1345855376;493094855;42744459;49841146;2113002124;676794167;318017773;;;;
2000-12-09;0;1345855376;493094855;42744459;49841146;2113002124;676794167;318017773;;;;
2000-12-10;0;1345855376;493094855;42744459;49841146;2113002124;676794167;318017773;;;;
2000-12-11;0;1346781701;495032169;43040114;49625468;2102978501;677853423;317747783;;;;
2000-12-12;0;1338283254;491299396;42871153;49567100;2102435282;677460967;270570549;;;;
2000-12-13;0;1340502680;487429519;42778030;49584322;2101652428;677797910;270064530;;;;
2000-12-14;0;1340181142;488099680;42928385;49713226;2103981001;678105415;270744233;;;;
2000-12-15;0;1596511164;553998083;43014075;49773490;2152073935;788508796;402365645;;;;
2000-12-16;0;1596511164;553998083;43014075;49773490;2152073935;788508796;402365645;;;;
2000-12-17;0;1596511164;553998083;43014075;49773490;2152073935;788508796;402365645;;;;
2000-12-18;0;1596046310;554277270;43009615;49737112;2149436397;788990073;401463663;;;;
2000-12-19;0;1601539706;556273079;43214073;49748341;2149971170;789643604;401544939;;;;
2000-12-20;0;1601469410;555401027;43027140;49759969;2150868331;789702254;392646197;;;;
2000-12-21;0;1601118718;556134844;43118066;49757699;2151162768;789761133;392764099;;;;
2000-12-22;0;1601996811;557618799;43248558;49866217;2155541425;790621191;394408964;;;;
2000-12-23;0;1601996811;557618799;43248558;49866217;2155541425;790621191;394408964;;;;
2000-12-24;0;1601996811;557618799;43248558;49866217;2155541425;790621191;394408964;;;;
2000-12-25;0;1601996811;557618799;43248558;49866217;2155541425;790621191;394408964;;;;
2000-12-26;0;1604897797;558981676;43435604;49932565;2155770196;791766512;394549876;;;;
2000-12-27;0;1605753909;557631362;43329772;49901747;2156132639;791609005;394679995;;;;
2000-12-28;0;1606500192;558085551;43308547;49981202;2163618851;792289775;395026805;;;;
2000-12-29;0;1607358590;558439434;43357896;49955824;2163885750;792796741;395080698;;;;
2000-12-30;0;1607358590;558439434;43357896;49955824;2163885750;792796741;395080698;;;;
2000-12-31;0;1607358590;558439434;43357896;49955824;2163885750;792796741;395080698;;;;
2001-01-01;0;1607358590;558439434;43357896;49955824;2163885750;792796741;395080698;;;;
2001-01-02;0;1609864666;559363782;43421404;50012627;2165793528;793694032;395448867;;;;
2001-01-03;0;1609113588;558606213;43380173;50071771;2167478151;794009375;396026890;;;;
2001-01-04;0;1611122337;559575919;43472634;50056454;2166314353;794468787;395341404;;;;
2001-01-05;0;1611985231;560605973;43542330;50111571;2169685012;795614941;395809812;;;;
2001-01-06;0;1611985231;560605973;43542330;50111571;2169685012;795614941;395809812;;;;
2001-01-07;0;1611985231;560605973;43542330;50111571;2169685012;795614941;395809812;;;;
2001-01-08;0;1613466214;562028915;43828112;50188106;2171165295;790928324;396065810;;;;
2001-01-09;0;1614395799;561395020;43662194;50204982;2158620999;791228502;395955296;;;;
2001-01-10;0;1602114240;563818280;43959006;50294691;2161578741;791825331;395031077;;;;
2001-01-11;0;1603345470;564848436;43936869;50121035;2164530108;792277755;396100709;;;;
2001-01-12;0;1604086353;565098095;43970699;50100915;2165586896;792915045;396102765;;;;
2001-01-13;0;1604086353;565098095;43970699;50100915;2165586896;792915045;396102765;;;;
2001-01-14;0;1604086353;565098095;43970699;50100915;2165586896;792915045;396102765;;;;
2001-01-15;0;1728574219;615648312;43844745;58596104;2397134441;855970663;448866142;;;;
2001-01-16;0;1730781438;615344734;43830308;58647520;2396927884;855961474;448882975;;;;
2001-01-17;0;1728344452;613091935;43508685;58648189;2382509108;870259757;449027805;;;;
2001-01-18;0;1741390423;614384641;43682955;58612622;2381043652;871275646;448739065;;;;
2001-01-19;0;1748050151;617853691;44108322;58578517;2383426063;872470335;450146975;;;;
2001-01-20;0;1748050151;617853691;44108322;58578517;2383426063;872470335;450146975;;;;
2001-01-21;0;1748050151;617853691;44108322;58578517;2383426063;872470335;450146975;;;;
2001-01-22;0;1828476138;616021153;43767199;64560267;2384287800;872100487;450527901;;;;
2001-01-23;0;1828768533;617174075;43913222;64569144;2385575809;872500874;450675232;;;;
2001-01-24;0;1828654494;616760860;43828717;64492424;2385103468;869723512;450736877;;;;
2001-01-25;0;1834451850;619628843;44019687;64528902;2386516268;870130593;451244371;;;;
2001-01-26;0;1838514278;674590291;44145089;64722009;2388365658;871998373;451714648;;;;
2001-01-27;0;1838514278;674590291;44145089;64722009;2388365658;871998373;451714648;;;;
2001-01-28;0;1838514278;674590291;44145089;64722009;2388365658;871998373;451714648;;;;
2001-01-29;0;1841170037;659794188;44213779;64802542;2390892161;873722585;452523334;;;;
2001-01-30;0;1841852310;659749985;44238905;64899787;2400829691;873460544;453760174;;;;
2001-01-31;0;1843365299;659438716;44080182;64786785;2398256683;873044560;452384312;;;;
2001-02-01;;1846142831;660698368;44197082;64696871;2398484144;874034193;452473261;;;;
2001-02-02;;1847450581;662400894;44449043;64877427;2396564700;875260672;451751899;;;;
2001-02-03;;1847450581;662400894;44449043;64877427;2396564700;875260672;451751899;;;;
2001-02-04;;1847450581;662400894;44449043;64877427;2396564700;875260672;451751899;;;;
2001-02-05;;1853653310;662556985;44376915;64885988;2403750840;875563277;453180560;;;;
2001-02-06;;1857307694;662124145;44318071;64933247;2405630262;875673397;453801755;;;;
2001-02-07;;1857689546;662129421;44240792;64959621;2394780569;869650133;454484508;;;;
2001-02-08;;1857594802;663890436;44455305;65045575;2393474070;870833817;454202788;;;;
2001-02-09;;1856555342;663140225;44349942;64597669;2385363335;871535880;449298112;;;;
2001-02-10;;1856555342;663140225;44349942;64597669;2385363335;871535880;449298112;;;;
2001-02-11;;1856555342;663140225;44349942;64597669;2385363335;871535880;449298112;;;;
2001-02-12;;1846644828;665005491;44545246;64760673;2396538305;871930949;452967249;;;;
2001-02-13;;1849436510;660903095;44497313;64793256;2398639137;872447519;453380673;;;;
2001-02-14;;1858648216;662908283;44572259;64884266;2401208478;873423089;453987216;;;;
2001-02-15;;1961814035;1043594943;44618665;65025575;2486904698;920368653;478862242;;;;
2001-02-16;;1959207653;1042391908;44550034;65053429;2487398450;920999780;479071244;;;;
2001-02-17;;1959207653;1042391908;44550034;65053429;2487398450;920999780;479071244;;;;
