Fecha;A;B;C;D;E
2008-05-19;2,97882987103e+12;2,71742703952e+12;5,12591777426e+12;1,3609469616e+12;2,53284003407e+11
2008-05-20;2,99827024346e+12;2,73266192546e+12;5,14843533164e+12;1,36462753266e+12;2,50767189734e+11
2008-05-21;2,99827024346e+12;2,73266192546e+12;5,14843533164e+12;1,36462753266e+12;2,50767189734e+11
2008-05-22;2,99149620540e+12;2,728805645e+12;5,15010399261e+12;1,36645342426e+12;2,50436002349e+11
2008-05-23;2,99262240212e+12;2,72864188849e+12;5,15447987968e+12;1,36836120811e+12;2,49250318744e+11
2008-05-24;2,99262240212e+12;2,72864188849e+12;5,15447987968e+12;1,36836120811e+12;2,49250318744e+11
2008-05-25;2,99262240212e+12;2,72864188849e+12;5,15447987968e+12;1,36836120811e+12;2,49250318744e+11
2008-05-26;2,98187854415e+12;2,72294878475e+12;5,1559176249e+12;1,36929218891e+12;2,49053570833e+11
2008-05-27;2,98154635754e+12;2,72472879162e+12;5,16171030217e+12;1,37041932609e+12;2,49072206218e+11
2008-05-28;2,988432643e+12;2,72962309412e+12;5,16870628394e+12;1,37075915469e+12;2,49174999788e+11
2008-05-29;2,98987046022e+12;2,7322627667e+12;5,17215345034e+12;1,37106602897e+12;2,50678733605e+11
2008-05-30;3,00560349508e+12;2,73471392983e+12;5,19016090695e+12;1,38879656572e+12;2,51005189601e+11
2008-05-31;3,00560349508e+12;2,73471392983e+12;5,19016090695e+12;1,38879656572e+12;2,51005189601e+11
2008-06-01;3,00560349508e+12;2,73471392983e+12;5,19016090695e+12;1,38879656572e+12;2,51005189601e+11
2008-06-02;2,99544068217e+12;2,73326273734e+12;5,18723969549e+12;1,38851878487e+12;2,506059283e+11
2008-06-03;2,9970590187e+12;2,73297049588e+12;5,18681533801e+12;1,3885941327e+12;2,48867543623e+11
2008-06-04;2,98741280363e+12;2,72474160464e+12;5,17701477387e+12;1,38720384053e+12;2,48854416892e+11
2008-06-05;2,97300870906e+12;2,7139897715e+12;5,16435276936e+12;1,38545353997e+12;2,47090951699e+11
2008-06-06;2,9740818182e+12;2,71795422585e+12;5,16793961809e+12;1,38617303177e+12;2,46065978405e+11
2008-06-07;2,9740818182e+12;2,71795422585e+12;5,16793961809e+12;1,38617303177e+12;2,46065978405e+11
2008-06-08;2,9740818182e+12;2,71795422585e+12;5,16793961809e+12;1,38617303177e+12;2,46065978405e+11
2008-06-09;2,96264665697e+12;2,711282119e+12;5,1599218158e+12;1,38467295932e+12;2,46552625786e+11
2008-06-10;2,94451013272e+12;2,69751076048e+12;5,14280242803e+12;1,38179432453e+12;2,46835771992e+11
2008-06-11;2,91493387028e+12;2,67626137178e+12;5,1169702294e+12;1,37760658946e+12;2,46337100948e+11
2008-06-12;2,89760961721e+12;2,66329322668e+12;5,10249966242e+12;1,37450643129e+12;2,46574943982e+11
2008-06-13;2,91608926034e+12;2,6804909652e+12;5,13468621864e+12;1,37967996998e+12;2,48032310822e+11
2008-06-14;2,91608926034e+12;2,6804909652e+12;5,13468621864e+12;1,37967996998e+12;2,48032310822e+11
2008-06-15;2,91608926034e+12;2,6804909652e+12;5,13468621864e+12;1,37967996998e+12;2,48032310822e+11
2008-06-16;2,9343873661e+12;2,68647933949e+12;5,13586303699e+12;1,37493251889e+12;2,47269547531e+11
2008-06-17;2,94245310619e+12;2,69158080614e+12;5,14311789959e+12;1,37722220201e+12;2,48232726696e+11
2008-06-18;2,94255149742e+12;2,69148332201e+12;5,14360538382e+12;1,37815990938e+12;2,48497400254e+11
2008-06-19;2,93637085451e+12;2,68717913307e+12;5,13675975134e+12;1,37728046804e+12;2,48960702577e+11
2008-06-20;2,93326445255e+12;2,68818512494e+12;5,14415242097e+12;1,3789384829e+12;2,49934884696e+11
2008-06-21;2,93326445255e+12;2,68818512494e+12;5,14415242097e+12;1,3789384829e+12;2,49934884696e+11
2008-06-22;2,93326445255e+12;2,68818512494e+12;5,14415242097e+12;1,3789384829e+12;2,49934884696e+11
2008-06-23;2,92546918024e+12;2,67967331143e+12;5,13290795774e+12;1,37749955244e+12;2,50530256776e+11
2008-06-24;2,92200362793e+12;2,67997027901e+12;5,13256556758e+12;1,37734280197e+12;2,50650800259e+11
2008-06-25;2,91107772821e+12;2,6719331275e+12;5,12271887692e+12;1,37463693703e+12;2,50393948389e+11
2008-06-26;2,93166475695e+12;2,68553301245e+12;5,13660691696e+12;1,37745969154e+12;2,50315889148e+11
2008-06-27;2,92560115644e+12;2,67931019572e+12;5,13061793824e+12;1,37708790854e+12;2,50511341685e+11
2008-06-28;2,92560115644e+12;2,67931019572e+12;5,13061793824e+12;1,37708790854e+12;2,50511341685e+11
2008-06-29;2,92560115644e+12;2,67931019572e+12;5,13061793824e+12;1,37708790854e+12;2,50511341685e+11
2008-06-30;2,91259459958e+12;2,65969235892e+12;5,11972128772e+12;1,39146134288e+12;2,51509113035e+11
2008-07-01;2,92538436746e+12;2,66758070007e+12;5,13194379196e+12;1,39379844344e+12;2,50986982147e+11
2008-07-02;2,90293562875e+12;2,65109209953e+12;5,10675513805e+12;1,39051391138e+12;2,51999678874e+11
2008-07-03;2,86170515502e+12;2,62185010266e+12;5,0637872615e+12;1,38530167206e+12;2,55648283242e+11
2008-07-04;2,80422840435e+12;2,5795161113e+12;4,99904382486e+12;1,37535617552e+12;2,55135273106e+11
2008-07-05;2,80422840435e+12;2,5795161113e+12;4,99904382486e+12;1,37535617552e+12;2,55135273106e+11
2008-07-06;2,80422840435e+12;2,5795161113e+12;4,99904382486e+12;1,37535617552e+12;2,55135273106e+11
2008-07-07;2,79496881406e+12;2,57480687081e+12;4,9946470702e+12;1,37474974953e+12;2,55869706094e+11
2008-07-08;2,80062393367e+12;2,57969407556e+12;5,00698025720e+12;1,37736638869e+12;2,58298342235e+11
2008-07-09;2,78120921419e+12;2,56675970532e+12;4,98914709757e+12;1,37440799226e+12;2,60081442471e+11
2008-07-10;2,78301360945e+12;2,56917773198e+12;4,99854689058e+12;1,37487417146e+12;2,62445077226e+11
2008-07-11;2,77524792728e+12;2,56474354569e+12;4,993058708e+12;1,37035620124e+12;2,68442766702e+11
2008-07-12;2,77524792728e+12;2,56474354569e+12;4,993058708e+12;1,37035620124e+12;2,68442766702e+11
2008-07-13;2,77524792728e+12;2,56474354569e+12;4,993058708e+12;1,37035620124e+12;2,68442766702e+11
2008-07-14;2,77259774940e+12;2,56214253234e+12;4,99389353027e+12;1,37213123496e+12;2,74476848153e+11
2008-07-15;2,76725060844e+12;2,55372129696e+12;4,98545357536e+12;1,37300526364e+12;2,8024719814e+11
2008-07-16;2,76725060844e+12;2,55372129696e+12;4,98545357536e+12;1,37300526364e+12;2,8024719814e+11
2008-07-17;2,73935073917e+12;2,53709426939e+12;4,96234249897e+12;1,37160093559e+12;2,83105452789e+11
2008-07-18;2,75571592035e+12;2,55360681766e+12;4,98791612932e+12;1,37662130946e+12;2,86733962705e+11
2008-07-19;2,75571592035e+12;2,55360681766e+12;4,98791612932e+12;1,37662130946e+12;2,86733962705e+11
2008-07-20;2,75571592035e+12;2,55360681766e+12;4,98791612932e+12;1,37662130946e+12;2,86733962705e+11
2008-07-21;2,75700296586e+12;2,5551358118e+12;5,00355781236e+12;1,38170041228e+12;2,91473126439e+11
2008-07-22;2,77864703583e+12;2,57112039863e+12;5,03430295462e+12;1,3876844632e+12;2,98695145667e+11
2008-07-23;2,76664000654e+12;2,56391055602e+12;5,02041012608e+12;1,38504647115e+12;3,01249028292e+11
2008-07-24;2,78474440374e+12;2,57955884918e+12;5,04836963426e+12;1,39021293626e+12;3,04230285221e+11
2008-07-25;2,77082648933e+12;2,56656906766e+12;5,03403646163e+12;1,38816497803e+12;3,07413921978e+11
2008-07-26;2,77082648933e+12;2,56656906766e+12;5,03403646163e+12;1,38816497803e+12;3,07413921978e+11
2008-07-27;2,77082648933e+12;2,56656906766e+12;5,03403646163e+12;1,38816497803e+12;3,07413921978e+11
2008-07-28;2,74733704385e+12;2,55443997232e+12;5,02711211424e+12;1,38888796806e+12;3,11105566863e+11
2008-07-29;2,74079388652e+12;2,55099187273e+12;5,02690456655e+12;1,38985344266e+12;3,13197917339e+11
2008-07-30;2,73673042874e+12;2,55144550798e+12;5,02719944608e+12;1,38979899437e+12;3,16100609163e+11
2008-07-31;2,77189844432e+12;2,56909794897e+12;5,07534234836e+12;1,41168337729e+12;3,20334944296e+11
2008-08-01;2,78674904476e+12;2,57696694514e+12;5,08891277975e+12;1,41496783961e+12;3,2075132403e+11
2008-08-02;2,78674904476e+12;2,57696694514e+12;5,08891277975e+12;1,41496783961e+12;3,2075132403e+11
2008-08-03;2,78674904476e+12;2,57696694514e+12;5,08891277975e+12;1,41496783961e+12;3,2075132403e+11
2008-08-04;2,77245973993e+12;2,56845193587e+12;5,0803439865e+12;1,41609162004e+12;3,26786036876e+11
2008-08-05;2,74596467249e+12;2,55135664945e+12;5,05885408732e+12;1,41363714e+12;3,30461054105e+11
2008-08-06;2,73879723977e+12;2,54753648392e+12;5,05103271543e+12;1,41159575373e+12;3,32318768331e+11
2008-08-07;2,74284126312e+12;2,55403621486e+12;5,05972087104e+12;1,41100597276e+12;3,34208673461e+11
2008-08-08;2,73549251178e+12;2,54569817383e+12;5,05215988897e+12;1,40973837514e+12;3,36481366616e+11
2008-08-09;2,73549251178e+12;2,54569817383e+12;5,05215988897e+12;1,40973837514e+12;3,36481366616e+11
2008-08-10;2,73549251178e+12;2,54569817383e+12;5,05215988897e+12;1,40973837514e+12;3,36481366616e+11
2008-08-11;2,72370183875e+12;2,54123906025e+12;5,04539386008e+12;1,40872297494e+12;3,38594286794e+11
2008-08-12;2,71180567051e+12;2,53182199679e+12;5,02846683724e+12;1,40018784574e+12;3,39419339221e+11
2008-08-13;2,70182388981e+12;2,52352189073e+12;5,02004826825e+12;1,39874105936e+12;3,40731843959e+11
2008-08-14;2,68110218292e+12;2,5091128564e+12;5,0017023258e+12;1,39656691812e+12;3,423824781e+11
2008-08-15;2,68110218292e+12;2,5091128564e+12;5,0017023258e+12;1,39656691812e+12;3,423824781e+11
