Fecha;ALAMEDA;CONCORDIA;CUPRUM;EL LIBERTADOR;HABITAT;INVIERTA;PLANVITAL;PROVIDA;SAN CRISTOBAL;SANTA MARIA;SUMMA;MAGISTER;UNION;PROTECCION;FUTURO;BANNUESTRA;BANGUARDIA;QUALITAS;BANSANDER;LABORAL;PREVIPAN;FOMENTA;GENERA;NORPREVISION;APORTA;ARMONIZA;VALORA;SUMMA BANSANDER;APORTA FOMENTA;CAPITAL;MODELO;UNO
1981-06-01;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-02;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-03;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-04;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-05;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-06;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-07;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-08;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-09;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-10;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-11;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-12;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-13;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-14;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-15;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-16;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1981-06-17;17141627;3125203;15704943;8861689;111416125;33909991;32447118;371617281;91582058;243472088;46994378;;;;;;;;;;;;;;;;;;;;;
1981-06-18;17224013;3125499;15714621;8920863;111416125;34072970;32475443;375012364;92022221;259824118;47179106;;;;;;;;;;;;;;;;;;;;;
1981-06-19;17660800;3130941;15726026;8988974;111416125;34937032;32504108;376085777;94355830;263188100;47312612;;;;;;;;;;;;;;;;;;;;;
1981-06-20;17660800;3130941;15726026;8988974;111416125;34937032;32504108;376085777;94355830;263188100;47312612;;;;;;;;;;;;;;;;;;;;;
1981-06-21;17660800;3130941;15726026;8988974;111416125;34937032;32504108;376085777;94355830;263188100;47312612;;;;;;;;;;;;;;;;;;;;;
1981-06-22;17720412;3137621;15759706;9012343;111416125;35054958;32590889;376866915;94674316;266205760;47430348;;;;;;;;;;;;;;;;;;;;;
1981-06-23;17768554;3175798;15774908;9037680;111416125;35150193;32261254;378123685;94931520;268025267;47495779;;;;;;;;;;;;;;;;;;;;;
1981-06-24;17799084;3181093;15786322;9046518;111416125;35210588;32651515;378581162;95094633;268558922;47597355;;;;;;;;;;;;;;;;;;;;;
1981-06-25;17907898;3187883;15797738;9057326;111416125;35425848;32682186;380667222;95675993;274275062;47674358;;;;;;;;;;;;;;;;;;;;;
1981-06-26;17980248;3192103;15809181;9070935;111416125;35568972;32729889;381478766;96062535;276564218;47773616;;;;;;;;;;;;;;;;;;;;;
1981-06-27;17980248;3192103;15809181;9070935;111416125;35568972;32729889;381478766;96062535;276564218;47773616;;;;;;;;;;;;;;;;;;;;;
1981-06-28;17980248;3192103;15809181;9070935;111416125;35568972;32729889;381478766;96062535;276564218;47773616;;;;;;;;;;;;;;;;;;;;;
1981-06-29;18038446;3200826;15844625;9094309;111416125;35684100;32847839;384406969;96373465;279268255;48020012;;;;;;;;;;;;;;;;;;;;;
1981-06-30;18058766;3204904;15872023;8868303;114635467;35724297;32890061;384884093;96482027;279526985;48069785;;;;;;;;;;;;;;;;;;;;;
1981-07-01;18091144;3211907;15883007;8880936;114635467;36122259;32919076;385332524;96746649;280066178;48173942;;;;;;;;;;;;;;;;;;;;;
1981-07-02;18129239;3215118;15901475;8888647;114635467;36161639;32948268;385872633;96906273;280813378;48242109;;;;;;;;;;;;;;;;;;;;;
1981-07-03;18152061;3211574;15905801;8896919;114635467;36260247;32979728;386493858;97062285;282285529;48257510;;;;;;;;;;;;;;;;;;;;;
1981-07-04;18152061;3211574;15905801;8896919;114635467;36260247;32979728;386493858;97062285;282285529;48257510;;;;;;;;;;;;;;;;;;;;;
1981-07-05;18152061;3211574;15905801;8896919;114635467;36260247;32979728;386493858;97062285;282285529;48257510;;;;;;;;;;;;;;;;;;;;;
1981-07-06;18206138;3222712;15942181;8920297;114635467;36424543;33124549;387943099;97305442;282770640;48381593;;;;;;;;;;;;;;;;;;;;;
1981-07-07;18228432;3238045;15954195;8933196;114635467;36578221;33209352;390216272;97565593;283308078;48606696;;;;;;;;;;;;;;;;;;;;;
1981-07-08;18245682;3231547;15988313;8943129;114635467;36636831;33239749;390518235;97537357;283695824;48611227;;;;;;;;;;;;;;;;;;;;;
1981-07-09;18267386;3234814;16011464;8964009;114635467;36728678;33181797;390834763;97619996;283910138;48660109;;;;;;;;;;;;;;;;;;;;;
1981-07-10;18286221;3238129;16034545;8972404;114635467;36775129;33211956;393955411;97685849;284534205;48681519;;;;;;;;;;;;;;;;;;;;;
1981-07-11;18286221;3238129;16034545;8972404;114635467;36775129;33211956;393955411;97685849;284534205;48681519;;;;;;;;;;;;;;;;;;;;;
1981-07-12;18286221;3238129;16034545;8972404;114635467;36775129;33211956;393955411;97685849;284534205;48681519;;;;;;;;;;;;;;;;;;;;;
1981-07-13;18450057;3250185;16075977;9002068;114635467;36960953;33311672;395031380;97924841;285192560;48847058;;;;;;;;;;;;;;;;;;;;;
1981-07-14;18493533;3255836;16083274;9020548;114635467;37022170;33402708;395472972;97963976;285596931;48930722;;;;;;;;;;;;;;;;;;;;;
1981-07-15;18539963;3265011;16107337;9038560;114635467;36106479;33458284;377786281;98022796;285957393;47565725;;;;;;;;;;;;;;;;;;;;;
1981-07-16;18736080;3271989;16136446;9053329;114635467;37199326;33547956;378517732;98193784;286950705;47717419;;;;;;;;;;;;;;;;;;;;;
1981-07-17;18783616;3276674;16154088;9071616;114635467;37306642;33742962;379211829;98344139;286893737;109128558;;;;;;;;;;;;;;;;;;;;;
1981-07-18;18783616;3276674;16154088;9071616;114635467;37306642;33742962;379211829;98344139;286893737;109128558;;;;;;;;;;;;;;;;;;;;;
1981-07-19;18783616;3276674;16154088;9071616;114635467;37306642;33742962;379211829;98344139;286893737;109128558;;;;;;;;;;;;;;;;;;;;;
1981-07-20;43592329;6590740;35504250;23203030;262104067;96247600;72629932;865657016;197578614;475936380;109438018;;;;;;;;;;;;;;;;;;;;;
1981-07-21;43640244;7983597;35517571;23223010;262051089;96384698;72695348;866363186;197739893;476414944;109574409;;;;;;;;;;;;;;;;;;;;;
1981-07-22;43670596;8002258;35557767;23241590;262051089;96467227;72760368;866980362;197816170;568378836;109674246;;;;;;;;;;;;;;;;;;;;;
1981-07-23;43718529;8008989;35585015;23262020;262051089;96547478;72825487;867688983;198010945;477480984;109828497;;;;;;;;;;;;;;;;;;;;;
1981-07-24;43764699;8013145;35612045;23259560;262051089;96694206;72893339;868398743;197869721;477739407;109927932;;;;;;;;;;;;;;;;;;;;;
1981-07-25;43764699;8013145;35612045;23259560;262051089;96694206;72893339;868398743;197869721;477739407;109927932;;;;;;;;;;;;;;;;;;;;;
1981-07-26;43764699;8013145;35612045;23259560;262051089;96694206;72893339;868398743;197869721;477739407;109927932;;;;;;;;;;;;;;;;;;;;;
1981-07-27;43932918;8054294;35693231;23321260;262061840;97061028;73097068;870537840;198374696;479241710;110214152;;;;;;;;;;;;;;;;;;;;;
1981-07-28;43980480;8063140;35724687;23331900;262066747;97106319;73164980;871252883;199023400;479678403;110307667;;;;;;;;;;;;;;;;;;;;;
1981-07-29;44038352;8069961;35754391;23352520;262066747;97170519;73233017;871968484;199173232;480169038;110358810;;;;;;;;;;;;;;;;;;;;;
1981-07-30;46940226;8077016;35795765;23673900;262711919;98154396;73918609;880295514;217033856;671595963;111802600;;;;;;;;;;;;;;;;;;;;;
1981-07-31;46987978;8183533;35855550;22881610;266716039;98311591;73985743;845592106;217196796;672038461;109061726;;;;;;;;;;;;;;;;;;;;;
1981-08-01;46987978;8183533;35855550;22881610;266716039;98311591;73985743;845592106;217196796;672038461;109061726;;;;;;;;;;;;;;;;;;;;;
1981-08-02;46987978;8183533;35855550;22881610;266716039;98311591;73985743;845592106;217196796;672038461;109061726;;;;;;;;;;;;;;;;;;;;;
1981-08-03;47132666;8204977;35935576;22948558;266716039;98561253;74180204;847819519;217689015;673420118;109372018;;;;;;;;;;;;;;;;;;;;;
1981-08-04;47181065;8212172;35961992;23001894;266716039;98653721;74243472;848564430;217894681;674092828;109467953;;;;;;;;;;;;;;;;;;;;;
1981-08-05;47235145;8219304;35990811;23023797;266716039;98829409;74308783;849312243;218063152;674606575;109551756;;;;;;;;;;;;;;;;;;;;;
1981-08-06;47291728;8225136;36018167;23044478;266716039;98903383;74374343;850059935;218052648;674713797;109524412;;;;;;;;;;;;;;;;;;;;;
1981-08-07;47351087;8232441;36045259;23056130;266716039;99006178;74440240;850807628;218218336;683411953;109598615;;;;;;;;;;;;;;;;;;;;;
1981-08-08;47351087;8232441;36045259;23056130;266716039;99006178;74440240;850807628;218218336;683411953;109598615;;;;;;;;;;;;;;;;;;;;;
1981-08-09;47351087;8232441;36045259;23056130;266716039;99006178;74440240;850807628;218218336;683411953;109598615;;;;;;;;;;;;;;;;;;;;;
1981-08-10;47710183;8264708;36134240;23256198;268172842;101664496;74978003;865591444;220890460;674126719;110536548;;;;;;;;;;;;;;;;;;;;;
1981-08-11;47782488;8281314;36166610;23281568;268172842;101645556;75142528;866357458;221211678;674834778;110676449;;;;;;;;;;;;;;;;;;;;;
1981-08-12;47996232;8291196;36206277;23310615;268172842;101891740;75238651;867123064;221434843;675412606;110804249;;;;;;;;;;;;;;;;;;;;;
1981-08-13;48067093;8302823;36243980;23351379;268172842;102463409;75346085;868066475;221720390;675512858;111185258;;;;;;;;;;;;;;;;;;;;;
1981-08-14;48140506;8346430;36291412;23374175;268172842;102767201;75454710;869144579;222034911;675837277;111376193;;;;;;;;;;;;;;;;;;;;;
1981-08-15;48140506;8346430;36291412;23374175;268172842;102767201;75454710;869144579;222034911;675837277;111376193;;;;;;;;;;;;;;;;;;;;;
1981-08-16;48140506;8346430;36291412;23374175;268172842;102767201;75454710;869144579;222034911;675837277;111376193;;;;;;;;;;;;;;;;;;;;;
1981-08-17;48341290;8384576;36539779;23469028;268172842;103251370;75822337;872517646;222971014;677419931;111871828;;;;;;;;;;;;;;;;;;;;;
1981-08-18;48420949;8397448;36588540;23506409;268172842;103403266;75934200;873613836;223238144;677921373;112039661;;;;;;;;;;;;;;;;;;;;;
1981-08-19;48488414;8350899;36765737;23539513;268172842;103545669;76046193;874647132;223530004;679153356;112193778;;;;;;;;;;;;;;;;;;;;;
1981-08-20;81965132;14254832;58753648;41860809;423632832;171001654;121670202;1405978772;332122785;975323638;179589955;;;;;;;;;;;;;;;;;;;;;
1981-08-21;82032990;14283451;58851469;41920915;423632832;171503125;121796739;1407107868;332474323;976064590;179760501;;;;;;;;;;;;;;;;;;;;;
1981-08-22;82032990;14283451;58851469;41920915;423632832;171503125;121796739;1407107868;332474323;976064590;179760501;;;;;;;;;;;;;;;;;;;;;
1981-08-23;82032990;14283451;58851469;41920915;423632832;171503125;121796739;1407107868;332474323;976064590;179760501;;;;;;;;;;;;;;;;;;;;;
1981-08-24;82236253;14440774;59043968;42011320;423633404;172388200;122140820;1410412374;333321679;978284382;180227874;;;;;;;;;;;;;;;;;;;;;
1981-08-25;82304304;14453344;59089824;42050702;423852540;172757791;122254125;1411795189;333850934;979260983;180556771;;;;;;;;;;;;;;;;;;;;;
1981-08-26;82372396;14464163;59136706;42075935;423852540;172914972;122367525;1412874239;334125012;980100767;180685774;;;;;;;;;;;;;;;;;;;;;
1981-08-27;82440757;14483770;59187449;42126157;423852540;172977845;122480969;1413977085;334462870;981075631;180909260;;;;;;;;;;;;;;;;;;;;;
1981-08-28;82509137;14484688;59235109;42182966;423852540;173622287;122593737;1415094617;334988249;1106527343;182106615;;;;;;;;;;;;;;;;;;;;;
1981-08-29;82509137;14484688;59235109;42182966;423852540;173622287;122593737;1415094617;334988249;1106527343;182106615;;;;;;;;;;;;;;;;;;;;;
1981-08-30;82509137;14484688;59235109;42182966;423852540;173622287;122593737;1415094617;334988249;1106527343;182106615;;;;;;;;;;;;;;;;;;;;;
1981-08-31;84783864;14597092;59281338;41726782;433363542;172052364;120456303;1421241379;360748622;1108804850;178766569;;;;;;;;;;;;;;;;;;;;;
1981-09-01;84842668;14608261;59333565;41789689;433363542;172285518;120567046;1422365725;361073748;1108275016;178930926;0;;;;;;;;;;;;;;;;;;;;
1981-09-02;84903343;14620851;59409788;41866748;433363542;172425411;120677791;1424605352;361384671;1110410815;179160678;0;;;;;;;;;;;;;;;;;;;;
1981-09-03;84962393;14646522;59485593;41900547;433363542;172643022;120789029;1426294632;361626009;1111245132;179364289;0;;;;;;;;;;;;;;;;;;;;
1981-09-04;85452088;14659127;59530171;41946276;433363542;172767371;120900441;1427404411;362223859;1112632405;179535107;0;;;;;;;;;;;;;;;;;;;;
1981-09-05;85452088;14659127;59530171;41946276;433363542;172767371;120900441;1427404411;362223859;1112632405;179535107;0;;;;;;;;;;;;;;;;;;;;
1981-09-06;85452088;14659127;59530171;41946276;433363542;172767371;120900441;1427404411;362223859;1112632405;179535107;0;;;;;;;;;;;;;;;;;;;;
1981-09-07;85629163;14725759;59673155;42029181;433978836;173202592;121228121;1441764541;362332476;1115133924;179993811;0;;;;;;;;;;;;;;;;;;;;
1981-09-08;85680856;14757384;59721439;42067370;432495381;173342485;121337681;1442885308;362499940;1115990025;180146913;0;;;;;;;;;;;;;;;;;;;;
1981-09-09;85704681;14771006;59786549;42100896;432495381;173451290;121495421;1443994414;362385299;1117042400;180306019;0;;;;;;;;;;;;;;;;;;;;
1981-09-10;84830065;14867260;59627560;42278529;434795432;179025945;121820978;1432472851;363594938;1123971390;181014456;0;;;;;;;;;;;;;;;;;;;;
1981-09-11;84830065;14867260;59627560;42278529;434795432;179025945;121820978;1432472851;363594938;1123971390;181014456;0;;;;;;;;;;;;;;;;;;;;
1981-09-12;84830065;14867260;59627560;42278529;434795432;179025945;121820978;1432472851;363594938;1123971390;181014456;0;;;;;;;;;;;;;;;;;;;;
1981-09-13;84830065;14867260;59627560;42278529;434795432;179025945;121820978;1432472851;363594938;1123971390;181014456;0;;;;;;;;;;;;;;;;;;;;
1981-09-14;86016251;15363572;60229324;42129644;434897507;180885068;122335719;1436987335;364608790;1127759660;181674104;0;;;;;;;;;;;;;;;;;;;;
1981-09-15;86055810;15226500;60278768;42196207;436695057;181126527;122462715;1439512372;367313772;1128882053;181882416;0;;;;;;;;;;;;;;;;;;;;
1981-09-16;86119812;15244550;60346425;42250009;436984517;181480667;123062549;1441964934;367998998;1129976983;183632744;0;;;;;;;;;;;;;;;;;;;;
1981-09-17;86249470;15290967;60500758;42344154;437402219;181979683;123201002;1443552029;368499724;1131236306;183952802;0;;;;;;;;;;;;;;;;;;;;
1981-09-18;86249470;15290967;60500758;42344154;437402219;181979683;123201002;1443552029;368499724;1131236306;183952802;0;;;;;;;;;;;;;;;;;;;;
1981-09-19;86249470;15290967;60500758;42344154;437402219;181979683;123201002;1443552029;368499724;1131236306;183952802;0;;;;;;;;;;;;;;;;;;;;
1981-09-20;86249470;15290967;60500758;42344154;437402219;181979683;123201002;1443552029;368499724;1131236306;183952802;0;;;;;;;;;;;;;;;;;;;;
1981-09-21;118145152;22667247;85420785;62068833;601607246;241361139;157620488;2039713335;498603945;1483847345;261552609;0;;;;;;;;;;;;;;;;;;;;
1981-09-22;118213329;22683738;85482854;62231205;603849758;241558219;157758541;2041376683;498971559;1484880947;261694940;0;;;;;;;;;;;;;;;;;;;;
1981-09-23;118283053;22701518;85554929;62312104;603849758;241898712;157896877;2043593219;499494702;1486044181;261903530;0;;;;;;;;;;;;;;;;;;;;
1981-09-24;118375990;23056409;85573493;62365225;604621957;241998785;158036689;2045162599;499936979;1487104075;262060916;0;;;;;;;;;;;;;;;;;;;;
1981-09-25;118454216;23136909;85626684;62407531;605066158;242175362;158178672;2048255158;500528010;1488265964;262201843;0;;;;;;;;;;;;;;;;;;;;
1981-09-26;118454216;23136909;85626684;62407531;605066158;242175362;158178672;2048255158;500528010;1488265964;262201843;0;;;;;;;;;;;;;;;;;;;;
1981-09-27;118454216;23136909;85626684;62407531;605066158;242175362;158178672;2048255158;500528010;1488265964;262201843;0;;;;;;;;;;;;;;;;;;;;
1981-09-28;119373945;23188169;85772223;62515764;606304309;242494574;158610511;2053008335;501574559;1491228243;262697840;0;;;;;;;;;;;;;;;;;;;;
1981-09-29;119515503;23203861;85846099;62586257;607186790;242515854;158754218;2057033562;502647330;1492414847;262920634;0;;;;;;;;;;;;;;;;;;;;
1981-09-30;130992316;23335534;86114835;64422704;614522686;266408764;172582704;2059989084;528700330;1587830364;258888827;0;;;;;;;;;;;;;;;;;;;;
1981-10-01;131062316;23161790;86189223;64579973;614891774;267156907;172875113;2061585814;529070494;1589214653;259109271;0;;;;;;;;;;;;;;;;;;;;
1981-10-02;131154140;23175277;86254968;64643655;615307766;267507598;172859723;2065738433;529435188;1590567555;259348372;0;;;;;;;;;;;;;;;;;;;;
1981-10-03;131154140;23175277;86254968;64643655;615307766;267507598;172859723;2065738433;529435188;1590567555;259348372;0;;;;;;;;;;;;;;;;;;;;
1981-10-04;131154140;23175277;86254968;64643655;615307766;267507598;172859723;2065738433;529435188;1590567555;259348372;0;;;;;;;;;;;;;;;;;;;;
1981-10-05;131423703;23220471;86473814;64757493;616745844;268208982;173290641;2070585045;530555581;1593691596;259984951;0;;;;;;;;;;;;;;;;;;;;
1981-10-06;131517351;23237251;86529396;64803771;617190285;268255740;173413761;2072210017;530949552;1594743865;260094670;0;;;;;;;;;;;;;;;;;;;;
1981-10-07;131568172;23252306;86601785;64890876;617190285;268419397;173567660;2073839246;531061109;1595516639;260217989;0;;;;;;;;;;;;;;;;;;;;
1981-10-08;131662715;23267359;86715079;64931905;617994842;269354574;173706169;2075628668;531442961;1596564164;260853215;0;;;;;;;;;;;;;;;;;;;;
1981-10-09;131743569;23466901;86797572;64995396;618537878;269377954;173829289;2077283919;531968262;1639134183;261688062;0;;;;;;;;;;;;;;;;;;;;
1981-10-10;131743569;23466901;86797572;64995396;618537878;269377954;173829289;2077283919;531968262;1639134183;261688062;0;;;;;;;;;;;;;;;;;;;;
1981-10-11;131743569;23466901;86797572;64995396;618537878;269377954;173829289;2077283919;531968262;1639134183;261688062;0;;;;;;;;;;;;;;;;;;;;
1981-10-12;131743569;23466901;86797572;64995396;618537878;269377954;173829289;2077283919;531968262;1639134183;261688062;0;;;;;;;;;;;;;;;;;;;;
1981-10-13;131863550;23537291;87485415;65394764;620150055;276799012;174398716;2056842265;538903680;1636220840;262430324;0;;;;;;;;;;;;;;;;;;;;
1981-10-14;131992773;23557184;87557852;64032629;620621416;281138767;174552616;2058568974;539520143;1637255593;262733767;0;;;;;;;;;;;;;;;;;;;;
1981-10-15;132173019;23590460;87632449;64090759;621476868;280264082;174721905;2063821115;542106329;1638766364;267231458;0;;;;;;;;;;;;;;;;;;;;
1981-10-16;132388069;25480384;87748538;64156036;623262022;281111459;174891194;2066789327;552176744;1640229836;266662168;0;;;;;;;;;;;;;;;;;;;;
1981-10-17;132388069;25480384;87748538;64156036;623262022;281111459;174891194;2066789327;552176744;1640229836;266662168;0;;;;;;;;;;;;;;;;;;;;
1981-10-18;132388069;25480384;87748538;64156036;623262022;281111459;174891194;2066789327;552176744;1640229836;266662168;0;;;;;;;;;;;;;;;;;;;;
1981-10-19;132809516;25867300;87997720;64308646;624992607;282185455;223751715;2073355569;554237532;1644674350;267662677;0;;;;;;;;;;;;;;;;;;;;
1981-10-20;177954686;34452310;119042661;87279429;625544301;357703324;223928377;2702982935;698656193;2027629451;351357054;513425;;;;;;;;;;;;;;;;;;;;
1981-10-21;178101571;34473989;119112696;87302529;626339095;358265321;224124668;2705099891;696226853;2028919593;351553811;513769;;;;;;;;;;;;;;;;;;;;
1981-10-22;178249961;34498030;119190162;87127514;626891116;358511108;224320958;2709143485;696769084;2030175619;351799064;514113;;;;;;;;;;;;;;;;;;;;
1981-10-23;178401466;34593890;119255747;87190821;627436160;358849066;224517249;2712811828;698362964;2031663080;353365645;514458;;;;;;;;;;;;;;;;;;;;
1981-10-24;178401466;34593890;119255747;87190821;627436160;358849066;224517249;2712811828;698362964;2031663080;353365645;514458;;;;;;;;;;;;;;;;;;;;
1981-10-25;178401466;34593890;119255747;87190821;627436160;358849066;224517249;2712811828;698362964;2031663080;353365645;514458;;;;;;;;;;;;;;;;;;;;
1981-10-26;178863234;34652009;119474813;87282279;629040991;359624467;225125750;2719349559;699990552;2036151246;354014256;515371;;;;;;;;;;;;;;;;;;;;
1981-10-27;179019075;34676584;119548968;87315243;629856602;359931865;225322041;2721549212;700514129;2037673782;354256254;515676;;;;;;;;;;;;;;;;;;;;
1981-10-28;179180006;34699349;119683512;87362945;630135496;360116304;225518331;2723739084;701105031;2039216687;354495865;515980;;;;;;;;;;;;;;;;;;;;
1981-10-29;179336147;34713501;119755564;87339146;630673734;360270002;225714622;2725923896;703064938;2039757413;353476823;516284;;;;;;;;;;;;;;;;;;;;
1981-10-30;178663689;35052446;120417449;86857843;630673734;370509366;231044100;2700534598;725384495;2127919374;349569692;488160;;;;;;;;;;;;;;;;;;;;
1981-10-31;178663689;35052446;120417449;86857843;630673734;370509366;231044100;2700534598;725384495;2127919374;349569692;488160;;;;;;;;;;;;;;;;;;;;
1981-11-01;178663689;35052446;120417449;86857843;630673734;370509366;231044100;2700534598;725384495;2127919374;349569692;488160;;;;;;;;;;;;;;;;;;;;
1981-11-02;186510388;35122921;120601073;86653873;815307400;371173078;231427275;2706946736;727136303;2132427224;350295796;489073;;;;;;;;;;;;;;;;;;;;
1981-11-03;186507802;34893562;122341204;86806548;815479122;371425920;231614806;2708049539;727334404;2133603963;350176413;489378;;;;;;;;;;;;;;;;;;;;
1981-11-04;186671076;34917305;122420598;86421006;815479122;371615552;231808763;2710262135;727939853;2135045170;350523146;489682;;;;;;;;;;;;;;;;;;;;
1981-11-05;186831620;35034173;122487622;86401459;816002226;371836790;231995561;2711887091;728514031;2136599550;350762476;490049;;;;;;;;;;;;;;;;;;;;
1981-11-06;187119469;35114402;122546252;86273647;817235533;372058027;232166614;2714002020;729972503;2138171975;351278205;490416;;;;;;;;;;;;;;;;;;;;
1981-11-07;187119469;35114402;122546252;86273647;817235533;372058027;232166614;2714002020;729972503;2138171975;351278205;490416;;;;;;;;;;;;;;;;;;;;
1981-11-08;187119469;35114402;122546252;86273647;817235533;372058027;232166614;2714002020;729972503;2138171975;351278205;490416;;;;;;;;;;;;;;;;;;;;
1981-11-09;187597901;35104793;122440930;86187145;818544371;372216054;232626923;2736183695;731296144;2142506974;351284550;491516;;;;;;;;;;;;;;;;;;;;
1981-11-10;192056975;34479570;122404764;88078446;819210443;375356348;230455376;2724706986;737575845;2164452656;352470288;493015;;;;;;;;;;;;;;;;;;;;
1981-11-11;192217959;34498856;122497353;85710094;819210443;375611173;230655728;2726652295;724173749;2166974907;352731321;493643;;;;;;;;;;;;;;;;;;;;
1981-11-12;192438361;35954722;122966804;85785668;819684296;378810062;230883202;2743318870;724060289;2168627581;359674385;494270;;;;;;;;;;;;;;;;;;;;
1981-11-13;192650188;36958730;123570908;85822013;819684296;382881285;231158880;2746583927;731011611;2170320907;360138091;495575;;;;;;;;;;;;;;;;;;;;
1981-11-14;192650188;36958730;123570908;85822013;819684296;382881285;231158880;2746583927;731011611;2170320907;360138091;495575;;;;;;;;;;;;;;;;;;;;
1981-11-15;192650188;36958730;123570908;85822013;819684296;382881285;231158880;2746583927;731011611;2170320907;360138091;495575;;;;;;;;;;;;;;;;;;;;
1981-11-16;192209358;37066883;123695885;85627822;819684296;381834307;231840723;2753371190;731138617;2175589565;360612284;499741;;;;;;;;;;;;;;;;;;;;
1981-11-17;193499363;37070428;123923290;85458231;819684296;381671811;232076963;2755612732;731673800;2177333754;359793882;500072;;;;;;;;;;;;;;;;;;;;
1981-11-18;193664633;37197204;123695219;85401529;819684296;381736810;232280290;2757888834;732325839;2179102601;360209201;501180;;;;;;;;;;;;;;;;;;;;
1981-11-19;193815217;37201836;123709092;85356708;822203209;381964305;232476767;2760211652;732981595;2180876736;360474681;502734;;;;;;;;;;;;;;;;;;;;
1981-11-20;243961373;46658688;152399460;108595343;822816714;465192772;269070732;3377078723;855152914;2558987362;439563189;1830384;;;;;;;;;;;;;;;;;;;;
1981-11-21;243961373;46658688;152399460;108595343;822816714;465192772;269070732;3377078723;855152914;2558987362;439563189;1830384;;;;;;;;;;;;;;;;;;;;
1981-11-22;243961373;46658688;152399460;108595343;822816714;465192772;269070732;3377078723;855152914;2558987362;439563189;1830384;;;;;;;;;;;;;;;;;;;;
1981-11-23;244558860;46714098;151741236;108691928;822816714;467376776;268703354;3384156599;857231151;2563609380;440393580;1835198;;;;;;;;;;;;;;;;;;;;
1981-11-24;244724096;46736862;151831427;108569332;825268361;467813576;268930120;3386629670;860057816;2565405314;440696367;1836803;;;;;;;;;;;;;;;;;;;;
1981-11-25;244886680;46758822;151903420;108555943;825892301;467972413;268207058;3388931099;860719840;2567760239;439269075;1838408;;;;;;;;;;;;;;;;;;;;
1981-11-26;245072784;46782301;151957660;108453824;825984088;468290086;268420038;3391917176;861382190;2569910165;438853994;1840146;;;;;;;;;;;;;;;;;;;;
1981-11-27;245252334;46809694;152018036;108420300;825984088;470011481;269922920;3395308298;861799485;2571793466;438916289;1841883;;;;;;;;;;;;;;;;;;;;
1981-11-28;245252334;46809694;152018036;108420300;825984088;470011481;269922920;3395308298;861799485;2571793466;438916289;1841883;;;;;;;;;;;;;;;;;;;;
1981-11-29;245252334;46809694;152018036;108420300;825984088;470011481;269922920;3395308298;861799485;2571793466;438916289;1841883;;;;;;;;;;;;;;;;;;;;
1981-11-30;244905472;46880131;153043931;108122676;995554065;491550553;288072272;3347164423;905456191;2682786343;434893533;2823262;;;;;;;;;;;;;;;;;;;;
1981-12-01;245084662;47328029;153131884;108405613;995554065;492125840;288316092;3349578848;906123706;2684823094;435170282;2825037;;;;;;;;;;;;;;;;;;;;
1981-12-02;245259303;47341850;152985672;108096379;996057014;492334033;288486765;3351932648;907484602;2686398880;435429931;2826813;;;;;;;;;;;;;;;;;;;;
1981-12-03;245426440;47342416;153058476;108384352;996554872;492648682;288584293;3357565601;907680102;2686398880;435749858;2828588;;;;;;;;;;;;;;;;;;;;
1981-12-04;245586191;47370619;153151268;108434805;996611108;492940141;288803730;3359081999;908588572;2690053964;436012324;2830364;;;;;;;;;;;;;;;;;;;;
1981-12-05;245586191;47370619;153151268;108434805;996611108;492940141;288803730;3359081999;908588572;2690053964;436012324;2830364;;;;;;;;;;;;;;;;;;;;
1981-12-06;245586191;47370619;153151268;108434805;996611108;492940141;288803730;3359081999;908588572;2690053964;436012324;2830364;;;;;;;;;;;;;;;;;;;;
1981-12-07;246154606;47132758;153184649;108424593;997328426;493689607;289462041;3366422419;910294187;2695482169;436569609;2835667;;;;;;;;;;;;;;;;;;;;
