Fecha;BANSANDER;CAPITAL;CUPRUM;HABITAT;MAGISTER;MODELO;PLANVITAL;PROVIDA;SANTA MARIA;SUMMA BANSANDER
2002-08-01;;;0;0;0,0;;0;0;0,0;0,0
2002-08-02;;;0;0;0,0;;0;0;0,0;0,0
2002-08-03;;;0;0;0,0;;0;0;0,0;0,0
2002-08-04;;;0;0;0,0;;0;0;0,0;0,0
2002-08-05;;;0;0;0,0;;0;0;0,0;0,0
2002-08-06;;;0;0;0,0;;0;0;0,0;0,0
2002-08-07;;;0;0;0,0;;0;0;0,0;0,0
2002-08-08;;;0;0;0,0;;0;0;0,0;0,0
2002-08-09;;;0;0;0,0;;0;0;0,0;0,0
2002-08-10;;;0;0;0,0;;0;0;0,0;0,0
2002-08-11;;;0;0;0,0;;0;0;0,0;0,0
2002-08-12;;;0;0;0,0;;0;0;0,0;0,0
2002-08-13;;;0;0;0,0;;0;0;0,0;0,0
2002-08-14;;;0;0;0,0;;0;0;0,0;0,0
2002-08-15;;;0;0;0,0;;0;0;0,0;0,0
2002-08-16;;;0;0;0,0;;0;0;0,0;0,0
2002-08-17;;;0;0;0,0;;0;0;0,0;0,0
2002-08-18;;;0;0;0,0;;0;0;0,0;0,0
2002-08-19;;;0;0;0,0;;0;0;0,0;0,0
2002-08-20;;;0;0;0,0;;0;0;0,0;0,0
2002-08-21;;;0;0;0,0;;0;0;0,0;0,0
2002-08-22;;;0;0;0,0;;0;0;0,0;0,0
2002-08-23;;;0;0;0,0;;0;0;0,0;0,0
2002-08-24;;;0;0;0,0;;0;0;0,0;0,0
2002-08-25;;;0;0;0,0;;0;0;0,0;0,0
2002-08-26;;;0;0;0,0;;0;0;0,0;0,0
2002-08-27;;;0;0;0,0;;0;0;0,0;0,0
2002-08-28;;;0;0;0,0;;0;0;0,0;0,0
2002-08-29;;;0;0;0,0;;0;0;0,0;0,0
2002-08-30;;;0;0;0,0;;0;0;0,0;0,0
2002-08-31;;;0;0;0,0;;0;0;0,0;0,0
2002-09-01;;;0;0;0,0;;0;0;0,0;0,0
2002-09-02;;;0;0;0,0;;0;0;0,0;0,0
2002-09-03;;;0;0;0,0;;0;0;0,0;0,0
2002-09-04;;;0;0;0,0;;0;0;0,0;0,0
2002-09-05;;;0;0;0,0;;0;0;0,0;0,0
2002-09-06;;;0;0;0,0;;0;0;0,0;0,0
2002-09-07;;;0;0;0,0;;0;0;0,0;0,0
2002-09-08;;;0;0;0,0;;0;0;0,0;0,0
2002-09-09;;;0;0;0,0;;0;0;0,0;0,0
2002-09-10;;;0;0;0,0;;0;0;0,0;0,0
2002-09-11;;;0;0;0,0;;0;0;0,0;0,0
2002-09-12;;;0;0;0,0;;0;0;0,0;0,0
2002-09-13;;;0;0;0,0;;0;0;0,0;0,0
2002-09-14;;;0;0;0,0;;0;0;0,0;0,0
2002-09-15;;;0;0;0,0;;0;0;0,0;0,0
2002-09-16;;;0;0;0,0;;0;0;0,0;0,0
2002-09-17;;;0;0;0,0;;0;0;0,0;0,0
2002-09-18;;;0;0;0,0;;0;0;0,0;0,0
2002-09-19;;;0;0;0,0;;0;0;0,0;0,0
2002-09-20;;;0;0;0,0;;0;0;0,0;0,0
2002-09-21;;;0;0;0,0;;0;0;0,0;0,0
2002-09-22;;;0;0;0,0;;0;0;0,0;0,0
2002-09-23;;;0;0;0,0;;0;0;0,0;0,0
2002-09-24;;;0;0;0,0;;0;0;0,0;0,0
2002-09-25;;;0;0;0,0;;0;0;0,0;0,0
2002-09-26;;;0;0;0,0;;0;0;0,0;0,0
2002-09-27;;;33808134951;69968341414;6153578733,0;;1643354067;26842064977;11077989058,0;37330204830,0
2002-09-28;;;33808134951;69968341414;6153578733,0;;1643354067;26842064977;11077989058,0;37330204830,0
2002-09-29;;;33808134951;69968341414;6153578733,0;;1643354067;26842064977;11077989058,0;37330204830,0
2002-09-30;;;33904266701;70221389900;6156240697,0;;1655052689;27011887192;11132400250,0;37498407082,0
2002-10-01;;;33790739307;69898826295;6119911172,0;;1647288053;26956858299;11088849533,0;37419439246,0
2002-10-02;;;33657066742;69603372954;6089177445,0;;1632274195;26731257209;11014211446,0;37172366683,0
2002-10-03;;;33736602066;69790850450;6108324731,0;;1639622117;26848334662;11046313843,0;37279584310,0
2002-10-04;;;33717723133;69831652350;6122251558,0;;1641555374;26859472736;11063497064,0;37227331272,0
2002-10-05;;;33717723133;69831652350;6122251558,0;;1641555374;26859472736;11063497064,0;37227331272,0
2002-10-06;;;33717723133;69831652350;6122251558,0;;1641555374;26859472736;11063497064,0;37227331272,0
2002-10-07;;;41976633072;69760073315;6125149146,0;;1634903999;26810205005;11037215117,0;37215634779,0
2002-10-08;;;41880051805;69749816401;6133887889,0;;1633028034;26798061063;11043988889,0;37146334080,0
2002-10-09;;;41604298786;69523826568;6121361079,0;;1623337386;26674269631;10978204390,0;36936736606,0
2002-10-10;;;41639497932;69591438126;6106964491,0;;1623408159;26696314050;10975431810,0;36902128709,0
2002-10-11;;;47954212386;69446753174;6084996906,0;;1615167892;26666271502;10926415623,0;59030532248,0
2002-10-12;;;47954212386;69446753174;6084996906,0;;1615167892;26666271502;10926415623,0;59030532248,0
2002-10-13;;;47954212386;69446753174;6084996906,0;;1615167892;26666271502;10926415623,0;59030532248,0
2002-10-14;;;47875357407;69239063575;6084915501,0;;1612362871;26632062422;10873741928,0;59074528116,0
2002-10-15;;;48170616151;69583354936;6101625875,0;;1627653818;26751489697;10995884450,0;59600867718,0
2002-10-16;;;48170444472;69530640168;6097736663,0;;1628485822;26745488183;10985750310,0;59616557390,0
2002-10-17;;;48454748503;69696435131;6125107834,0;;1640607692;26830408370;11065598391,0;60019879931,0
2002-10-18;;;48420177889;92654510831;6122381436,0;;1635868666;26903329164;11052576490,0;59880733005,0
2002-10-19;;;48420177889;92654510831;6122381436,0;;1635868666;26903329164;11052576490,0;59880733005,0
2002-10-20;;;48420177889;92654510831;6122381436,0;;1635868666;26903329164;11052576490,0;59880733005,0
2002-10-21;;;48609517985;92968355659;6134114550,0;;1645510007;26958698911;36113886838,0;60217682911,0
2002-10-22;;;48639499884;92854424514;6129000158,0;;1646122834;26988677180;36093641355,0;60384857001,0
2002-10-23;;;48619019269;92892152691;6110614580,0;;1646449902;26974492293;36078019870,0;60394722693,0
2002-10-24;;;48483895775;92600945672;6110156995,0;;1644970663;26918989916;35994826676,0;60364299438,0
2002-10-25;;;59770647188;92758660263;6136887063,0;;1648286296;117727634145;36077606494,0;60755035169,0
2002-10-26;;;59770647188;92758660263;6136887063,0;;1648286296;117727634145;36077606494,0;60755035169,0
2002-10-27;;;59770647188;92758660263;6136887063,0;;1648286296;117727634145;36077606494,0;60755035169,0
2002-10-28;;;59945389523;93223004232;6140299558,0;;1651165092;117729134465;36253309919,0;81088445414,0
2002-10-29;;;60121686185;93413901808;6163952184,0;;1654772264;118838638589;36283130568,0;81350697318,0
2002-10-30;;;60371561530;135282360490;6170808360,0;;1660540822;119108908446;36438272843,0;81507951703,0
2002-10-31;;;60140513873;135385434821;44008046185,0;;8242438126;118790414987;36325265196,0;2,56033307931e+11
2002-11-01;;;60140513873;135385434821;44008046185,0;;8242438126;118790414987;36325265196,0;2,56033307931e+11
2002-11-02;;;60140513873;135385434821;44008046185,0;;8242438126;118790414987;36325265196,0;2,56033307931e+11
2002-11-03;;;60140513873;135385434821;44008046185,0;;8242438126;118790414987;36325265196,0;2,56033307931e+11
2002-11-04;;;246754181728;135586906554;44051539769,0;;8267204374;689978531281;36371471036,0;2,567069962e+11
2002-11-05;;;247325251734;135785991564;44151020659,0;;8305253184;691636040538;2,55115308156e+11;2,57205590336e+11
2002-11-06;;;247212892876;504953152466;44345815208,0;;55588531221;694764106818;2,58802528282e+11;2,5752576701e+11
2002-11-07;;;247905022161;501336158984;44308809557,0;;55628982682;695625055051;2,59325795507e+11;2,57772600868e+11
2002-11-08;;;248331251093;501599005255;44432506239,0;;55629187763;695630574294;2,59693829366e+11;3,26486413523e+11
2002-11-09;;;248331251093;501599005255;44432506239,0;;55629187763;695630574294;2,59693829366e+11;3,26486413523e+11
2002-11-10;;;248331251093;501599005255;44432506239,0;;55629187763;695630574294;2,59693829366e+11;3,26486413523e+11
2002-11-11;;;326663100031;499918590547;44108115513,0;;55147912531;729196445965;3,15115014194e+11;3,25536399173e+11
2002-11-12;;;325830764944;499093681759;43995603298,0;;55019190917;726686000480;3,14556589562e+11;3,24878242102e+11
2002-11-13;;;324395761150;497781452825;43796283113,0;;54858674432;724599687670;3,13191200706e+11;3,23989822017e+11
2002-11-14;;;325023618760;498793219673;43881716826,0;;54936252113;726476757493;3,1334018435e+11;3,31347173488e+11
2002-11-15;;;327256480593;559459952706;43891844183,0;;54878275383;725726166764;3,12978400141e+11;3,31110480817e+11
2002-11-16;;;327256480593;559459952706;43891844183,0;;54878275383;725726166764;3,12978400141e+11;3,31110480817e+11
2002-11-17;;;327256480593;559459952706;43891844183,0;;54878275383;725726166764;3,12978400141e+11;3,31110480817e+11
2002-11-18;;;329317078249;562356979330;44096307978,0;;55208395211;878973379167;3,14628911151e+11;3,32869157686e+11
2002-11-19;;;329578659350;562119551572;44144064567,0;;55209788440;879725108562;3,14856712383e+11;3,33398664057e+11
2002-11-20;;;328493691504;561094469922;44098995123,0;;55150958732;877527677796;3,14585169642e+11;3,33260057692e+11
2002-11-21;;;327820541921;561241514168;44083329604,0;;55062665138;875711177525;3,20241516391e+11;3,32752689939e+11
2002-11-22;;;327570093005;678022454032;44514445656,0;;61594430045;878031719212;3,20720836403e+11;3,35042381039e+11
2002-11-23;;;327570093005;678022454032;44514445656,0;;61594430045;878031719212;3,20720836403e+11;3,35042381039e+11
2002-11-24;;;327570093005;678022454032;44514445656,0;;61594430045;878031719212;3,20720836403e+11;3,35042381039e+11
2002-11-25;;;334135943644;682749087307;44715068517,0;;62054488744;885485747952;3,23898144444e+11;3,38041764062e+11
2002-11-26;;;334238211402;683633378784;44805657752,0;;62119369660;884098158788;3,23830794384e+11;3,38034780094e+11
2002-11-27;;;333943992575;683322334151;44741170922,0;;62141418099;883081060515;3,23354619454e+11;3,38495446551e+11
2002-11-28;;;331989926894;682603678203;44701078360,0;;61920330103;878551739264;3,21892779752e+11;3,37682100633e+11
2002-11-29;;;336622067500;686909101384;44991956234,0;;62384980745;889212876857;3,24233275407e+11;3,38765790631e+11
2002-11-30;;;336622067500;686909101384;44991956234,0;;62384980745;889212876857;3,24233275407e+11;3,38765790631e+11
2002-12-01;;;336622067500;686909101384;44991956234,0;;62384980745;889212876857;3,24233275407e+11;3,38765790631e+11
2002-12-02;;;336931216788;690223856072;45039856269,0;;62553579439;892137197769;3,24919510334e+11;3,39787303522e+11
2002-12-03;;;337358906760;689348001272;45047882423,0;;62589251389;892215352300;3,25477722335e+11;3,39547034685e+11
2002-12-04;;;338663238246;691674388905;45235258072,0;;62850788469;895769599971;3,27073453674e+11;3,41002932614e+11
2002-12-05;;;338822146135;697288945429;46185435728,0;;62856677997;901880979808;3,29855201729e+11;3,41992361409e+11
2002-12-06;;;338011303071;696037031127;46047338458,0;;62642070340;899227611162;3,28128091926e+11;3,40902904353e+11
2002-12-07;;;338011303071;696037031127;46047338458,0;;62642070340;899227611162;3,28128091926e+11;3,40902904353e+11
2002-12-08;;;338011303071;696037031127;46047338458,0;;62642070340;899227611162;3,28128091926e+11;3,40902904353e+11
2002-12-09;;;338063182973;695070670629;46081033145,0;;62628658428;899613497432;3,28065259742e+11;3,40043992966e+11
2002-12-10;;;346653182197;696393170029;46159891370,0;;63407153089;901804866691;3,28807457441e+11;3,40998882208e+11
2002-12-11;;;345657566152;694787655049;46063544488,0;;63188131121;898419759916;3,27269820891e+11;3,39431633439e+11
2002-12-12;;;345457817115;693456466902;46066707931,0;;63072963460;899948032607;3,26624931437e+11;3,39254242967e+11
2002-12-13;;;345770497244;694248686598;46048256685,0;;63292092075;899764785827;3,26471458395e+11;3,41339392698e+11
2002-12-14;;;345770497244;694248686598;46048256685,0;;63292092075;899764785827;3,26471458395e+11;3,41339392698e+11
2002-12-15;;;345770497244;694248686598;46048256685,0;;63292092075;899764785827;3,26471458395e+11;3,41339392698e+11
2002-12-16;;;348049534700;696204719611;46142226029,0;;63522614525;902783731166;3,28166128188e+11;3,42380221403e+11
2002-12-17;;;346960562831;694877347824;46071660835,0;;63331965344;900584939752;3,27059193603e+11;3,41070741146e+11
2002-12-18;;;348377031558;695482421823;46109216696,0;;63400603187;901909611340;3,27716971226e+11;3,41646772131e+11
2002-12-19;;;349395535269;698459421090;46252450361,0;;63638431802;904907127870;3,2914342778e+11;3,42895493279e+11
2002-12-20;;;350071838749;698893989331;46342821579,0;;63637732878;905830425503;3,29381865765e+11;3,44178706643e+11
2002-12-21;;;350071838749;698893989331;46342821579,0;;63637732878;905830425503;3,29381865765e+11;3,44178706643e+11
2002-12-22;;;350071838749;698893989331;46342821579,0;;63637732878;905830425503;3,29381865765e+11;3,44178706643e+11
2002-12-23;;;350268977967;698383922669;46393980181,0;;63611344505;906657935985;3,28684447601e+11;3,45902267797e+11
2002-12-24;;;351338585249;703310203026;46553832565,0;;63834213085;910115336937;3,30739875456e+11;3,47340000157e+11
2002-12-25;;;351338585249;703310203026;46553832565,0;;63834213085;910115336937;3,30739875456e+11;3,47340000157e+11
2002-12-26;;;352434979140;703941785921;46788136814,0;;63908967907;910774542370;3,33174790251e+11;3,47525824563e+11
2002-12-27;;;353938780937;709625768804;47918994615,0;;65624828056;918038549032;3,32915669875e+11;3,52350223997e+11
2002-12-28;;;353938780937;709625768804;47918994615,0;;65624828056;918038549032;3,32915669875e+11;3,52350223997e+11
2002-12-29;;;353938780937;709625768804;47918994615,0;;65624828056;918038549032;3,32915669875e+11;3,52350223997e+11
2002-12-30;;;354805324424;713751230755;47873151141,0;;65845848595;930258150569;3,34747946914e+11;3,52214987485e+11
2002-12-31;;;354419388849;713717527661;47786388705,0;;65972432230;930362411718;3,33989448449e+11;3,51904131322e+11
2003-01-01;;;354419388849;713717527661;47786388705,0;;65972432230;930362411718;3,33989448449e+11;3,51904131322e+11
2003-01-02;;;355445986845;715685444998;47915336808,0;;66096242475;932468871476;3,34868253482e+11;3,52782856166e+11
2003-01-03;;;355481235693;715783407652;47954523614,0;;66119954672;932410012178;3,34617127132e+11;3,52771118686e+11
2003-01-04;;;355481235693;715783407652;47954523614,0;;66119954672;932410012178;3,34617127132e+11;3,52771118686e+11
2003-01-05;;;355481235693;715783407652;47954523614,0;;66119954672;932410012178;3,34617127132e+11;3,52771118686e+11
2003-01-06;;;356715125721;716291937406;47978426061,0;;66237737852;932235586447;3,35712700776e+11;3,52851803783e+11
2003-01-07;;;357442331935;717658422989;48006862706,0;;66378476548;933561080622;3,36540217086e+11;3,53281534353e+11
2003-01-08;;;359227243942;720873629905;48234790297,0;;66668980082;938772509125;3,38628508139e+11;3,55649209167e+11
2003-01-09;;;358373057990;719225866958;48178952317,0;;66496752276;935635743365;3,37425493007e+11;3,54262848402e+11
2003-01-10;;;358277566404;719182265532;48190305560,0;;66509099456;935621812567;3,37626003571e+11;3,55240219713e+11
2003-01-11;;;358277566404;719182265532;48190305560,0;;66509099456;935621812567;3,37626003571e+11;3,55240219713e+11
2003-01-12;;;358277566404;719182265532;48190305560,0;;66509099456;935621812567;3,37626003571e+11;3,55240219713e+11
2003-01-13;;;359798757319;721814999621;48342969106,0;;66728025898;940444207462;3,3881925526e+11;3,56402589819e+11
2003-01-14;;;360501085634;723332704146;48435453867,0;;66855834876;942209700384;3,39317978209e+11;3,57011932861e+11
2003-01-15;;;361839867230;726212935554;48544094581,0;;67098323295;944827275418;3,40524082149e+11;3,58425189039e+11
2003-01-16;;;362538878978;726939482205;48637890446,0;;67190283739;946409501853;3,41374015273e+11;3,59442368141e+11
2003-01-17;;;362516838682;727758376175;48716651580,0;;67164957294;946362684522;3,41303647833e+11;3,60223161438e+11
2003-01-18;;;362516838682;727758376175;48716651580,0;;67164957294;946362684522;3,41303647833e+11;3,60223161438e+11
2003-01-19;;;362516838682;727758376175;48716651580,0;;67164957294;946362684522;3,41303647833e+11;3,60223161438e+11
2003-01-20;;;362781085969;728269338117;48911383652,0;;67319643354;946542341411;3,41462316523e+11;3,60386327749e+11
2003-01-21;;;361904485457;726303878198;48782702329,0;;67081399366;943261182206;3,40085697874e+11;3,58902426417e+11
2003-01-22;;;362351790194;726488557025;48849469758,0;;67061912021;943226214599;3,39948698952e+11;3,58852855513e+11
2003-01-23;;;362037459658;726092896496;48918364001,0;;67015562577;941977849104;3,39830865713e+11;3,5843603428e+11
2003-01-24;;;360773526108;723535952486;48860618974,0;;66796615927;939372577768;3,38151332762e+11;3,57537893255e+11
2003-01-25;;;360773526108;723535952486;48860618974,0;;66796615927;939372577768;3,38151332762e+11;3,57537893255e+11
2003-01-26;;;360773526108;723535952486;48860618974,0;;66796615927;939372577768;3,38151332762e+11;3,57537893255e+11
2003-01-27;;;364268521249;730463186577;48975749775,0;;67043199972;942261114111;3,40978785762e+11;3,59477283694e+11
2003-01-28;;;363611636081;728523479294;49014760188,0;;66957765296;938741867925;3,40191100105e+11;3,58473884045e+11
2003-01-29;;;361837496579;727734306866;48864643626,0;;66808058605;933312607790;3,38771275776e+11;3,57888222654e+11
2003-01-30;;;363442826599;728007882129;48754447674,0;;66991841864;945821178667;3,38752974419e+11;3,59261511779e+11
2003-01-31;;;363557299840;731482004726;48589861557,0;;66893725089;944084177083;3,40328824595e+11;3,59396750169e+11
2003-02-01;;;363557299840;731482004726;48589861557,0;;66893725089;944084177083;3,40328824595e+11;3,59396750169e+11
2003-02-02;;;363557299840;731482004726;48589861557,0;;66893725089;944084177083;3,40328824595e+11;3,59396750169e+11
2003-02-03;;;364046105668;733480807412;48655502517,0;;67088756343;946707597116;3,41154148914e+11;3,6011157841e+11
2003-02-04;;;364677124647;733904188337;48708660311,0;;67143071184;947421622314;3,41130604899e+11;3,6047462131e+11
2003-02-05;;;366425233416;738220120067;49011271642,0;;67535103754;952595870578;3,436163887e+11;3,62455084792e+11
2003-02-06;;;366541713759;738475431403;48988885856,0;;67513058613;952058252903;3,43601091223e+11;3,62330203671e+11
2003-02-07;;;366821435171;738458657539;48936322073,0;;67587993296;952388847917;3,43552827429e+11;3,63031001852e+11
2003-02-08;;;366821435171;738458657539;48936322073,0;;67587993296;952388847917;3,43552827429e+11;3,63031001852e+11
2003-02-09;;;366821435171;738458657539;48936322073,0;;67587993296;952388847917;3,43552827429e+11;3,63031001852e+11
2003-02-10;;;365728257127;735957151100;48787278444,0;;67340824775;949673042873;3,42364286032e+11;3,62123529367e+11
2003-02-11;;;365682572429;736462537551;48772225207,0;;67351821948;950059649557;3,427291704e+11;3,62368592689e+11
2003-02-12;;;365864329607;736338230955;48772140962,0;;67382929236;950679448380;3,42698280416e+11;3,624776445e+11
2003-02-13;;;366286598317;737799719947;48881456899,0;;67510112410;952065498866;3,43816935081e+11;3,63240934838e+11
2003-02-14;;;365864940332;736964078711;48778123598,0;;67375680749;949637307915;3,42817123682e+11;3,63226170105e+11
2003-02-15;;;365864940332;736964078711;48778123598,0;;67375680749;949637307915;3,42817123682e+11;3,63226170105e+11
2003-02-16;;;365864940332;736964078711;48778123598,0;;67375680749;949637307915;3,42817123682e+11;3,63226170105e+11
2003-02-17;;;366126553972;736017486929;48758055186,0;;67241051070;949057966707;3,42240760133e+11;3,62552771948e+11
2003-02-18;;;365588102534;734551476365;48701465120,0;;67122207593;947598391871;3,41404099557e+11;3,61980222616e+11
2003-02-19;;;366027150473;736689411266;48830391513,0;;67309851075;949589156410;3,43118904982e+11;3,62539942563e+11
2003-02-20;;;368472300123;740781209029;48965860344,0;;67606626114;953835413875;3,44567580025e+11;3,64272950775e+11
2003-02-21;;;368419384934;740229778013;48973841258,0;;67524462310;952970244549;3,45125776809e+11;3,64605724325e+11
2003-02-22;;;368419384934;740229778013;48973841258,0;;67524462310;952970244549;3,45125776809e+11;3,64605724325e+11
2003-02-23;;;368419384934;740229778013;48973841258,0;;67524462310;952970244549;3,45125776809e+11;3,64605724325e+11
2003-02-24;;;369018245368;740679411397;49144886224,0;;67725033540;953562951007;3,45124802916e+11;3,66367389298e+11
2003-02-25;;;370594253814;745920323404;49380531355,0;;68000477701;955128786588;3,45960684698e+11;3,67088670584e+11
2003-02-26;;;370286890365;748499082227;49041610131,0;;67409286345;956422324671;3,46638596395e+11;3,68720319142e+11
2003-02-27;;;370179272702;746644332984;49038365098,0;;67561783120;965141249880;3,45510422244e+11;3,68074942068e+11
2003-02-28;;;370769913185;750735560275;49081599364,0;;67548498221;965136837283;3,47826123135e+11;3,69597254286e+11
2003-03-01;;;370769913185;750735560275;49081599364,0;;67548498221;965136837283;3,47826123135e+11;3,69597254286e+11
2003-03-02;;;370769913185;750735560275;49081599364,0;;67548498221;965136837283;3,47826123135e+11;3,69597254286e+11
2003-03-03;;;371165269129;751132230099;49062464720,0;;67564635242;965843850604;3,47804717909e+11;3,70040714809e+11
2003-03-04;;;372211635065;753084786654;49169621006,0;;67739038740;968242578615;3,48713917636e+11;3,70961652727e+11
2003-03-05;;;373461831157;756736027339;49390404913,0;;68047650353;972363475092;3,50652377205e+11;3,7225809829e+11
2003-03-06;;;373775368619;757899781558;49406943344,0;;68106596948;972800763607;3,50766383235e+11;3,72373732045e+11
2003-03-07;;;373325706579;756695241082;49467825079,0;;67998779158;972682610253;3,50224522962e+11;3,72780665135e+11
2003-03-08;;;373325706579;756695241082;49467825079,0;;67998779158;972682610253;3,50224522962e+11;3,72780665135e+11
2003-03-09;;;373325706579;756695241082;49467825079,0;;67998779158;972682610253;3,50224522962e+11;3,72780665135e+11
2003-03-10;;;374067570696;758074075279;49564720887,0;;68100416262;974452938722;3,50835937351e+11;3,73437421727e+11
2003-03-11;;;373807013602;757094693386;49593603794,0;;68024788893;973948186623;3,50569834673e+11;3,73252017015e+11
2003-03-12;;;371379698507;752871456242;49209745995,0;;67521968224;967721219653;3,48125298821e+11;3,70787356284e+11
2003-03-13;;;370935192124;752717611340;49205148133,0;;67537255466;967085633551;3,47685438171e+11;3,70359670782e+11
2003-03-14;;;369898115214;750494118547;49205871268,0;;67321022878;965152063282;3,46771315517e+11;3,70064523157e+11
2003-03-15;;;369898115214;750494118547;49205871268,0;;67321022878;965152063282;3,46771315517e+11;3,70064523157e+11
2003-03-16;;;369898115214;750494118547;49205871268,0;;67321022878;965152063282;3,46771315517e+11;3,70064523157e+11
2003-03-17;;;371899753818;751117349996;49269139640,0;;68116533864;967340552354;3,48155516662e+11;3,71206871328e+11
2003-03-18;;;372607800132;753827428106;49351391584,0;;68447287323;972629827821;3,4918142118e+11;3,72232297504e+11
2003-03-19;;;373133356728;755368024658;49315558804,0;;68432349916;972580505637;3,48898262516e+11;3,72427084804e+11
2003-03-20;;;374948288099;758965913001;49469453245,0;;68693840975;975485347359;3,50573963408e+11;3,73475622308e+11
2003-03-21;;;376420401854;760804155139;49651611693,0;;68841752463;977378983419;3,52688991862e+11;3,74748261805e+11
2003-03-22;;;376420401854;760804155139;49651611693,0;;68841752463;977378983419;3,52688991862e+11;3,74748261805e+11
2003-03-23;;;376420401854;760804155139;49651611693,0;;68841752463;977378983419;3,52688991862e+11;3,74748261805e+11
2003-03-24;;;376649936211;760643848708;49661353640,0;;68804492223;975365081578;3,51756626796e+11;3,74265088987e+11
2003-03-25;;;377510452684;762946459910;49772406933,0;;69058799258;977245676281;3,53281461165e+11;3,75354313984e+11
2003-03-26;;;376298159280;758486024139;49595805967,0;;68740766542;971773140534;3,53282428641e+11;3,73570276604e+11
2003-03-27;;;378050750330;761222800656;49762689243,0;;68749656663;977356270519;3,54500421207e+11;3,77583229301e+11
2003-03-28;;;379399643166;762770905994;49941154434,0;;69055649721;990322278353;3,55373163381e+11;3,78253325927e+11
2003-03-29;;;379399643166;762770905994;49941154434,0;;69055649721;990322278353;3,55373163381e+11;3,78253325927e+11
2003-03-30;;;379399643166;762770905994;49941154434,0;;69055649721;990322278353;3,55373163381e+11;3,78253325927e+11
2003-03-31;;;379156395387;766494137065;49901333165,0;;68926463571;988754897513;3,55901252576e+11;3,78896256123e+11
2003-04-01;;;379582250908;767912312999;49957630264,0;;69055337680;991307815730;3,56591557022e+11;3,79510748859e+11
2003-04-02;;;378269819955;763958688964;49860113064,0;;68862779739;987555080493;3,55242532356e+11;3,78402690701e+11
2003-04-03;;;377216992952;762098838734;49757584769,0;;68659260619;984682530887;3,54142929585e+11;3,77492060589e+11
2003-04-04;;;377840601714;766253526592;49936616317,0;;69009530503;989828357609;3,56286361845e+11;3,79503392002e+11
2003-04-05;;;377840601714;766253526592;49936616317,0;;69009530503;989828357609;3,56286361845e+11;3,79503392002e+11
2003-04-06;;;377840601714;766253526592;49936616317,0;;69009530503;989828357609;3,56286361845e+11;3,79503392002e+11
2003-04-07;;;378638457969;767393615834;49985187366,0;;69144571871;990017564064;3,56913218476e+11;3,79953089527e+11
2003-04-08;;;378803904732;768020350126;49911651041,0;;69127780759;989736775886;3,56572761144e+11;3,8004118825e+11
2003-04-09;;;380258702388;771508883166;50116290114,0;;69424285579;993859924572;3,58145567782e+11;3,81888595496e+11
2003-04-10;;;380595612872;771398997610;50195805625,0;;69467951632;994605085085;3,58488252079e+11;3,81913227366e+11
2003-04-11;;;381927652020;772863426502;50378166374,0;;69642392851;996789737600;3,59365915619e+11;3,82599561097e+11
2003-04-12;;;381927652020;772863426502;50378166374,0;;69642392851;996789737600;3,59365915619e+11;3,82599561097e+11
2003-04-13;;;381927652020;772863426502;50378166374,0;;69642392851;996789737600;3,59365915619e+11;3,82599561097e+11
2003-04-14;;;382533285382;773255056809;50510431090,0;;69691410308;997413998774;3,59541906154e+11;3,83175637926e+11
2003-04-15;;;382987278200;774031765290;50662955618,0;;69859478814;1000376704136;3,60594384406e+11;3,83908392771e+11
2003-04-16;;;385569581437;775983132377;50852822711,0;;70546900444;1003271385481;3,62377407228e+11;3,85383664437e+11
2003-04-17;;;386733882691;777795714391;51066931493,0;;70910748362;1006467333618;3,63567036768e+11;3,86573007878e+11
2003-04-18;;;386733882691;777795714391;51066931493,0;;70910748362;1006467333618;3,63567036768e+11;3,86573007878e+11
2003-04-19;;;386733882691;777795714391;51066931493,0;;70910748362;1006467333618;3,63567036768e+11;3,86573007878e+11
2003-04-20;;;386733882691;777795714391;51066931493,0;;70910748362;1006467333618;3,63567036768e+11;3,86573007878e+11
2003-04-21;;;387320348937;778164488985;51131586411,0;;70995708364;1008189740011;3,64010108267e+11;3,87419601085e+11
2003-04-22;;;388389943154;780188779065;51277562407,0;;71147797558;1010503619207;3,64872201296e+11;3,8877173802e+11
2003-04-23;;;389464164875;784902663581;51478651878,0;;71301767103;1012162893419;3,65155847746e+11;3,9015276724e+11
2003-04-24;;;391185232461;784475677785;51525168852,0;;71396059514;1013135840210;3,65389953172e+11;3,9155317075e+11
2003-04-25;;;393879441772;789429601357;51514588739,0;;71747580154;1018636619724;3,70103635427e+11;3,93561518418e+11
2003-04-26;;;393879441772;789429601357;51514588739,0;;71747580154;1018636619724;3,70103635427e+11;3,93561518418e+11
2003-04-27;;;393879441772;789429601357;51514588739,0;;71747580154;1018636619724;3,70103635427e+11;3,93561518418e+11
2003-04-28;;;394759409822;790929273877;51668869777,0;;72060110886;1020246373720;3,70775216244e+11;3,94382416199e+11
2003-04-29;;;394369169140;789603298973;51742535994,0;;72124219389;1030888619798;3,70181449901e+11;3,95203283355e+11
2003-04-30;;;396419721461;795901681867;51880694049,0;;72416631648;1033116241948;3,72125436855e+11;3,96770608408e+11
2003-05-01;;;396419721461;795901681867;51880694049,0;;72416631648;1033116241948;3,72125436855e+11;3,96770608408e+11
