AFP;ALAMEDA;ALAMEDA;APORTA;APORTA;APORTA FOMENTA;APORTA FOMENTA;ARMONIZA;ARMONIZA;BANGUARDIA;BANGUARDIA;BANNUESTRA;BANNUESTRA;BANSANDER;BANSANDER;CAPITAL;CAPITAL;CONCORDIA;CONCORDIA;CUPRUM;CUPRUM;EL LIBERTADOR;EL LIBERTADOR;FOMENTA;FOMENTA;FUTURO;FUTURO;GENERA;GENERA;HABITAT;HABITAT;INVIERTA;INVIERTA;LABORAL;LABORAL;MAGISTER;MAGISTER;MODELO;MODELO;NORPREVISION;NORPREVISION;PLANVITAL;PLANVITAL;PREVIPAN;PREVIPAN;PROTECCION;PROTECCION;PROVIDA;PROVIDA;QUALITAS;QUALITAS;SAN CRISTOBAL;SAN CRISTOBAL;SANTA MARIA;SANTA MARIA;SUMMA;SUMMA;SUMMA BANSANDER;SUMMA BANSANDER;UNION;UNION;VALORA;VALORA
Item;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
Fecha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1989-04-20;;;;;;;;;;;;;;;;;1166,94;12774268069,0;1115,17;37822026562;1027,83;25876146248,0;;;1135,1;4610572485,0;;;1070,86;178129703332;1105,49;21811195970,0;;;1971,51;20994727254,0;;;;;1083,73;12638367598;;;1080,88;21670819812,0;1091,53;277192769984;;;;;1059,6;2,12464287981e+11;1090,78;1,02094860657e+11;;;1119,07;83911991136,0;;
1989-04-21;;;;;;;;;;;;;;;;;1168,72;12783798262,0;1117,42;37946227705;1029,75;25867065097,0;;;1137,03;4618441471,0;;;1073,0;178105523054;1107,48;21855444742,0;;;1974,4;21023477751,0;;;;;1085,22;12655916160;;;1082,88;21715560255,0;1093,28;277600480635;;;;;1061,51;2,12586827065e+11;1092,37;1,0199208418e+11;;;1121,13;84066342718,0;;
1989-04-22;;;;;;;;;;;;;;;;;1168,72;12783798262,0;1117,42;37946227705;1029,75;25867065097,0;;;1137,03;4618441471,0;;;1073,0;178105523054;1107,48;21855444742,0;;;1974,4;21023477751,0;;;;;1085,22;12655916160;;;1082,88;21715560255,0;1093,28;277600480635;;;;;1061,51;2,12586827065e+11;1092,37;1,0199208418e+11;;;1121,13;84066342718,0;;
1989-04-23;;;;;;;;;;;;;;;;;1168,72;12783798262,0;1117,42;37946227705;1029,75;25867065097,0;;;1137,03;4618441471,0;;;1073,0;178105523054;1107,48;21855444742,0;;;1974,4;21023477751,0;;;;;1085,22;12655916160;;;1082,88;21715560255,0;1093,28;277600480635;;;;;1061,51;2,12586827065e+11;1092,37;1,0199208418e+11;;;1121,13;84066342718,0;;
1989-04-24;;;;;;;;;;;;;;;;;1171,38;12808876050,0;1120,42;37973287690;1032,59;25937940415,0;;;1139,81;4629704972,0;;;1075,86;178577663186;1110,37;21908912700,0;;;1979,47;21065479462,0;;;;;1088,11;12648957256;;;1085,79;21690120051,0;1096,07;278298223510;;;;;1064,34;2,13145316703e+11;1095,27;1,02264264198e+11;;;1124,12;84170392792,0;;
1989-04-25;;;;;;;;;;;;;;;;;1173,54;12832525905,0;1123,1;38063774965;1034,85;25992844182,0;;;1141,96;4638451697,0;;;1078,22;179069981106;1112,28;21946583597,0;;;1983,15;21104593255,0;;;;;1089,93;12661861076;;;1088,27;21739604604,0;1097,96;278263927867;;;;;1066,53;2,13583833599e+11;1097,5;1,02412903035e+11;;;1126,71;84356991003,0;;
1989-04-26;;;;;;;;;;;;;;;;;1174,3;12840758437,0;1124,88;37923592547;1036,5;25853908708,0;;;1143,36;4638574364,0;;;1079,75;178376479742;1113,83;21692374450,0;;;1985,35;21015338386,0;;;;;1091,56;12562510708;;;1090,08;21592088484,0;1098,89;278564833803;;;;;1067,98;2,12711984158e+11;1098,67;1,02229228226e+11;;;1128,76;83638133978,0;;
1989-04-27;;;;;;;;;;;;;;;;;1175,51;12854058250,0;1126,63;38832802793;1038,14;26247648331,0;;;1145,05;5077319362,0;;;1081,54;179668690800;1115,44;21845154451,0;;;1987,62;21230244665,0;;;;;1093,04;12648937404;;;1091,94;21900754406,0;1100,2;279534777680;;;;;1069,68;2,14484467909e+11;1100,2;1,03201615212e+11;;;1130,87;84594122934,0;;
1989-04-28;;;;;;;;;;;;;;;;;1175,49;12904280063,0;1127,72;38508455416;1038,05;26297013346,0;;;1144,43;5065288186,0;;;1080,82;181474838748;1115,14;22084935710,0;;;1987,44;21359572279,0;;;;;1093,3;12683487326;;;1091,89;21877009193,0;1100,05;279540540236;;;;;1069,41;2,14112640843e+11;1099,86;1,02881257146e+11;;;1130,83;84742043813,0;;
1989-04-29;;;;;;;;;;;;;;;;;1175,49;12904280063,0;1127,72;38508455416;1038,05;26297013346,0;;;1144,43;5065288186,0;;;1080,82;181474838748;1115,14;22084935710,0;;;1987,44;21359572279,0;;;;;1093,3;12683487326;;;1091,89;21877009193,0;1100,05;279540540236;;;;;1069,41;2,14112640843e+11;1099,86;1,02881257146e+11;;;1130,83;84742043813,0;;
1989-04-30;;;;;;;;;;;;;;;;;1175,49;12904280063,0;1127,72;38508455416;1038,05;26297013346,0;;;1144,43;5065288186,0;;;1080,82;181474838748;1115,14;22084935710,0;;;1987,44;21359572279,0;;;;;1093,3;12683487326;;;1091,89;21877009193,0;1100,05;279540540236;;;;;1069,41;2,14112640843e+11;1099,86;1,02881257146e+11;;;1130,83;84742043813,0;;
1989-05-01;;;;;;;;;;;;;;;;;1175,49;12904280063,0;1127,72;38508455416;1038,05;26297013346,0;;;1144,43;5065288186,0;;;1080,82;181474838748;1115,14;22084935710,0;;;1987,44;21359572279,0;;;;;1093,3;12683487326;;;1091,89;21877009193,0;1100,05;279540540236;;;;;1069,41;2,14112640843e+11;1099,86;1,02881257146e+11;;;1130,83;84742043813,0;;
1989-05-02;;;;;;;;;;;;;;;;;1178,16;13102460205,0;1130,25;39003067558;1040,77;26442597210,0;;;1147,85;5249554729,0;;;1083,41;182359119773;1117,58;22133678699,0;;;1992,33;21513597292,0;;;;;1095,88;12818005011;;;1094,59;22054858205,0;1102,6;283384981282;;;;;1071,92;2,15259505282e+11;1102,42;1,03567006237e+11;;;1133,44;85394940677,0;;
1989-05-03;;;;;;;;;;;;;;;;;1180,07;13115677862,0;1132,51;39080749396;1042,77;26488425976,0;;;1149,58;5255774191,0;;;1085,51;182706403400;1119,29;22166560876,0;;;1995,62;21544929767,0;;;;;1097,84;12841325010;;;1096,56;22094370292,0;1104,41;283924477570;;;;;1073,95;2,15600874054e+11;1104,51;1,0377323295e+11;;;1135,69;85560948075,0;;
1989-05-04;;;;;;;;;;;;;;;;;1181,73;13134146152,0;1134,21;39136106709;1044,39;26528721710,0;;;1150,75;5261131475,0;;;1086,72;182882504154;1120,95;22199376700,0;;;1998,03;21570934511,0;;;;;1099,45;12859376561;;;1098,35;22130461434,0;1105,64;284233475916;;;;;1075,2;2,1585015514e+11;1105,54;1,03872241e+11;;;1137,3;85679381083,0;;
1989-05-05;;;;;;;;;;;;;;;;;1183,78;13156866967,0;1136,22;39205225915;1046,08;26569484447,0;;;1152,38;5268588587,0;;;1088,37;183198756561;1123,12;22220805734,0;;;2001,22;21605212073,0;;;;;1101,21;12879901877;;;1100,21;22168021145,0;1106,1;284345588665;;;;;1075,64;2,16760030362e+11;1106,32;1,0396049535e+11;;;1138,83;85789407083,0;;
1989-05-06;;;;;;;;;;;;;;;;;1183,78;13156866967,0;1136,22;39205225915;1046,08;26569484447,0;;;1152,38;5268588587,0;;;1088,37;183198756561;1123,12;22220805734,0;;;2001,22;21605212073,0;;;;;1101,21;12879901877;;;1100,21;22168021145,0;1106,1;284345588665;;;;;1075,64;2,16760030362e+11;1106,32;1,0396049535e+11;;;1138,83;85789407083,0;;
1989-05-07;;;;;;;;;;;;;;;;;1183,78;13156866967,0;1136,22;39205225915;1046,08;26569484447,0;;;1152,38;5268588587,0;;;1088,37;183198756561;1123,12;22220805734,0;;;2001,22;21605212073,0;;;;;1101,21;12879901877;;;1100,21;22168021145,0;1106,1;284345588665;;;;;1075,64;2,16760030362e+11;1106,32;1,0396049535e+11;;;1138,83;85789407083,0;;
1989-05-08;;;;;;;;;;;;;;;;;1187,89;13202542024,0;1140,6;39350215640;1049,56;26657255358,0;;;1156,49;5287379331,0;;;1092,72;183932578586;1126,6;22289773559,0;;;2009,78;21732632778,0;;;;;1104,44;12917703534;;;1104,7;22262747800,0;1109,76;286014385367;;;;;1079,93;2,17621070159e+11;1110,39;1,0434285978e+11;;;1143,16;86114134401,0;;
1989-05-09;;;;;;;;;;;;;;;;;1189,65;13221756093,0;1142,22;39422165941;1051,09;26695545565,0;;;1157,3;5291079467,0;;;1094,19;184175139650;1128,28;22322955798,0;;;2012,18;21758545281,0;;;;;1105,9;12934830979;;;1106,42;22296900244,0;1111,02;286320487151;;;;;1081,21;2,18426278986e+11;1111,77;1,04466376901e+11;;;1144,6;86221393571,0;;
1989-05-10;;;;;;;;;;;;;;;;;1191,48;13242020624,0;1144,13;39487705558;1052,97;26742468753,0;;;1158,6;5297013204,0;;;1095,66;184431235892;1130,79;22381981130,0;;;2015,47;21801890500,0;;;;;1107,88;12957951444;;;1108,37;22336220934,0;1112,22;286623862407;;;;;1082,77;2,18712053248e+11;1113,37;1,04664592007e+11;;;1146,54;86367839714,0;;
1989-05-11;;;;;;;;;;;;;;;;;1195,11;13292861322,0;1148,1;39615111117;1056,9;26840982076,0;;;1161,61;5312381537,0;;;1098,71;184937060939;1135,48;22474634588,0;;;2021,68;21878235580,0;;;;;1111,29;12997762215;;;1112,24;22427838282,0;1114,35;287169024485;;;;;1085,41;2,19571707464e+11;1116,05;1,05162902633e+11;;;1150,37;86654915963,0;;
1989-05-12;;;;;;;;;;;;;;;;;1197,6;13314886031,0;1150,92;39727971204;1059,57;26938779329,0;;;1163,93;5323030852,0;;;1100,89;185529415493;1138,62;22537428363,0;;;2026,17;21926838527,0;;;;;1113,67;13031570290;;;1114,81;22479683922,0;1115,91;287557712182;;;;;1087,42;2,19977830855e+11;1118,1;1,05330545666e+11;;;1153,16;86802173121,0;;
1989-05-13;;;;;;;;;;;;;;;;;1197,6;13314886031,0;1150,92;39727971204;1059,57;26938779329,0;;;1163,93;5323030852,0;;;1100,89;185529415493;1138,62;22537428363,0;;;2026,17;21926838527,0;;;;;1113,67;13031570290;;;1114,81;22479683922,0;1115,91;287557712182;;;;;1087,42;2,19977830855e+11;1118,1;1,05330545666e+11;;;1153,16;86802173121,0;;
1989-05-14;;;;;;;;;;;;;;;;;1197,6;13314886031,0;1150,92;39727971204;1059,57;26938779329,0;;;1163,93;5323030852,0;;;1100,89;185529415493;1138,62;22537428363,0;;;2026,17;21926838527,0;;;;;1113,67;13031570290;;;1114,81;22479683922,0;1115,91;287557712182;;;;;1087,42;2,19977830855e+11;1118,1;1,05330545666e+11;;;1153,16;86802173121,0;;
1989-05-15;;;;;;;;;;;;;;;;;1201,07;13338793652,0;1154,7;39852496310;1062,83;27021254669,0;;;1167,19;5337943725,0;;;1103,87;186024694904;1142,51;22614782225,0;;;2031,95;21983998157,0;;;;;1116,57;13125227793;;;1118,11;22714833310,0;1118,61;288111774737;;;;;1090,27;2,20595442327e+11;1121,1;1,05614267999e+11;;;1156,5;87409350581,0;;
1989-05-16;;;;;;;;;;;;;;;;;1202,51;13396053861,0;1156,37;39901813426;1064,35;27059784715,0;;;1168,48;5343833218,0;;;1105,09;186227252252;1144,65;22657166664,0;;;2034,72;22013865071,0;;;;;1118,16;13143895009;;;1119,46;22770614327,0;1119,6;288363283547;;;;;1091,39;2,20816835705e+11;1122,31;1,05728418775e+11;;;1157,99;87519518387,0;;
1989-05-17;;;;;;;;;;;;;;;;;1204,34;13414848412,0;1158,41;39971039531;1066,14;27105013005,0;;;1170,21;5351723843,0;;;1106,75;186534513110;1146,64;22696604570,0;;;2037,99;22046326827,0;;;;;1119,72;13162296503;;;1121,34;22808863099,0;1120,91;288751087539;;;;;1092,97;2,21185996084e+11;1123,89;1,05877114181e+11;;;1159,9;87664230731,0;;
1989-05-18;;;;;;;;;;;;;;;;;1206,67;13440787435,0;1160,8;40053499492;1068,41;27161933718,0;;;1172,0;5359925774,0;;;1108,69;186853800211;1149,23;22746279549,0;;;2041,92;22088928774,0;;;;;1121,91;13187893144;;;1123,47;22957453694,0;1122,36;289118462269;;;;;1094,78;2,21549312159e+11;1125,62;1,06040956483e+11;;;1162,06;87828998428,0;;
1989-05-19;;;;;;;;;;;;;;;;;1210,85;13487190455,0;1163,86;40163444170;1071,24;27245129514,0;;;1174,04;5422015561,0;;;1110,63;188458555096;1152,67;22810501258,0;;;2046,93;22143031917,0;;;;;1124,6;13217295637;;;1125,94;23019978906,0;1123,85;289465493146;;;;;1096,49;2,21909703164e+11;1127,65;1,06231912504e+11;;;1164,67;88022638889,0;;
1989-05-20;;;;;;;;;;;;;;;;;1210,85;13487190455,0;1163,86;40163444170;1071,24;27245129514,0;;;1174,04;5422015561,0;;;1110,63;188458555096;1152,67;22810501258,0;;;2046,93;22143031917,0;;;;;1124,6;13217295637;;;1125,94;23019978906,0;1123,85;289465493146;;;;;1096,49;2,21909703164e+11;1127,65;1,06231912504e+11;;;1164,67;88022638889,0;;
1989-05-21;;;;;;;;;;;;;;;;;1210,85;13487190455,0;1163,86;40163444170;1071,24;27245129514,0;;;1174,04;5422015561,0;;;1110,63;188458555096;1152,67;22810501258,0;;;2046,93;22143031917,0;;;;;1124,6;13217295637;;;1125,94;23019978906,0;1123,85;289465493146;;;;;1096,49;2,21909703164e+11;1127,65;1,06231912504e+11;;;1164,67;88022638889,0;;
1989-05-22;;;;;;;;;;;;;;;;;1214,77;13524338639,0;1167,88;40301729763;1074,71;27303687021,0;;;1175,46;5428592108,0;;;1113,53;188947455370;1157,33;22912192771,0;;;2053,18;22210734264,0;;;;;1127,88;13256548443;;;1129,31;23084151703,0;1126,56;290153903402;;;;;1099,25;2,22469170061e+11;1130,8;1,0652871007e+11;;;1168,07;88275176370,0;;
1989-05-23;;;;;;;;;;;;;;;;;1216,52;13548667384,0;1169,72;40362122855;1076,19;27340799646,0;;;1176,25;5432245623,0;;;1114,67;188591133019;1159,67;22905972824,0;;;2055,78;22238788203,0;;;;;1129,71;13228737798;;;1130,88;23116334903,0;1127,58;290406013076;;;;;1099,98;2,22245107881e+11;1132,18;1,06403139759e+11;;;1169,53;88260058513,0;;
1989-05-24;;;;;;;;;;;;;;;;;1217,67;13561424821,0;1171,18;40303409369;1077,8;27750193227,0;;;1177,73;5438921275,0;;;1115,83;188786222897;1161,84;22948906053,0;;;2058,01;22349439883,0;;;;;1131,58;13251190029;;;1132,52;23189328966,0;1128,31;290269411067;;;;;1101,44;2,22536412265e+11;1133,14;1,06486040368e+11;;;1171,04;88392685448,0;;
1989-05-25;;;;;;;;;;;;;;;;;1217,67;13561424821,0;1171,18;40303409369;1077,8;27750193227,0;;;1177,73;5438921275,0;;;1115,83;188786222897;1161,84;22948906053,0;;;2058,01;22349439883,0;;;;;1131,58;13251190029;;;1132,52;23189328966,0;1128,31;290269411067;;;;;1101,44;2,22536412265e+11;1133,14;1,06486040368e+11;;;1171,04;88392685448,0;;
1989-05-26;;;;;;;;;;;;;;;;;1218,72;13573158018,0;1172,3;40341656854;1078,87;27685407410,0;;;1178,44;5442226841,0;;;1116,67;188964379033;1163,21;22963237907,0;;;2059,32;22363690707,0;;;;;1132,82;13265696932;;;1133,66;23220101021,0;1129,3;290506023963;;;;;1102,28;2,22705269189e+11;1134,14;1,06564245353e+11;;;1172,02;88466276541,0;;
1989-05-27;;;;;;;;;;;;;;;;;1218,72;13573158018,0;1172,3;40341656854;1078,87;27685407410,0;;;1178,44;5442226841,0;;;1116,67;188964379033;1163,21;22963237907,0;;;2059,32;22363690707,0;;;;;1132,82;13265696932;;;1133,66;23220101021,0;1129,3;290506023963;;;;;1102,28;2,22705269189e+11;1134,14;1,06564245353e+11;;;1172,02;88466276541,0;;
1989-05-28;;;;;;;;;;;;;;;;;1218,72;13573158018,0;1172,3;40341656854;1078,87;27685407410,0;;;1178,44;5442226841,0;;;1116,67;188964379033;1163,21;22963237907,0;;;2059,32;22363690707,0;;;;;1132,82;13265696932;;;1133,66;23220101021,0;1129,3;290506023963;;;;;1102,28;2,22705269189e+11;1134,14;1,06564245353e+11;;;1172,02;88466276541,0;;
1989-05-29;;;;;;;;;;;;;;;;;1220,08;13471461338,0;1173,68;39839813828;1080,04;27447073811,0;;;1179,77;5441702238,0;;;1117,74;188718652869;1164,6;22723051990,0;;;2061,24;22344232003,0;;;;;1134,31;13143218545;;;1134,94;22866147724,0;1130,77;288726745805;;;;;1103,46;2,21676902919e+11;1135,61;1,05314820801e+11;;;1173,17;87485757030,0;;
1989-05-30;;;;;;;;;;;;;;;;;1219,86;13604905215,0;1173,13;41079916072;1079,59;27630785031,0;;;1179,55;5807011024,0;;;1117,47;190111205720;1164,4;23020422242,0;;;2060,57;22495984545,0;;;;;1133,99;13325659618;;;1134,61;23338458178,0;1130,63;294114329648;;;;;1103,27;2,23130217657e+11;1135,57;1,06286678063e+11;;;1172,69;88517529079,0;;
1989-05-31;;;;;;;;;;;;;;;;;1219,03;13739489616,0;1172,14;40905278138;1078,35;27636003819,0;;;1178,98;5804199699,0;;;1116,72;189957246242;1163,0;23139295514,0;;;2058,58;22490036371,0;;;;;1133,32;13317681454;;;1133,99;23359134665,0;1130,42;294137871023;;;;;1102,77;2,23515135273e+11;1135,14;1,07379109557e+11;;;1171,34;89331935578,0;;
1989-06-01;;;;;;;;;;;;;;;;;1218,36;13747277661,0;1171,06;40867196337;1077,22;27604121796,0;;;1178,81;5803339852,0;;;1115,78;189838107935;1161,85;23116555513,0;;;2056,52;22467450568,0;;;;;1132,05;13397313671;;;1133,11;23354611662,0;1129,68;294508283963;;;;;1101,81;2,23646266964e+11;1134,03;1,0727396185e+11;;;1170,01;89230438531,0;;
1989-06-02;;;;;;;;;;;;;;;;;1217,86;13741647430,0;1170,83;40858649451;1076,91;27595904656,0;;;1178,8;5803304163,0;;;1115,63;189853796348;1161,37;23106886611,0;;;2055,83;22459948497,0;;;;;1132,1;13395138926;;;1132,87;23354975202,0;1129,59;294473523596;;;;;1101,72;2,23621999928e+11;1133,97;1,07267824345e+11;;;1169,73;89232973414,0;;
1989-06-03;;;;;;;;;;;;;;;;;1217,86;13741647430,0;1170,83;40858649451;1076,91;27595904656,0;;;1178,8;5803304163,0;;;1115,63;189853796348;1161,37;23106886611,0;;;2055,83;22459948497,0;;;;;1132,1;13395138926;;;1132,87;23354975202,0;1129,59;294473523596;;;;;1101,72;2,23621999928e+11;1133,97;1,07267824345e+11;;;1169,73;89232973414,0;;
1989-06-04;;;;;;;;;;;;;;;;;1217,86;13741647430,0;1170,83;40858649451;1076,91;27595904656,0;;;1178,8;5803304163,0;;;1115,63;189853796348;1161,37;23106886611,0;;;2055,83;22459948497,0;;;;;1132,1;13395138926;;;1132,87;23354975202,0;1129,59;294473523596;;;;;1101,72;2,23621999928e+11;1133,97;1,07267824345e+11;;;1169,73;89232973414,0;;
1989-06-05;;;;;;;;;;;;;;;;;1217,98;13740917007,0;1171,18;40870410852;1077,09;27598683313,0;;;1179,18;5805148087,0;;;1116,28;189945294916;1161,55;23110096074,0;;;2056,37;22495490352,0;;;;;1132,65;13401592414;;;1133,33;23361619088,0;1130,52;294744179664;;;;;1102,44;2,23770973199e+11;1134,51;1,0731115506e+11;;;1170,2;89268531366,0;;
1989-06-06;;;;;;;;;;;;;;;;;1215,34;13711151613,0;1168,05;40761275036;1074,53;27532135699,0;;;1175,96;5789321761,0;;;1114,2;189628102871;1157,84;23036143547,0;;;2051,83;22445735855,0;;;;;1130,37;13374681408;;;1130,96;23318546944,0;1129,19;294390195569;;;;;1100,62;2,23396981276e+11;1132,46;1,0711711095e+11;;;1167,44;89056540812,0;;
1989-06-07;;;;;;;;;;;;;;;;;1214,16;13705061130,0;1166,86;40707563322;1073,4;27503002000,0;;;1174,61;5782695379,0;;;1113,55;189480092594;1156,3;23005832871,0;;;2050,13;22421484632,0;;;;;1129,63;13364861907;;;1129,98;23298322730,0;1128,9;294303252498;;;;;1100,02;2,23717495632e+11;1131,74;1,07075702148e+11;;;1166,39;88976589086,0;;
1989-06-08;;;;;;;;;;;;;;;;;1212,43;13707635160,0;1164,37;40619957650;1071,48;27452885288,0;;;1172,21;5770844245,0;;;1111,36;189135128999;1154,04;22960925102,0;;;2046,49;22385566939,0;;;;;1128,31;13349242477;;;1128,27;23263011297,0;1127,5;293928383611;;;;;1098,29;2,23349781845e+11;1130,09;1,06918987686e+11;;;1164,31;88811073679,0;;
1989-06-09;;;;;;;;;;;;;;;;;1210,12;13684916145,0;1162,95;40569815005;1070,28;27466252298,0;;;1170,68;5763330588,0;;;1110,62;189500376192;1151,77;22915492998,0;;;2043,52;22344815093,0;;;;;1127,17;13333731334;;;1127,01;23236997892,0;1127,16;293823111287;;;;;1097,65;2,24009292558e+11;1129,01;1,06860636225e+11;;;1163,05;88715241795,0;;
1989-06-10;;;;;;;;;;;;;;;;;1210,12;13684916145,0;1162,95;40569815005;1070,28;27466252298,0;;;1170,68;5763330588,0;;;1110,62;189500376192;1151,77;22915492998,0;;;2043,52;22344815093,0;;;;;1127,17;13333731334;;;1127,01;23236997892,0;1127,16;293823111287;;;;;1097,65;2,24009292558e+11;1129,01;1,06860636225e+11;;;1163,05;88715241795,0;;
1989-06-11;;;;;;;;;;;;;;;;;1210,12;13684916145,0;1162,95;40569815005;1070,28;27466252298,0;;;1170,68;5763330588,0;;;1110,62;189500376192;1151,77;22915492998,0;;;2043,52;22344815093,0;;;;;1127,17;13333731334;;;1127,01;23236997892,0;1127,16;293823111287;;;;;1097,65;2,24009292558e+11;1129,01;1,06860636225e+11;;;1163,05;88715241795,0;;
1989-06-12;;;;;;;;;;;;;;;;;1211,37;13709421732,0;1164,19;40612460396;1071,38;27494120311,0;;;1171,95;5770991954,0;;;1112,11;189743082988;1152,27;22990393711,0;;;2045,58;22375909988,0;;;;;1128,48;13358131899;;;1128,42;23264787659,0;1129,32;295412487803;;;;;1099,5;2,24382147174e+11;1130,65;1,07175401786e+11;;;1164,45;88826721939,0;;
1989-06-13;;;;;;;;;;;;;;;;;1211,6;13712161897,0;1164,5;40612493560;1071,46;27489081243,0;;;1172,11;5771778732,0;;;1112,36;189727513882;1152,54;22995347086,0;;;2046,06;22381093627,0;;;;;1129,0;13353892421;;;1128,58;23269959530,0;1130,01;295604323404;;;;;1099,92;2,24704719981e+11;1131,07;1,07221340478e+11;;;1164,65;88786700112,0;;
1989-06-14;;;;;;;;;;;;;;;;;1210,89;13707165545,0;1164,86;40669316689;1072,11;27498451385,0;;;1172,44;5773365959,0;;;1112,83;189802994907;1153,27;23009923188,0;;;2046,46;22387762020,0;;;;;1129,93;13364925258;;;1129,04;23464814641,0;1130,3;295736812633;;;;;1100,57;2,24836244346e+11;1131,1;1,07218580273e+11;;;1165,21;88829191422,0;;
1989-06-15;;;;;;;;;;;;;;;;;1210,3;13683891620,0;1164,33;40650647015;1071,75;27507197960,0;;;1171,82;5770308897,0;;;1112,69;189742133345;1152,12;22985253851,0;;;2045,53;22371552721,0;;;;;1129,58;13435736585;;;1128,6;23440566737,0;1130,71;295692259558;;;;;1100,64;2,24813736039e+11;1130,98;1,07208720841e+11;;;1164,62;89145616579,0;;
1989-06-16;;;;;;;;;;;;;;;;;1207,39;13650378889,0;1162,62;40598226223;1070,14;27465576616,0;;;1170,17;5762202500,0;;;1111,73;189574098921;1149,43;22941582811,0;;;2042,15;22334357110,0;;;;;1128,09;13418062515;;;1127,32;23411081349,0;1130,34;295556102057;;;;;1099,82;2,2466812072e+11;1129,88;1,07105167181e+11;;;1163,05;89008049781,0;;
1989-06-17;;;;;;;;;;;;;;;;;1207,39;13650378889,0;1162,62;40598226223;1070,14;27465576616,0;;;1170,17;5762202500,0;;;1111,73;189574098921;1149,43;22941582811,0;;;2042,15;22334357110,0;;;;;1128,09;13418062515;;;1127,32;23411081349,0;1130,34;295556102057;;;;;1099,82;2,2466812072e+11;1129,88;1,07105167181e+11;;;1163,05;89008049781,0;;
1989-06-18;;;;;;;;;;;;;;;;;1207,39;13650378889,0;1162,62;40598226223;1070,14;27465576616,0;;;1170,17;5762202500,0;;;1111,73;189574098921;1149,43;22941582811,0;;;2042,15;22334357110,0;;;;;1128,09;13418062515;;;1127,32;23411081349,0;1130,34;295556102057;;;;;1099,82;2,2466812072e+11;1129,88;1,07105167181e+11;;;1163,05;89008049781,0;;
1989-06-19;;;;;;;;;;;;;;;;;1209,02;13668693761,0;1164,58;40666866802;1071,76;27506889929,0;;;1172,16;5831740695,0;;;1113,86;189934458621;1151,4;22973977852,0;;;2044,87;22363911866,0;;;;;1130,3;13444276564;;;1129,43;23515707151,0;1132,76;296179280794;;;;;1101,83;2,25074773192e+11;1132,07;1,0731263478e+11;;;1164,69;89131367862,0;;
1989-06-20;;;;;;;;;;;;;;;;;1209,15;13669914041,0;1164,89;40672321943;1071,85;27509083007,0;;;1172,92;5835536556,0;;;1114,01;189950878382;1150,93;22963880510,0;;;2044,65;22365780727,0;;;;;1129,98;13437563127;;;1129,86;23524508706,0;1132,9;296203917506;;;;;1102,03;2,25203598782e+11;1132,14;1,07318926913e+11;;;1164,32;89100608450,0;;
1989-06-21;;;;;;;;;;;;;;;;;1210,06;13693956768,0;1165,35;40688428481;1072,64;27528711901,0;;;1173,78;5839799188,0;;;1114,91;190171705071;1151,47;22999084167,0;;;2046,4;22384810384,0;;;;;1130,67;13444928598;;;1130,61;23601741241,0;1133,91;296439573076;;;;;1102,87;2,25375332484e+11;1133,11;1,07411236794e+11;;;1165,02;89151979499,0;;
1989-06-22;;;;;;;;;;;;;;;;;1210,71;13697796402,0;1166,03;40581664968;1073,26;27544145641,0;;;1174,47;5843171458,0;;;1115,62;189792447404;1152,03;23008271071,0;;;2047,71;22399067228,0;;;;;1131,34;13452879866;;;1131,28;23550416029,0;1134,79;296657042480;;;;;1103,66;2,24936515945e+11;1133,88;1,07338007273e+11;;;1165,78;89138242776,0;;
1989-06-23;;;;;;;;;;;;;;;;;1210,86;13711823785,0;1167,34;40621671934;1074,58;27568876031,0;;;1175,73;5849456352,0;;;1116,97;190052324116;1153,25;22995824844,0;;;2049,52;22415160253,0;;;;;1132,64;13428065894;;;1132,54;23576511350,0;1136,02;296450905102;;;;;1104,91;2,25224982142e+11;1135,08;1,07448533045e+11;;;1166,83;89224966960,0;;
