
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-02-20;33.772,54;3758189461036;35.453,68;4627788653476;35.644,56;4297584542418;34.895,36;291839332238;33.635,98;384075465482;35.334,69;3876405083498
2015-02-21;33.772,54;3758189461036;35.453,68;4627788653476;35.644,56;4297584542418;34.895,36;291839332238;33.635,98;384075465482;35.334,69;3876405083498
2015-02-22;33.772,54;3758189461036;35.453,68;4627788653476;35.644,56;4297584542418;34.895,36;291839332238;33.635,98;384075465482;35.334,69;3876405083498
2015-02-23;33.693,95;3753482211193;35.374,88;4628341990310;35.559,94;4300031986103;34.817,53;292257364861;33.584,55;383982591233;35.252,36;3870609424251
2015-02-24;33.874,93;3778028336476;35.556,37;4660711267438;35.742,53;4329209022260;34.991,19;294185409265;33.735,26;386273821359;35.430,79;3893563186609
2015-02-25;33.992,30;3793573596705;35.688,84;4682640668611;35.862,98;4347253336535;35.107,87;295321928676;33.837,69;387645155436;35.563,11;3909532472673
2015-02-26;33.882,06;3782145033248;35.569,00;4669922871890;35.749,70;4333520852921;34.988,52;294481268085;33.749,97;386872738556;35.450,33;3897665331308
2015-02-27;33.807,69;3767784258913;35.498,79;4658835043679;35.673,92;4318841832718;34.901,11;293527114322;33.679,12;385515158628;35.374,46;3882592614251
2015-02-28;33.807,69;3767784258913;35.498,79;4658835043679;35.673,92;4318841832718;34.901,11;293527114322;33.679,12;385515158628;35.374,46;3882592614251
2015-03-01;33.807,69;3767784258913;35.498,79;4658835043679;35.673,92;4318841832718;34.901,11;293527114322;33.679,12;385515158628;35.374,46;3882592614251
2015-03-02;33.858,35;3771810359197;35.552,76;4675868408085;35.727,12;4325779497134;34.956,26;294495440535;33.718,47;382323240828;35.436,04;3889200125758
2015-03-03;33.859,15;3771757890392;35.543,02;4678017017345;35.720,49;4326914601943;34.940,66;294616646418;33.712,30;386933311338;35.421,34;3889398040142
2015-03-04;33.801,70;3764361511310;35.483,71;4674224695433;35.662,72;4321055102076;34.897,42;294198215559;33.672,13;386430691516;35.361,83;3883912568705
2015-03-05;33.736,01;3758072383012;35.426,70;4670069473673;35.589,71;4312783922532;34.819,93;293625795375;33.598,40;385686290759;35.293,79;3876847035219
2015-03-06;33.681,88;3752481531623;35.375,66;4665591516850;35.528,00;4306421736643;34.749,63;293139215879;33.540,26;385085806473;35.236,10;3871302485665
2015-03-07;33.681,88;3752481531623;35.375,66;4665591516850;35.528,00;4306421736643;34.749,63;293139215879;33.540,26;385085806473;35.236,10;3871302485665
