
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2018-01-13;37.310,41;8675580063402;43.832,17;8761011019057;42.904,51;13721981363115;41.888,20;1418649008009;75.523,06;1481854488656;36.805,65;13370734877528
2018-01-14;37.310,41;8675580063402;43.832,17;8761011019057;42.904,51;13721981363115;41.888,20;1418649008009;75.523,06;1481854488656;36.805,65;13370734877528
2018-01-15;37.312,91;8683821089452;43.838,84;8772481657931;42.902,28;13757636532644;41.880,83;1424237949085;75.501,07;1480136823655;36.793,57;13382175760574
2018-01-16;37.312,91;8683821089452;43.838,84;8772481657931;42.902,28;13757636532644;41.880,83;1424237949085;75.501,07;1480136823655;36.793,57;13382175760574
2018-01-17;37.372,06;8700876626317;43.917,80;8794178607540;42.985,33;13795836050862;41.944,85;1428834889507;75.617,26;1485464537786;36.860,67;13416498209429
2018-01-18;37.544,22;8739609341628;44.102,54;8832583694088;43.161,43;13849928252717;42.145,44;1435922105013;75.954,01;1494211049508;37.036,11;13483825910169
2018-01-19;37.594,19;8750706917926;44.155,78;8845507331026;43.208,71;13868705899351;42.183,09;1439580986559;76.051,46;1496254871064;37.085,93;13502463321131
2018-01-20;37.594,19;8750706917926;44.155,78;8845507331026;43.208,71;13868705899351;42.183,09;1439580986559;76.051,46;1496254871064;37.085,93;13502463321131
2018-01-21;37.594,19;8750706917926;44.155,78;8845507331026;43.208,71;13868705899351;42.183,09;1439580986559;76.051,46;1496254871064;37.085,93;13502463321131
2018-01-22;37.708,85;8777132878686;44.286,29;8874717137750;43.334,03;13912206052607;42.319,77;1443618217616;76.277,30;1500604500986;37.190,12;13540066922902
2018-01-23;37.728,21;8781834744175;44.305,93;8881142311355;43.370,85;13934246434407;42.341,67;1443883342282;76.318,65;1500343854319;37.206,92;13548781269029
2018-01-24;37.842,95;8807744097073;44.442,46;8910726861666;43.515,42;13984136670781;42.482,51;1448470648410;76.570,01;1505474655005;37.320,71;13590351019814
2018-01-25;37.851,50;8810369010311;44.440,88;8910098749078;43.509,07;13981877929888;42.461,89;1447794220887;76.535,24;1504721453840;37.322,51;13589648626301
2018-01-26;37.828,45;8803427242321;44.401,97;8899991057458;43.471,90;13961789080590;42.421,79;1445982431479;76.453,81;1503066061917;37.292,37;13578091953618
2018-01-27;37.828,45;8803427242321;44.401,97;8899991057458;43.471,90;13961789080590;42.421,79;1445982431479;76.453,81;1503066061917;37.292,37;13578091953618
2018-01-28;37.828,45;8803427242321;44.401,97;8899991057458;43.471,90;13961789080590;42.421,79;1445982431479;76.453,81;1503066061917;37.292,37;13578091953618
2018-01-29;37.897,69;8817899836004;44.480,31;8915769739832;43.548,89;13985173131831;42.494,33;1448013872570;76.597,39;1506086942960;37.360,35;13602954030106
2018-01-30;37.949,69;8826084905605;44.560,95;8930265259487;43.616,50;14005396502581;42.563,52;1448650677733;76.735,08;1508914388411;37.427,65;13627169432806
2018-01-31;37.821,50;8775505666063;44.394,81;8880243407345;43.472,00;13941079537944;42.402,44;1442053826278;76.478,57;1500076625102;37.298,53;13547847366286
2018-02-01;37.798,28;8763499868208;44.364,40;8877588541181;43.436,38;13938097283887;42.374,77;1450551421166;76.403,85;1495293982839;37.261,80;13533533256701
2018-02-02;37.739,24;8750456303860;44.288,69;8861373333667;43.364,69;13918522666961;42.304,81;1448146335155;76.253,40;1492705977122;37.184,11;13505776003855
2018-02-03;37.739,24;8750456303860;44.288,69;8861373333667;43.364,69;13918522666961;42.304,81;1448146335155;76.253,40;1492705977122;37.184,11;13505776003855
2018-02-04;37.739,24;8750456303860;44.288,69;8861373333667;43.364,69;13918522666961;42.304,81;1448146335155;76.253,40;1492705977122;37.184,11;13505776003855
2018-02-05;37.565,56;8710587418703;44.092,08;8824499354849;43.165,03;13853284505008;42.092,22;1439716889746;75.929,40;1486481021493;37.013,08;13444020241852
2018-02-06;37.357,94;8663411556406;43.813,33;8768025210809;42.903,78;13770519586937;41.808,20;1430094269119;75.501,95;1478419783583;36.808,12;13370520835568
2018-02-07;37.107,82;8605625664704;43.483,31;8705967398201;42.580,46;13668066220460;41.544,01;1421307316437;74.969,80;1467977165308;36.528,22;13269903125476
2018-02-08;36.967,58;8579816941751;43.320,40;8676984367049;42.436,44;13620924022798;41.369,98;1416229425358;74.685,98;1462594163053;36.398,35;13221411882736
2018-02-09;36.962,64;8573305506341;43.311,18;8651909415120;42.454,81;13590043434134;41.356,00;1414537537350;74.733,88;1464066416958;36.421,97;13227206863221
2018-02-10;36.962,64;8573305506341;43.311,18;8651909415120;42.454,81;13590043434134;41.356,00;1414537537350;74.733,88;1464066416958;36.421,97;13227206863221
2018-02-11;36.962,64;8573305506341;43.311,18;8651909415120;42.454,81;13590043434134;41.356,00;1414537537350;74.733,88;1464066416958;36.421,97;13227206863221
2018-02-12;36.806,28;8525447624942;43.119,80;8589688611426;42.256,25;13500491374501;41.189,78;1407148021919;74.407,03;1457230096654;36.242,04;13158721219841
2018-02-13;36.841,35;8536604170759;43.143,06;8593402967173;42.295,80;13512821155435;41.220,27;1406005423523;74.461,39;1458996468948;36.271,94;13174533460036
2018-02-14;36.782,89;8528544772590;43.055,96;8573613327860;42.225,59;13493173987802;41.128,98;1403892023010;74.333,81;1458162230583;36.210,20;13163152337474
2018-02-15;36.904,97;8556093652919;43.188,79;8596571462581;42.348,18;13545665670340;41.250,48;1414643517537;74.542,96;1465472695452;36.323,71;13206523689265
2018-02-16;36.992,88;8578525328033;43.308,26;8621443524586;42.469,78;13591448471213;41.372,65;1415201140053;74.758,96;1469944054923;36.425,29;13242406145410
2018-02-17;36.992,88;8578525328033;43.308,26;8621443524586;42.469,78;13591448471213;41.372,65;1415201140053;74.758,96;1469944054923;36.425,29;13242406145410
2018-02-18;36.992,88;8578525328033;43.308,26;8621443524586;42.469,78;13591448471213;41.372,65;1415201140053;74.758,96;1469944054923;36.425,29;13242406145410
2018-02-19;37.071,42;8597724593601;43.410,18;8642825437846;42.563,77;13620316959767;41.466,05;1418099616674;74.919,72;1473219248413;36.500,50;13269013508122
2018-02-20;37.139,34;8614249936769;43.493,60;8661127079403;42.643,16;13645996777927;41.538,80;1420713605638;75.070,98;1475358487801;36.576,07;13297045286873
2018-02-21;37.143,13;8615852877675;43.501,36;8665115422994;42.651,85;13655590133615;41.543,65;1420681284117;75.071,39;1475556210121;36.572,91;13296438252665
2018-02-22;37.180,22;8624310355698;43.541,20;8675804250735;42.700,97;13668529130852;41.584,52;1422293109941;75.133,62;1476627948971;36.615,64;13309662474589
2018-02-23;37.197,93;8628467819600;43.571,83;8683314052636;42.714,21;13674654208201;41.608,14;1423008151878;75.158,53;1477177588585;36.631,29;13315881948991
2018-02-24;37.197,93;8628467819600;43.571,83;8683314052636;42.714,21;13674654208201;41.608,14;1423008151878;75.158,53;1477177588585;36.631,29;13315881948991
2018-02-25;37.197,93;8628467819600;43.571,83;8683314052636;42.714,21;13674654208201;41.608,14;1423008151878;75.158,53;1477177588585;36.631,29;13315881948991
2018-02-26;37.212,89;8631119751744;43.587,10;8689313336649;42.726,64;13679886085282;41.639,34;1423873975441;75.186,10;1477812433630;36.650,51;13323771866235
2018-02-27;37.203,71;8626320137768;43.572,59;8688695615621;42.715,71;13680679726777;41.631,30;1423397323472;75.157,96;1477541745679;36.643,46;13321653457832
2018-02-28;37.102,81;8582584379737;43.474,46;8660081071683;42.621,25;13633826442210;41.515,12;1419906675080;75.002,21;1471145926636;36.545,16;13257946440677
2018-03-01;37.076,99;8568808131335;43.450,23;8655901813386;42.596,15;13641220558762;41.502,87;1431810120999;74.967,52;1467449343598;36.520,67;13248324761303
2018-03-02;37.065,55;8572985714274;43.407,37;8663527450476;42.573,53;13665403308671;41.462,50;1434397864138;74.924,07;1466911308346;36.498,67;13243660380042
2018-03-03;37.065,55;8572985714274;43.407,37;8663527450476;42.573,53;13665403308671;41.462,50;1434397864138;74.924,07;1466911308346;36.498,67;13243660380042
2018-03-04;37.065,55;8572985714274;43.407,37;8663527450476;42.573,53;13665403308671;41.462,50;1434397864138;74.924,07;1466911308346;36.498,67;13243660380042
2018-03-05;37.008,72;8562976087105;43.337,36;8651632303090;42.498,93;13650854189092;41.411,67;1438428965913;74.806,37;1464941916108;36.432,99;13220726247845
2018-03-06;37.070,10;8578286899357;43.406,11;8668465689715;42.559,44;13673274255015;41.481,93;1443408841323;74.905,24;1466765686537;36.483,05;13239972990277
2018-03-07;37.099,41;8584939527018;43.445,14;8677788521586;42.596,38;13686485511367;41.500,67;1444412692384;74.954,39;1467860942069;36.522,57;13256268088668
2018-03-08;37.174,14;8602522551743;43.541,94;8698986261710;42.692,39;13715414963108;41.595,71;1447853448961;75.134,38;1470877822714;36.599,03;13283770089875
2018-03-09;37.256,94;8620281345218;43.644,12;8721112283360;42.791,33;13750736923220;41.691,57;1451501963869;75.305,17;1474539062160;36.689,10;13317142883040
2018-03-10;37.256,94;8620281345218;43.644,12;8721112283360;42.791,33;13750736923220;41.691,57;1451501963869;75.305,17;1474539062160;36.689,10;13317142883040
2018-03-11;37.256,94;8620281345218;43.644,12;8721112283360;42.791,33;13750736923220;41.691,57;1451501963869;75.305,17;1474539062160;36.689,10;13317142883040
2018-03-12;37.342,37;8638606207974;43.726,67;8731655605752;42.876,52;13780131475533;41.789,29;1455441723399;75.443,93;1477987722126;36.771,37;13348299655488
2018-03-13;37.506,68;8680835608839;43.918,06;8782818964765;43.074,04;13863316004956;41.961,33;1462291449221;75.781,73;1484959982101;36.937,96;13414933728959
2018-03-14;37.497,26;8688520940254;43.906,24;8794872357675;43.067,14;13887385509910;41.936,74;1465828328444;75.776,94;1488194421465;36.935,33;13427248917778
2018-03-15;37.433,10;8678303166734;43.831,02;8781922820283;42.984,26;13882871461587;41.872,46;1476342971898;75.611,91;1488182153329;36.867,84;13412358868518
2018-03-16;37.459,66;8681032763749;43.867,82;8791792763904;43.016,07;13898236434955;41.909,27;1478354694036;75.666,91;1489314939003;36.888,87;13418774246027
2018-03-17;37.459,66;8681032763749;43.867,82;8791792763904;43.016,07;13898236434955;41.909,27;1478354694036;75.666,91;1489314939003;36.888,87;13418774246027
2018-03-18;37.459,66;8681032763749;43.867,82;8791792763904;43.016,07;13898236434955;41.909,27;1478354694036;75.666,91;1489314939003;36.888,87;13418774246027
2018-03-19;37.541,88;8702490173361;43.958,53;8811618535674;43.108,89;13926732012961;41.994,01;1484107995276;75.836,31;1491563233940;36.964,33;13446217231750
2018-03-20;37.499,01;8724490784007;43.901,70;8858240597073;43.057,79;14039873585359;41.921,92;1542095769786;75.765,69;1495723218513;36.916,93;13446110143740
2018-03-21;37.446,17;8738719254344;43.835,35;8896462412228;43.007,01;14117914584914;41.880,33;1599349329657;75.641,92;1497992992924;36.867,63;13444238069045
2018-03-22;37.411,42;8736382627490;43.788,45;8899158984250;42.958,31;14115144475950;41.829,23;1639883636904;75.556,24;1496498464954;36.831,17;13432757487442
2018-03-23;37.314,22;8717387662320;43.679,19;8887914353460;42.859,28;14096871102766;41.706,27;1676462666661;75.388,78;1492655796321;36.749,43;13404105497653
2018-03-24;37.314,22;8717387662320;43.679,19;8887914353460;42.859,28;14096871102766;41.706,27;1676462666661;75.388,78;1492655796321;36.749,43;13404105497653
2018-03-25;37.314,22;8717387662320;43.679,19;8887914353460;42.859,28;14096871102766;41.706,27;1676462666661;75.388,78;1492655796321;36.749,43;13404105497653
2018-03-26;37.181,28;8687045380802;43.513,06;8855881317879;42.687,99;14041614346736;41.544,71;1694671716806;75.095,21;1487233722329;36.606,16;13351942401523
2018-03-27;37.220,37;8698350635445;43.558,34;8867101635556;42.734,50;14060590422955;41.610,00;1698868075996;75.164,63;1488092332983;36.644,49;13366439886842
2018-03-28;37.284,89;8706165352942;43.637,21;8881962675689;42.817,70;14082480801766;41.664,38;1701785850003;75.295,08;1490874972939;36.714,94;13392007296914
2018-03-29;37.182,42;8622268427476;43.512,45;8767484717517;42.683,28;13859919737017;41.552,34;1636462203594;75.094,52;1478332805622;36.610,46;13307272958852
2018-03-30;37.182,42;8622268427476;43.512,45;8767484717517;42.683,28;13859919737017;41.552,34;1636462203594;75.094,52;1478332805622;36.610,46;13307272958852
2018-03-31;37.182,42;8622268427476;43.512,45;8767484717517;42.683,28;13859919737017;41.552,34;1636462203594;75.094,52;1478332805622;36.610,46;13307272958852
