
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2016-03-09;28.046,53;4054347653225;29.756,21;3087111274405;29.725,34;4418473012967;28.337,52;199409218969;27.545,93;685949875603;27.893,06;5941426969002
2016-03-10;28.005,65;4046539864633;29.710,99;3081454791406;29.688,30;4412375246468;28.306,42;199523658587;27.511,92;685055202607;27.870,76;5930573339281
2016-03-11;28.019,57;4039784869230;29.725,97;3084301238003;29.694,23;4403424496809;28.323,97;200150402506;27.530,80;685768824771;27.886,24;5928556832716
2016-03-12;28.019,57;4039784869230;29.725,97;3084301238003;29.694,23;4403424496809;28.323,97;200150402506;27.530,80;685768824771;27.886,24;5928556832716
2016-03-13;28.019,57;4039784869230;29.725,97;3084301238003;29.694,23;4403424496809;28.323,97;200150402506;27.530,80;685768824771;27.886,24;5928556832716
2016-03-14;28.170,69;4062448319099;29.903,97;3101101862088;29.880,68;4432254612002;28.466,20;201826505649;27.677,29;687279645700;28.033,34;5958496354585
2016-03-15;28.190,24;4067180682654;29.916,56;3104612963075;29.904,70;4441923956764;28.500,12;204369844617;27.706,65;687997424367;28.054,96;5964071241130
2016-03-16;28.212,84;4070838297659;29.933,29;3106233886583;29.919,44;4444679320326;28.498,66;204727831865;27.711,50;688209212291;28.067,99;5959754679915
2016-03-17;28.241,20;4075462128753;29.976,70;3110863057227;29.952,64;4448413809879;28.536,21;204766732068;27.720,73;689764480641;28.088,64;5963169307801
2016-03-18;28.123,94;4058743752158;29.871,24;3100131084945;29.855,46;4434202697802;28.453,86;204100718861;27.649,31;688223990673;28.013,81;5947706248099
2016-03-19;28.123,94;4058743752158;29.871,24;3100131084945;29.855,46;4434202697802;28.453,86;204100718861;27.649,31;688223990673;28.013,81;5947706248099
2016-03-20;28.123,94;4058743752158;29.871,24;3100131084945;29.855,46;4434202697802;28.453,86;204100718861;27.649,31;688223990673;28.013,81;5947706248099
2016-03-21;28.178,92;4066749335299;29.930,14;3106436497643;29.918,66;4442649085689;28.508,71;204606323023;27.702,70;689020887118;28.073,37;5959207578862
2016-03-22;28.246,58;4075183139246;29.996,35;3113347767604;29.996,34;4453840305530;28.571,54;204457400720;27.762,50;690137090442;28.137,35;5971699782281
2016-03-23;28.250,59;4074621936352;29.995,00;3114481093104;29.993,19;4452538443463;28.572,53;204521925480;27.758,29;690259144267;28.130,77;5973646995280
2016-03-24;28.234,50;4072364240201;29.974,84;3112161032824;29.965,67;4447806432417;28.550,02;204546411326;27.737,20;689721115709;28.109,04;5968491011890
2016-03-25;28.234,50;4072364240201;29.974,84;3112161032824;29.965,67;4447806432417;28.550,02;204546411326;27.737,20;689721115709;28.109,04;5968491011890
2016-03-26;28.234,50;4072364240201;29.974,84;3112161032824;29.965,67;4447806432417;28.550,02;204546411326;27.737,20;689721115709;28.109,04;5968491011890
2016-03-27;28.234,50;4072364240201;29.974,84;3112161032824;29.965,67;4447806432417;28.550,02;204546411326;27.737,20;689721115709;28.109,04;5968491011890
2016-03-28;28.268,58;4076580114457;30.008,43;3116557835076;30.005,82;4453016306264;28.578,14;204850889672;27.766,15;690388298074;28.147,65;5976336516118
2016-03-29;28.249,13;4073669706983;29.991,30;3115199522862;29.988,93;4450087319490;28.572,54;205227009461;27.753,90;690116448545;28.137,03;5973682198418
2016-03-30;28.321,06;4084515493392;30.074,15;3127166403599;30.065,21;4463242110883;28.642,94;205881818355;27.805,94;691794947424;28.213,16;5991131254521
2016-03-31;28.285,10;4107166041844;30.038,09;3137907444349;30.034,75;4487042436212;28.613,32;206166388999;27.791,32;695639298282;28.204,38;6037003897769
2016-04-01;28.247,28;4098985703852;29.994,73;3136785352248;29.990,16;4483210537543;28.574,63;209602573175;27.752,82;693842088064;28.151,07;6019892954759
2016-04-02;28.247,28;4098985703852;29.994,73;3136785352248;29.990,16;4483210537543;28.574,63;209602573175;27.752,82;693842088064;28.151,07;6019892954759
2016-04-03;28.247,28;4098985703852;29.994,73;3136785352248;29.990,16;4483210537543;28.574,63;209602573175;27.752,82;693842088064;28.151,07;6019892954759
2016-04-04;28.244,96;4099917653916;29.984,27;3133873016350;29.974,46;4480971263763;28.565,18;209740573203;27.739,51;693928693447;28.154,69;6019249882148
2016-04-05;28.242,65;4098665776739;29.980,89;3130605349100;29.971,10;4479389523629;28.567,85;209719710475;27.739,82;693715213278;28.150,73;6016983296798
2016-04-06;28.235,44;4096447137011;29.969,68;3130367054011;29.965,44;4479174476186;28.545,95;209491894270;27.713,66;694361076351;28.146,10;6016092917126
2016-04-07;28.278,72;4103010198263;30.016,37;3135588974911;30.003,06;4485428410889;28.593,88;209880182160;27.758,26;695547433402;28.190,95;6028160519977
2016-04-08;28.309,51;4107162485479;30.047,67;3136298716005;30.036,95;4489010766493;28.624,12;210379195068;27.782,73;696194735614;28.206,13;6028966714184
2016-04-09;28.309,51;4107162485479;30.047,67;3136298716005;30.036,95;4489010766493;28.624,12;210379195068;27.782,73;696194735614;28.206,13;6028966714184
2016-04-10;28.309,51;4107162485479;30.047,67;3136298716005;30.036,95;4489010766493;28.624,12;210379195068;27.782,73;696194735614;28.206,13;6028966714184
2016-04-11;28.373,88;4114994590254;30.109,66;3137692623345;30.108,74;4499539321888;28.688,65;211158374143;27.852,23;697922269933;28.275,19;6035625095564
2016-04-12;28.400,71;4118406386897;30.128,20;3138846609205;30.127,35;4490747831344;28.714,25;211486767302;27.857,39;697558977656;28.301,34;6039126819513
2016-04-13;28.350,55;4102359355576;30.071,32;3134572313299;30.076,92;4486634626641;28.676,27;212739276865;27.820,37;697077020792;28.248,57;6027828964343
2016-04-14;28.425,94;4116041789461;30.145,10;3144412740481;30.146,45;4499383208968;28.754,66;213750550940;27.904,74;697153460292;28.309,53;6043883920421
2016-04-15;28.438,99;4118295065216;30.159,74;3146652241200;30.160,66;4505182788902;28.758,21;215571533560;27.912,52;696795813675;28.315,19;6035125096103
2016-04-16;28.438,99;4118295065216;30.159,74;3146652241200;30.160,66;4505182788902;28.758,21;215571533560;27.912,52;696795813675;28.315,19;6035125096103
2016-04-17;28.438,99;4118295065216;30.159,74;3146652241200;30.160,66;4505182788902;28.758,21;215571533560;27.912,52;696795813675;28.315,19;6035125096103
2016-04-18;28.409,82;4114963807239;30.133,43;3144984886542;30.138,93;4502878541018;28.730,01;215390919758;27.890,66;697922772218;28.288,66;6030815836121
2016-04-19;28.433,69;4117729549236;30.156,60;3148496417254;30.172,85;4506873773502;28.748,17;215891723904;27.902,48;697762459408;28.313,35;6036352593651
2016-04-20;28.441,71;4117958459730;30.155,23;3148358554670;30.164,52;4505980212373;28.748,15;216177642319;27.915,34;698039545605;28.301,74;6035149133509
2016-04-21;28.477,65;4121326919664;30.195,77;3152328808868;30.206,16;4510789084415;28.788,50;216494021180;27.953,12;699001018737;28.345,16;6044131538661
2016-04-22;28.445,01;4116269123643;30.163,26;3150793592245;30.190,19;4508793734392;28.768,04;216327437079;27.929,66;698782162658;28.300,40;6036890985518
2016-04-23;28.445,01;4116269123643;30.163,26;3150793592245;30.190,19;4508793734392;28.768,04;216327437079;27.929,66;698782162658;28.300,40;6036890985518
2016-04-24;28.445,01;4116269123643;30.163,26;3150793592245;30.190,19;4508793734392;28.768,04;216327437079;27.929,66;698782162658;28.300,40;6036890985518
2016-04-25;28.478,35;4119526542602;30.208,66;3154444418076;30.238,67;4515931757589;28.809,95;216669134555;27.968,03;699755623709;28.329,28;6041619361088
2016-04-26;28.476,42;4118977510953;30.208,82;3155019152771;30.237,10;4514711607185;28.821,81;216763933924;27.961,77;699544039181;28.327,63;6041291460308
2016-04-27;28.489,99;4121004915857;30.222,41;3156082346497;30.251,06;4517471616858;28.828,82;216721823130;27.974,67;699921088772;28.328,13;6041109636825
2016-04-28;28.503,98;4120191218709;30.234,39;3158541295242;30.261,69;4518574668014;28.849,58;216890201174;27.971,55;700010518982;28.341,97;6048117822441
2016-04-29;28.404,99;4131545269491;30.130,32;3160535919747;30.170,68;4534327830191;28.765,87;216779009926;27.871,75;701996362148;28.252,57;6073162310686
2016-04-30;28.404,99;4131545269491;30.130,32;3160535919747;30.170,68;4534327830191;28.765,87;216779009926;27.871,75;701996362148;28.252,57;6073162310686
2016-05-01;28.404,99;4131545269491;30.130,32;3160535919747;30.170,68;4534327830191;28.765,87;216779009926;27.871,75;701996362148;28.252,57;6073162310686
2016-05-02;28.364,24;4122479084852;30.078,86;3157849500649;30.132,22;4529247482641;28.725,44;218758204138;27.831,69;700333239008;28.210,86;6057233166170
2016-05-03;28.389,88;4126662398581;30.115,88;3162024531915;30.161,97;4533122464810;28.747,35;218919488779;27.867,70;701759042098;28.240,47;6061255105201
2016-05-04;28.414,23;4126305628527;30.155,40;3162897515703;30.196,41;4538294426285;28.783,09;219237732903;27.891,29;703202323000;28.269,83;6066681837753
2016-05-05;28.410,98;4122478719625;30.157,84;3164823131120;30.200,94;4534922992147;28.782,15;218251927612;27.880,92;702893927949;28.279,99;6069993413208
2016-05-06;28.366,23;4117561429050;30.114,97;3154483744808;30.159,47;4526736701843;28.745,38;217884221577;27.842,27;701828919127;28.240,65;6059008994662
2016-05-07;28.366,23;4117561429050;30.114,97;3154483744808;30.159,47;4526736701843;28.745,38;217884221577;27.842,27;701828919127;28.240,65;6059008994662
2016-05-08;28.366,23;4117561429050;30.114,97;3154483744808;30.159,47;4526736701843;28.745,38;217884221577;27.842,27;701828919127;28.240,65;6059008994662
2016-05-09;28.370,67;4114923557643;30.122,77;3156141053342;30.163,03;4526464213639;28.759,95;217778373358;27.853,87;701465348314;28.253,56;6058784678911
2016-05-10;28.406,93;4119743261496;30.166,76;3160801499454;30.205,65;4529447159948;28.802,47;218058360813;27.899,96;702629431434;28.293,48;6062494977849
2016-05-11;28.501,63;4133659344353;30.273,43;3173306508635;30.310,45;4546915415828;28.917,02;218974239967;28.004,76;704826184209;28.392,75;6085085874937
2016-05-12;28.516,45;4125946248731;30.285,23;3169126116309;30.323,52;4539378350208;28.932,54;219373571636;28.004,00;704892897589;28.392,35;6084585840701
2016-05-13;28.543,26;4132707242529;30.307,38;3172297147487;30.355,86;4548069711919;28.960,55;219842311279;28.037,82;706513749151;28.419,34;6090246773241
2016-05-14;28.543,26;4132707242529;30.307,38;3172297147487;30.355,86;4548069711919;28.960,55;219842311279;28.037,82;706513749151;28.419,34;6090246773241
2016-05-15;28.543,26;4132707242529;30.307,38;3172297147487;30.355,86;4548069711919;28.960,55;219842311279;28.037,82;706513749151;28.419,34;6090246773241
2016-05-16;28.583,82;4140399958527;30.348,88;3179239585854;30.393,63;4556071608456;29.015,65;223290515385;28.073,66;704668902996;28.456,43;6091213060724
2016-05-17;28.618,99;4146313115872;30.394,01;3185241586556;30.446,54;4565737158427;29.064,72;223476455423;28.113,76;705759542043;28.494,62;6100495628109
2016-05-18;28.606,61;4147511805813;30.384,82;3185055823058;30.439,77;4566702277977;29.055,16;223445170946;28.102,10;706866576391;28.477,49;6096755238776
2016-05-19;28.547,66;4139818065741;30.331,37;3180074857270;30.385,28;4558622892487;29.011,22;223111378824;28.059,36;705803513148;28.416,65;6082801241005
2016-05-20;28.546,40;4140183449358;30.330,49;3181519522536;30.386,85;4559722844594;29.018,82;223181572739;28.049,84;705652091408;28.410,91;6080428512859
2016-05-21;28.546,40;4140183449358;30.330,49;3181519522536;30.386,85;4559722844594;29.018,82;223181572739;28.049,84;705652091408;28.410,91;6080428512859
2016-05-22;28.546,40;4140183449358;30.330,49;3181519522536;30.386,85;4559722844594;29.018,82;223181572739;28.049,84;705652091408;28.410,91;6080428512859
2016-05-23;28.538,20;4141337205627;30.326,14;3180860798635;30.378,78;4560142632721;29.018,60;223244822764;28.046,63;705859086465;28.397,15;6080512565244
2016-05-24;28.558,62;4143594423535;30.343,04;3184902297691;30.399,90;4563490654338;29.042,33;223441595615;28.065,38;706365408046;28.429,92;6086719985416
2016-05-25;28.564,17;4143754948553;30.357,61;3187156781514;30.408,14;4563140077395;29.065,89;223677497905;28.094,56;706741856016;28.450,99;6090025223741
2016-05-26;28.608,61;4150400155525;30.407,98;3189598232526;30.458,98;4569513090637;29.102,07;223948788166;28.138,20;707791568210;28.495,12;6098816173143
2016-05-27;28.576,90;4147503036228;30.375,74;3187177509761;30.425,92;4567129782554;29.078,54;223877020969;28.117,72;707626462961;28.469,69;6095355919631
2016-05-28;28.576,90;4147503036228;30.375,74;3187177509761;30.425,92;4567129782554;29.078,54;223877020969;28.117,72;707626462961;28.469,69;6095355919631
2016-05-29;28.576,90;4147503036228;30.375,74;3187177509761;30.425,92;4567129782554;29.078,54;223877020969;28.117,72;707626462961;28.469,69;6095355919631
2016-05-30;28.600,13;4148807070635;30.406,35;3191665294597;30.458,18;4571045008869;29.098,23;224027205048;28.135,29;708171379693;28.489,67;6099472317917
2016-05-31;28.646,71;4179554135761;30.447,18;3211865188146;30.502,73;4608976727629;29.149,93;224468628071;28.179,55;713359260904;28.535,84;6155615596781
2016-06-01;28.608,37;4169889145974;30.408,11;3207338205678;30.472,04;4606792717273;29.121,85;227624240615;28.144,35;711668046649;28.481,83;6138428074848
2016-06-02;28.655,60;4175983955413;30.458,20;3213118655464;30.527,52;4614860898005;29.173,75;228230712067;28.195,28;714177163628;28.551,58;6150495710301
2016-06-03;28.645,24;4172404112650;30.447,63;3209754988710;30.511,42;4611388424711;29.147,88;228017335174;28.182,82;713922092127;28.542,31;6145719423855
2016-06-04;28.645,24;4172404112650;30.447,63;3209754988710;30.511,42;4611388424711;29.147,88;228017335174;28.182,82;713922092127;28.542,31;6145719423855
2016-06-05;28.645,24;4172404112650;30.447,63;3209754988710;30.511,42;4611388424711;29.147,88;228017335174;28.182,82;713922092127;28.542,31;6145719423855
2016-06-06;28.617,40;4165825952412;30.429,10;3208873936503;30.487,09;4605815512328;29.130,74;228032153033;28.163,78;713447565020;28.515,24;6136947238426
2016-06-07;28.605,31;4163066531378;30.417,65;3208264134338;30.498,88;4606411434559;29.138,68;228280906753;28.156,01;713281157575;28.441,72;6122950643433
