
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2016-05-13;34.485,54;3094344245977;36.393,62;3994560785988;36.699,41;3754108718842;35.774,86;303571804790;34.010,93;356804225602;36.105,81;3431200217790
2016-05-14;34.485,54;3094344245977;36.393,62;3994560785988;36.699,41;3754108718842;35.774,86;303571804790;34.010,93;356804225602;36.105,81;3431200217790
2016-05-15;34.485,54;3094344245977;36.393,62;3994560785988;36.699,41;3754108718842;35.774,86;303571804790;34.010,93;356804225602;36.105,81;3431200217790
2016-05-16;34.557,46;3094305019903;36.467,53;3998829954206;36.777,24;3761033673815;35.859,29;305183391238;34.085,62;355252720077;36.177,48;3426859299085
2016-05-17;34.773,39;3112936420605;36.711,15;4027198606360;37.017,47;3787153557401;36.117,87;307851887233;34.325,22;357938585191;36.428,28;3451687608505
2016-05-18;34.752,10;3105477403707;36.676,83;4021984338794;36.998,05;3783607806930;36.062,14;307371047834;34.292,89;360408797139;36.391,61;3447371033101
2016-05-19;34.569,29;3086336747117;36.506,49;4001366450972;36.808,29;3760387008085;35.886,87;305495208573;34.128,58;358604584408;36.213,47;3428901126399
2016-05-20;34.558,07;3082282226235;36.523,68;3999839848567;36.824,10;3760730174105;35.898,64;305479228156;34.132,52;358450109178;36.235,62;3428427606798
2016-05-21;34.558,07;3082282226235;36.523,68;3999839848567;36.824,10;3760730174105;35.898,64;305479228156;34.132,52;358450109178;36.235,62;3428427606798
2016-05-22;34.558,07;3082282226235;36.523,68;3999839848567;36.824,10;3760730174105;35.898,64;305479228156;34.132,52;358450109178;36.235,62;3428427606798
2016-05-23;34.532,70;3077060487902;36.484,39;3990772130639;36.789,22;3753230162806;35.862,28;305070891657;34.086,49;357813971175;36.185,46;3421157783980
2016-05-24;34.562,12;3078654667049;36.519,47;3992641713397;36.820,55;3755095621125;35.887,84;305140792494;34.118,45;358112102861;36.211,74;3421641280219
2016-05-25;34.690,97;3088065185217;36.672,27;4006453660930;36.955,88;3769963563780;36.054,26;306886286405;34.254,89;359499562772;36.365,69;3435986885150
2016-05-26;34.915,22;3107848080650;36.910,09;4032105163955;37.203,94;3793957399290;36.281,77;308910801335;34.479,71;361840684815;36.585,18;3456854638777
2016-05-27;34.791,76;3095707690584;36.780,39;4016814635981;37.075,09;3778635526741;36.170,39;307894210061;34.361,45;360585678401;36.462,71;3444516522823
2016-05-28;34.791,76;3095707690584;36.780,39;4016814635981;37.075,09;3778635526741;36.170,39;307894210061;34.361,45;360585678401;36.462,71;3444516522823
2016-05-29;34.791,76;3095707690584;36.780,39;4016814635981;37.075,09;3778635526741;36.170,39;307894210061;34.361,45;360585678401;36.462,71;3444516522823
2016-05-30;34.908,81;3105378987698;36.906,46;4029513660870;37.206,13;3791190671951;36.301,54;308961831618;34.490,00;362035505444;36.583,12;3455749888404
2016-05-31;35.033,18;3109470045940;37.041,88;4036701090887;37.354,91;3797232689005;36.438,61;310027731587;34.617,90;362715443467;36.719,04;3460519991917
2016-06-01;35.005,56;3095243781381;37.008,07;4027368449777;37.317,91;3789772115186;36.385,53;310222585901;34.601,66;358956654216;36.675,99;3446612859305
2016-06-02;35.124,66;3104581836313;37.148,37;4040987748710;37.467,86;3802826346128;36.537,01;311592807800;34.706,83;362088141381;36.816,49;3459116774992
2016-06-03;35.085,53;3100451925326;37.109,37;4035206497053;37.429,40;3797355704677;36.507,44;311266297696;34.665,92;361572376268;36.790,94;3456308240691
2016-06-04;35.085,53;3100451925326;37.109,37;4035206497053;37.429,40;3797355704677;36.507,44;311266297696;34.665,92;361572376268;36.790,94;3456308240691
2016-06-05;35.085,53;3100451925326;37.109,37;4035206497053;37.429,40;3797355704677;36.507,44;311266297696;34.665,92;361572376268;36.790,94;3456308240691
2016-06-06;34.904,65;3083472017648;36.915,30;4013439076258;37.245,81;3777980567847;36.312,14;309673901378;34.483,88;359654972263;36.593,82;3437320697804
2016-06-07;34.939,32;3086276100235;36.964,58;4017494465010;37.293,07;3782553808825;36.370,20;310080056536;34.539,97;360208731034;36.624,99;3439745857440
2016-06-08;35.107,89;3100854185642;37.138,67;4036616792133;37.475,91;3801324872496;36.547,48;311655536029;34.705,50;361676844700;36.786,98;3454791950327
2016-06-09;34.955,32;3087711984069;36.971,34;4019859096847;37.318,70;3782377507307;36.389,25;310502167854;34.562,68;360117370166;36.630,21;3440441161718
2016-06-10;34.984,85;3091384398504;36.997,08;4022429617988;37.347,91;3786544698659;36.411,19;311036256625;34.576,94;360437305453;36.651,02;3443093481923
2016-06-11;34.984,85;3091384398504;36.997,08;4022429617988;37.347,91;3786544698659;36.411,19;311036256625;34.576,94;360437305453;36.651,02;3443093481923
2016-06-12;34.984,85;3091384398504;36.997,08;4022429617988;37.347,91;3786544698659;36.411,19;311036256625;34.576,94;360437305453;36.651,02;3443093481923
2016-06-13;34.848,30;3082740693292;36.827,32;4007581806908;37.183,53;3775567153840;36.229,74;309933259169;34.398,71;358942650513;36.490,89;3429877309115
2016-06-14;34.613,33;3067926066076;36.578,86;3987318245637;36.910,32;3750944259241;35.973,89;308655836325;34.150,54;356295315268;36.249,32;3414321477161
2016-06-15;34.570,45;3059507753945;36.527,19;3977563865334;36.852,79;3744609648051;35.937,90;310817901235;34.098,52;354114033758;36.212,56;3399649771605
2016-06-16;34.570,58;3057812809251;36.515,27;3975014521619;36.850,45;3743929731384;35.912,53;310588777577;34.081,88;353898427281;36.195,05;3398169797834
2016-06-17;34.622,33;3060452247374;36.591,15;3980058663198;36.902,88;3743695149776;36.000,87;310942046607;34.137,10;357446287597;36.279,13;3405233618409
2016-06-18;34.622,33;3060452247374;36.591,15;3980058663198;36.902,88;3743695149776;36.000,87;310942046607;34.137,10;357446287597;36.279,13;3405233618409
2016-06-19;34.622,33;3060452247374;36.591,15;3980058663198;36.902,88;3743695149776;36.000,87;310942046607;34.137,10;357446287597;36.279,13;3405233618409
2016-06-20;34.591,16;3056026176960;36.538,92;3969517506538;36.854,69;3734871713572;35.949,06;310260960633;34.101,29;357186031211;36.231,97;3399621536948
2016-06-21;34.681,40;3055130381889;36.646,08;3966870562842;36.964,38;3733186233433;36.048,09;310954333945;34.232,36;358146675553;36.327,69;3400115286343
2016-06-22;34.608,28;3043758667659;36.563,05;3946640788392;36.888,54;3719413515487;35.981,71;309961847021;34.173,57;357316273105;36.256,64;3387109239293
2016-06-23;34.554,09;3036923017888;36.496,48;3933742290333;36.832,53;3709068081952;35.914,81;309250297313;34.116,86;356594559788;36.178,19;3376922027429
2016-06-24;34.609,97;3039593735015;36.546,01;3937067285920;36.887,05;3710338144280;35.945,21;309391885019;34.166,30;356873198551;36.256,63;3382642244670
2016-06-25;34.609,97;3039593735015;36.546,01;3937067285920;36.887,05;3710338144280;35.945,21;309391885019;34.166,30;356873198551;36.256,63;3382642244670
2016-06-26;34.609,97;3039593735015;36.546,01;3937067285920;36.887,05;3710338144280;35.945,21;309391885019;34.166,30;356873198551;36.256,63;3382642244670
2016-06-27;34.609,97;3039593735015;36.546,01;3937067285920;36.887,05;3710338144280;35.945,21;309391885019;34.166,30;356873198551;36.256,63;3382642244670
