
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2017-01-29;34.119,78;7621359801181;40.103,70;7380778556303;39.067,10;11329613153563;38.336,84;809821848543;69.594,08;1360820913018;33.830,98;12289335396808
2017-01-30;34.138,87;7623939680195;40.119,01;7385386153517;39.092,92;11338886988570;38.350,21;810696291136;69.622,47;1361016344714;33.846,28;12294526530240
2017-01-31;34.034,78;7580500658243;40.006,50;7353569309078;38.991,56;11293925592069;38.251,08;807961287604;69.427,88;1353879317723;33.760,96;12234363269159
2017-02-01;33.970,44;7566822707480;39.940,46;7345855438361;38.925,93;11287631427182;38.188,53;821308379306;69.313,91;1348231607822;33.705,52;12203660609817
2017-02-02;34.050,00;7584018389743;40.029,00;7362175322812;39.007,66;11309786289463;38.264,66;824524564477;69.464,18;1352684926522;33.778,50;12230112256916
2017-02-03;34.027,68;7579041686876;39.998,77;7353561691822;38.988,70;11303402816503;38.231,35;824176533934;69.416,29;1351832332357;33.763,04;12224170830113
2017-02-04;34.027,68;7579041686876;39.998,77;7353561691822;38.988,70;11303402816503;38.231,35;824176533934;69.416,29;1351832332357;33.763,04;12224170830113
2017-02-05;34.027,68;7579041686876;39.998,77;7353561691822;38.988,70;11303402816503;38.231,35;824176533934;69.416,29;1351832332357;33.763,04;12224170830113
2017-02-06;34.095,42;7593968781544;40.064,82;7366070836730;39.046,37;11315532811087;38.288,62;826365482485;69.520,81;1354135620043;33.820,68;12244630830724
2017-02-07;34.052,85;7584118604428;40.013,75;7357241298389;39.001,78;11303296210884;38.238,64;824695391179;69.436,53;1352436515352;33.769,59;12226854315279
2017-02-08;34.217,44;7621152920017;40.203,28;7392093209711;39.177,45;11353813176250;38.411,04;827510371052;69.743,79;1358751542990;33.935,20;12288151827317
2017-02-09;34.278,31;7635796216348;40.281,55;7408905218997;39.245,50;11374148049423;38.491,61;831875418999;69.868,57;1360506026446;34.004,60;12313577920982
2017-02-10;34.348,74;7652186162972;40.362,75;7424677668573;39.330,48;11398810201482;38.579,17;834555951704;70.024,96;1364124894872;34.080,42;12343638254010
2017-02-11;34.348,74;7652186162972;40.362,75;7424677668573;39.330,48;11398810201482;38.579,17;834555951704;70.024,96;1364124894872;34.080,42;12343638254010
2017-02-12;34.348,74;7652186162972;40.362,75;7424677668573;39.330,48;11398810201482;38.579,17;834555951704;70.024,96;1364124894872;34.080,42;12343638254010
2017-02-13;34.340,45;7650079751742;40.338,53;7420718972162;39.308,37;11396147454493;38.546,35;833908909299;69.976,99;1364179314850;34.051,21;12336862273080
2017-02-14;34.403,15;7670675887510;40.406,21;7438880740419;39.373,33;11425116806112;38.617,95;838639880400;70.076,09;1366548233950;34.098,96;12365189215735
2017-02-15;34.411,06;7685816847210;40.414,21;7446937471512;39.383,77;11458942827750;38.612,52;852817638250;70.083,70;1366602927562;34.101,40;12359264952662
2017-02-16;34.404,08;7683000151117;40.397,92;7445885691679;39.375,42;11454513647553;38.606,09;854467454186;70.035,66;1366730318765;34.090,14;12357297345707
2017-02-17;34.376,47;7679461117974;40.371,85;7438501043473;39.356,66;11456821272518;38.598,86;854064269841;70.002,57;1368107349421;34.064,37;12348189772184
2017-02-18;34.376,47;7679461117974;40.371,85;7438501043473;39.356,66;11456821272518;38.598,86;854064269841;70.002,57;1368107349421;34.064,37;12348189772184
2017-02-19;34.376,47;7679461117974;40.371,85;7438501043473;39.356,66;11456821272518;38.598,86;854064269841;70.002,57;1368107349421;34.064,37;12348189772184
2017-02-20;34.484,63;7704079744993;40.510,52;7465198752529;39.482,64;11491821675883;38.729,64;857348838727;70.229,53;1372346410251;34.180,21;12386870660452
2017-02-21;34.457,71;7696838972348;40.475,68;7459109218279;39.452,05;11482802660710;38.702,32;856140805001;70.151,90;1370868120150;34.147,95;12376089372110
2017-02-22;34.518,44;7710696901065;40.545,88;7472462783593;39.521,62;11505918948999;38.775,52;856576223376;70.269,53;1373153242505;34.201,17;12396518716936
2017-02-23;34.525,18;7712019912910;40.557,60;7476159114066;39.539,60;11508551904442;38.779,17;856751203886;70.287,91;1374024938666;34.210,00;12398404991446
2017-02-24;34.559,57;7720486374290;40.602,76;7484967672808;39.581,79;11521972981025;38.805,17;857078878055;70.324,56;1374775884466;34.246,14;12411238964975
2017-02-25;34.559,57;7720486374290;40.602,76;7484967672808;39.581,79;11521972981025;38.805,17;857078878055;70.324,56;1374775884466;34.246,14;12411238964975
2017-02-26;34.559,57;7720486374290;40.602,76;7484967672808;39.581,79;11521972981025;38.805,17;857078878055;70.324,56;1374775884466;34.246,14;12411238964975
2017-02-27;34.622,59;7733620220818;40.688,92;7502296790618;39.674,57;11553544664318;38.895,70;860107202435;70.472,92;1377784435811;34.323,51;12439974038725
2017-02-28;34.603,19;7710023884347;40.673,63;7489238253200;39.643,29;11525901867420;38.882,24;859866101754;70.395,52;1373043921606;34.303,36;12404880201889
2017-03-01;34.682,09;7723386184321;40.764,53;7504327333698;39.728,47;11564477292549;38.973,59;875501773145;70.555,41;1371930762512;34.386,51;12427022835525
2017-03-02;34.809,79;7751613901124;40.911,70;7532491112760;39.878,83;11613099783927;39.100,73;877858963385;70.788,26;1379162597674;34.496,61;12466823471046
2017-03-03;34.835,70;7760688768164;40.941,32;7540454456841;39.913,03;11631736116772;39.150,88;879378486757;70.824,42;1379836983659;34.523,32;12476118815783
2017-03-04;34.835,70;7760688768164;40.941,32;7540454456841;39.913,03;11631736116772;39.150,88;879378486757;70.824,42;1379836983659;34.523,32;12476118815783
2017-03-05;34.835,70;7760688768164;40.941,32;7540454456841;39.913,03;11631736116772;39.150,88;879378486757;70.824,42;1379836983659;34.523,32;12476118815783
2017-03-06;34.889,95;7773396864572;41.001,41;7556051793918;39.962,41;11650590480583;39.189,48;881240455928;70.932,35;1382154071164;34.576,29;12496116317412
2017-03-07;34.986,45;7795283794423;41.110,97;7578398146179;40.077,21;11687688260501;39.288,56;883749767862;71.118,58;1386081577868;34.668,53;12530313157654
2017-03-08;35.013,10;7804454715975;41.138,61;7592293368988;40.098,86;11702313760197;39.335,38;885022918776;71.169,06;1387246365056;34.706,24;12545956743021
2017-03-09;34.993,80;7804781661031;41.118,08;7594784853577;40.080,76;11702020550167;39.308,98;885529053482;71.123,18;1386004757723;34.683,08;12538594095392
2017-03-10;34.959,83;7800258513278;41.085,77;7593436900297;40.048,88;11696560935876;39.289,31;885750839034;71.075,42;1385566927086;34.653,73;12530197051877
2017-03-11;34.959,83;7800258513278;41.085,77;7593436900297;40.048,88;11696560935876;39.289,31;885750839034;71.075,42;1385566927086;34.653,73;12530197051877
2017-03-12;34.959,83;7800258513278;41.085,77;7593436900297;40.048,88;11696560935876;39.289,31;885750839034;71.075,42;1385566927086;34.653,73;12530197051877
2017-03-13;34.978,75;7809140955857;41.109,32;7597649770586;40.070,86;11709128763544;39.320,18;887939325357;71.117,57;1386360411472;34.674,10;12540978015498
2017-03-14;35.090,18;7838192028469;41.236,27;7629931985607;40.199,96;11760135329650;39.441,94;893311439827;71.360,33;1392726940854;34.782,75;12591776467925
2017-03-15;35.115,07;7862631502346;41.272,02;7647966070467;40.233,12;11802247967884;39.467,03;908373980789;71.384,86;1395374028158;34.796,47;12604944268910
2017-03-16;35.196,83;7883039909078;41.361,57;7667466008360;40.318,64;11830499450220;39.547,51;914627471522;71.544,79;1398849292089;34.872,10;12631363247268
2017-03-17;35.263,54;7896312450810;41.434,55;7684170376306;40.387,74;11851389974518;39.610,22;915577914252;71.626,82;1400052396048;34.942,30;12655475050838
2017-03-18;35.263,54;7896312450810;41.434,55;7684170376306;40.387,74;11851389974518;39.610,22;915577914252;71.626,82;1400052396048;34.942,30;12655475050838
2017-03-19;35.263,54;7896312450810;41.434,55;7684170376306;40.387,74;11851389974518;39.610,22;915577914252;71.626,82;1400052396048;34.942,30;12655475050838
2017-03-20;35.347,70;7915001588391;41.533,71;7704985955286;40.494,77;11876344423355;39.691,24;918184238857;71.793,46;1403341337619;35.036,71;12692142384855
2017-03-21;35.424,08;7931732772133;41.618,50;7720101690092;40.579,03;11901636961266;39.754,01;916954299661;71.950,87;1406464910453;35.114,20;12722793551416
2017-03-22;35.290,72;7905299301643;41.471,61;7695185932624;40.429,35;11858914053489;39.618,21;912332486999;71.705,82;1401226677731;34.977,15;12674169020036
2017-03-23;35.383,97;7929689404278;41.578,77;7717390922674;40.520,79;11891826780096;39.720,03;917307073852;71.896,94;1404906910440;35.068,55;12705580714424
2017-03-24;35.451,38;7945528512235;41.650,23;7731700383259;40.593,97;11921628037265;39.797,90;919384343356;72.013,54;1407599519601;35.128,68;12728187687998
2017-03-25;35.451,38;7945528512235;41.650,23;7731700383259;40.593,97;11921628037265;39.797,90;919384343356;72.013,54;1407599519601;35.128,68;12728187687998
2017-03-26;35.451,38;7945528512235;41.650,23;7731700383259;40.593,97;11921628037265;39.797,90;919384343356;72.013,54;1407599519601;35.128,68;12728187687998
2017-03-27;35.540,54;7965658164204;41.751,71;7750449398136;40.690,20;11942602512144;39.887,67;920465929658;72.168,05;1410496903247;35.208,40;12756627241906
2017-03-28;35.610,32;7981453780587;41.839,72;7766736737138;40.775,07;11968578410284;39.955,57;920091386051;72.293,01;1412960809157;35.287,62;12782893390839
2017-03-29;35.794,96;8025530335712;42.055,83;7808130095021;40.975,80;12034230133584;40.176,53;923612073931;72.646,67;1419989382319;35.460,91;12847143305160
2017-03-30;35.798,38;8026608627494;42.056,06;7809677378291;40.974,91;12031055107298;40.169,76;924316937844;72.663,74;1420336927971;35.461,91;12846954099979
2017-03-31;35.770,61;7996765399647;42.028,26;7787539514235;40.950,43;12003623350554;40.136,18;922323787929;72.598,81;1415765114393;35.435,31;12806824481628
2017-04-01;35.770,61;7996765399647;42.028,26;7787539514235;40.950,43;12003623350554;40.136,18;922323787929;72.598,81;1415765114393;35.435,31;12806824481628
2017-04-02;35.770,61;7996765399647;42.028,26;7787539514235;40.950,43;12003623350554;40.136,18;922323787929;72.598,81;1415765114393;35.435,31;12806824481628
2017-04-03;35.797,36;8006975087174;42.064,04;7792852138089;40.996,64;12035333421024;40.149,31;943392494914;72.665,89;1412881750469;35.475,86;12812521636218
2017-04-04;35.697,15;7985662528979;41.936,02;7767844029399;40.877,19;12003260167087;40.029,50;940827228825;72.456,81;1408868905866;35.370,31;12774396561645
2017-04-05;35.808,30;8011809916333;42.068,28;7795327685032;41.004,06;12046057090375;40.143,01;943515845443;72.683,12;1413619726415;35.478,43;12814339008990
2017-04-06;35.774,66;8003918671260;42.025,97;7789392615178;40.957,53;12032757371586;40.106,14;943841837283;72.600,41;1414347043883;35.444,71;12801043698327
2017-04-07;35.767,81;8004869279144;42.017,58;7793509235651;40.943,15;12032073521066;40.105,52;944025510907;72.582,49;1413983137054;35.433,24;12796194387086
2017-04-08;35.767,81;8004869279144;42.017,58;7793509235651;40.943,15;12032073521066;40.105,52;944025510907;72.582,49;1413983137054;35.433,24;12796194387086
2017-04-09;35.767,81;8004869279144;42.017,58;7793509235651;40.943,15;12032073521066;40.105,52;944025510907;72.582,49;1413983137054;35.433,24;12796194387086
2017-04-10;35.793,14;8014049227589;42.042,52;7797806126308;40.972,84;12043181866773;40.137,85;948391503351;72.608,52;1415388268729;35.458,41;12806048907783
2017-04-11;35.763,93;8012877197377;42.016,26;7801475290729;40.956,01;12046390792680;40.099,48;948907661092;72.559,31;1414958020595;35.432,37;12799600711689
2017-04-12;35.739,59;8010657026595;41.991,60;7804357727763;40.938,24;12046586449720;40.063,37;951444886055;72.531,11;1415764398545;35.419,62;12802582127510
2017-04-13;35.746,19;8020201219366;41.991,25;7805835581904;40.943,64;12063079814279;40.072,08;951587996986;72.543,06;1417944492541;35.426,36;12814335217692
2017-04-14;35.746,19;8020201219366;41.991,25;7805835581904;40.943,64;12063079814279;40.072,08;951587996986;72.543,06;1417944492541;35.426,36;12814335217692
2017-04-15;35.746,19;8020201219366;41.991,25;7805835581904;40.943,64;12063079814279;40.072,08;951587996986;72.543,06;1417944492541;35.426,36;12814335217692
2017-04-16;35.746,19;8020201219366;41.991,25;7805835581904;40.943,64;12063079814279;40.072,08;951587996986;72.543,06;1417944492541;35.426,36;12814335217692
2017-04-17;35.684,09;8023507360527;41.919,21;7790664373756;40.873,03;12074416084378;39.998,96;969018874058;72.410,10;1411614167624;35.364,17;12780687578955
2017-04-18;35.782,61;8049737282578;42.038,00;7814011797634;40.978,24;12112050794455;40.094,61;972157124210;72.591,37;1417780756091;35.461,10;12823207256077
2017-04-19;35.782,61;8049737282578;42.038,00;7814011797634;40.978,24;12112050794455;40.094,61;972157124210;72.591,37;1417780756091;35.461,10;12823207256077
2017-04-20;35.712,51;8035643298458;41.953,42;7798815096393;40.886,64;12085019833338;40.021,15;971091093765;72.435,99;1417660787542;35.391,62;12796041108546
2017-04-21;35.731,35;8034213859198;41.990,47;7800176301255;40.922,23;12095423225528;40.074,58;972144668982;72.491,59;1418713165287;35.417,96;12805275376055
2017-04-22;35.731,35;8034213859198;41.990,47;7800176301255;40.922,23;12095423225528;40.074,58;972144668982;72.491,59;1418713165287;35.417,96;12805275376055
2017-04-23;35.731,35;8034213859198;41.990,47;7800176301255;40.922,23;12095423225528;40.074,58;972144668982;72.491,59;1418713165287;35.417,96;12805275376055
2017-04-24;35.781,75;8043229923012;42.044,31;7809322501192;40.982,65;12113143512676;40.126,16;973115805332;72.605,85;1421152113686;35.468,41;12822744167654
2017-04-25;36.006,59;8092727732343;42.308,42;7856687001378;41.221,73;12184365026485;40.371,56;977779427840;73.026,44;1429637523374;35.687,48;12902315107626
2017-04-26;36.167,54;8128158635721;42.511,80;7894944807675;41.425,58;12239798466866;40.582,36;982707239942;73.352,50;1436190525745;35.851,17;12959744729458
2017-04-27;36.217,00;8136944159228;42.584,99;7909211038807;41.500,21;12262776909166;40.650,35;983766534711;73.483,72;1437175478065;35.902,34;12977120126593
2017-04-28;36.188,51;8111512691667;42.565,63;7897020503733;41.481,42;12245399188311;40.622,00;984340736553;73.427,50;1432813689716;35.882,67;12942294343389
2017-04-29;36.188,51;8111512691667;42.565,63;7897020503733;41.481,42;12245399188311;40.622,00;984340736553;73.427,50;1432813689716;35.882,67;12942294343389
2017-04-30;36.188,51;8111512691667;42.565,63;7897020503733;41.481,42;12245399188311;40.622,00;984340736553;73.427,50;1432813689716;35.882,67;12942294343389
2017-05-01;36.188,51;8111512691667;42.565,63;7897020503733;41.481,42;12245399188311;40.622,00;984340736553;73.427,50;1432813689716;35.882,67;12942294343389
2017-05-02;36.260,97;8128944501142;42.628,21;7912362927227;41.555,33;12288732151328;40.682,65;1001034110309;73.526,58;1430938795703;35.934,63;12954370672024
2017-05-03;36.414,27;8163755153743;42.811,08;7942110773713;41.726,11;12344231852573;40.835,53;1004917613994;73.832,08;1439106217730;36.098,43;13016614171651
2017-05-04;36.437,41;8171346767409;42.842,24;7951869268530;41.772,11;12361109870235;40.859,83;1006504746061;73.916,92;1440526122845;36.142,91;13032770380603
2017-05-05;36.483,04;8183275885088;42.895,77;7964731895908;41.835,29;12382584285779;40.925,62;1008515350972;73.997,59;1441991018378;36.180,87;13047544018841
2017-05-06;36.483,04;8183275885088;42.895,77;7964731895908;41.835,29;12382584285779;40.925,62;1008515350972;73.997,59;1441991018378;36.180,87;13047544018841
2017-05-07;36.483,04;8183275885088;42.895,77;7964731895908;41.835,29;12382584285779;40.925,62;1008515350972;73.997,59;1441991018378;36.180,87;13047544018841
2017-05-08;36.536,35;8197523075803;42.960,30;7978299043789;41.883,76;12400527176846;40.985,56;1011559974485;74.118,30;1444784627984;36.226,61;13064356312979
2017-05-09;36.504,28;8191832182203;42.926,58;7973923072653;41.865,64;12397569922690;40.968,17;1012831106102;74.061,08;1443953695760;36.190,32;13052503182317
2017-05-10;36.481,39;8190337423783;42.892,97;7975435714762;41.846,07;12394993427406;40.943,23;1013139053825;74.012,61;1443682990425;36.149,89;13040725390421
2017-05-11;36.425,52;8180315590697;42.825,33;7963504367243;41.780,19;12382712791294;40.863,18;1012770268445;73.892,08;1441270013900;36.095,11;13023190415912
2017-05-12;36.365,74;8174529483592;42.756,74;7961588580783;41.721,30;12371382213674;40.799,82;1014652276131;73.766,84;1440494540776;36.029,96;13006507701765
2017-05-13;36.365,74;8174529483592;42.756,74;7961588580783;41.721,30;12371382213674;40.799,82;1014652276131;73.766,84;1440494540776;36.029,96;13006507701765
2017-05-14;36.365,74;8174529483592;42.756,74;7961588580783;41.721,30;12371382213674;40.799,82;1014652276131;73.766,84;1440494540776;36.029,96;13006507701765
2017-05-15;36.408,29;8203424805123;42.798,03;7977518415717;41.760,60;12417633635848;40.844,57;1031723560424;73.858,97;1439238351825;36.074,56;13023609740018
2017-05-16;36.504,27;8235562025588;42.912,76;8008663526219;41.863,53;12462320720897;40.934,65;1037683340583;74.053,71;1447015556284;36.174,26;13064145423650
2017-05-17;36.531,70;8249293232449;42.943,74;8018872750449;41.902,40;12479360750858;40.935,14;1039052978887;74.101,87;1449466239133;36.211,88;13087427707008
2017-05-18;36.538,79;8256817254692;42.963,94;8025240993953;41.918,83;12485571652443;40.920,44;1040316505562;74.145,77;1450378111142;36.242,40;13098110122802
2017-05-19;36.456,46;8241208886054;42.842,15;8006408787529;41.813,68;12465076234285;40.847,60;1039212460038;74.012,83;1447722065327;36.173,05;13074436467995
2017-05-20;36.456,46;8241208886054;42.842,15;8006408787529;41.813,68;12465076234285;40.847,60;1039212460038;74.012,83;1447722065327;36.173,05;13074436467995
2017-05-21;36.456,46;8241208886054;42.842,15;8006408787529;41.813,68;12465076234285;40.847,60;1039212460038;74.012,83;1447722065327;36.173,05;13074436467995
2017-05-22;36.439,91;8239329280477;42.824,64;8007454729388;41.791,69;12459298150599;40.832,07;1039082626178;73.973,53;1447035495259;36.144,85;13063429595880
2017-05-23;36.416,23;8233637958581;42.789,20;8005507595998;41.757,57;12449226951162;40.812,20;1037391249140;73.903,26;1445357801299;36.102,71;13048733807011
2017-05-24;36.519,69;8257184222049;42.925,99;8031372073080;41.870,25;12485411452023;40.921,90;1040390956821;74.115,39;1449882234684;36.203,10;13085440635936
2017-05-25;36.606,92;8277363504171;43.033,77;8051414585657;41.975,51;12514691138487;41.012,65;1042134792016;74.291,70;1453183993689;36.287,95;13115728982272
2017-05-26;36.490,70;8252272648279;42.894,24;8027626404341;41.841,62;12479975752517;40.911,85;1039487724693;74.046,57;1448553005166;36.161,38;13071186276636
2017-05-27;36.490,70;8252272648279;42.894,24;8027626404341;41.841,62;12479975752517;40.911,85;1039487724693;74.046,57;1448553005166;36.161,38;13071186276636
2017-05-28;36.490,70;8252272648279;42.894,24;8027626404341;41.841,62;12479975752517;40.911,85;1039487724693;74.046,57;1448553005166;36.161,38;13071186276636
2017-05-29;36.516,56;8261058855430;42.916,94;8033747285705;41.871,43;12499380847522;40.940,38;1041006853923;74.085,86;1449409320337;36.179,59;13078783561243
2017-05-30;36.597,67;8281411650156;43.006,61;8055048011646;41.975,23;12533625136599;41.016,69;1043027215054;74.240,09;1452327167564;36.265,07;13109377605134
2017-05-31;36.684,61;8282307755406;43.111,44;8067071440838;42.074,76;12549272336790;41.116,82;1045999603268;74.435,63;1453127300844;36.361,49;13116740706219
2017-06-01;36.654,63;8280199256376;43.066,66;8062867509498;42.053,08;12569271108237;41.071,76;1061517057998;74.371,23;1447002209336;36.341,08;13108037356944
2017-06-02;36.737,05;8300649510287;43.155,54;8085181805563;42.144,53;12604140683836;41.173,48;1065068416091;74.517,99;1450208371466;36.416,34;13136272971760
2017-06-03;36.737,05;8300649510287;43.155,54;8085181805563;42.144,53;12604140683836;41.173,48;1065068416091;74.517,99;1450208371466;36.416,34;13136272971760
2017-06-04;36.737,05;8300649510287;43.155,54;8085181805563;42.144,53;12604140683836;41.173,48;1065068416091;74.517,99;1450208371466;36.416,34;13136272971760
2017-06-05;36.832,86;8323059222077;43.277,07;8114950949015;42.249,22;12638316787903;41.289,44;1068165709762;74.709,56;1455915281844;36.509,47;13170549869651
2017-06-06;36.823,93;8323445938419;43.259,32;8111941466805;42.237,70;12641278263153;41.272,82;1070431126955;74.678,11;1455447678224;36.506,27;13169406800322
2017-06-07;36.827,37;8325460157324;43.266,10;8116745567692;42.244,22;12646137772099;41.277,66;1070613437332;74.696,95;1455987644886;36.510,27;13171868160510
2017-06-08;36.820,55;8323795798665;43.257,04;8118436304422;42.227,22;12644694727731;41.253,70;1071115274960;74.662,99;1455437854481;36.492,96;13166123688076
2017-06-09;36.740,22;8308366206312;43.163,50;8105705842181;42.125,69;12620878374103;41.162,70;1069960100597;74.496,63;1452719620504;36.405,44;13137657459381
2017-06-10;36.740,22;8308366206312;43.163,50;8105705842181;42.125,69;12620878374103;41.162,70;1069960100597;74.496,63;1452719620504;36.405,44;13137657459381
2017-06-11;36.740,22;8308366206312;43.163,50;8105705842181;42.125,69;12620878374103;41.162,70;1069960100597;74.496,63;1452719620504;36.405,44;13137657459381
2017-06-12;36.678,98;8299081779718;43.085,13;8091419136565;42.065,79;12603901096545;41.108,64;1069733321716;74.379,73;1450809138884;36.347,85;13121595561506
2017-06-13;36.541,14;8271170442811;42.923,57;8070445991684;41.914,14;12570730734884;40.965,93;1067339401465;74.106,91;1446588446741;36.192,24;13071136635005
2017-06-14;36.628,43;8303468201764;43.022,99;8105159128287;42.006,03;12625649530578;41.049,25;1074874327857;74.273,39;1451352531964;36.262,06;13111690190425
2017-06-15;36.616,92;8325519627589;43.007,25;8115628532230;42.007,69;12667425940326;41.032,66;1096183538257;74.254,24;1453477895484;36.274,04;13121298695828
2017-06-16;36.623,98;8331782035223;43.019,94;8122784719455;42.015,07;12673117779748;41.048,41;1096644635835;74.265,85;1453998259236;36.278,62;13121903496656
2017-06-17;36.623,98;8331782035223;43.019,94;8122784719455;42.015,07;12673117779748;41.048,41;1096644635835;74.265,85;1453998259236;36.278,62;13121903496656
2017-06-18;36.623,98;8331782035223;43.019,94;8122784719455;42.015,07;12673117779748;41.048,41;1096644635835;74.265,85;1453998259236;36.278,62;13121903496656
2017-06-19;36.580,97;8326338724420;42.957,90;8117012448714;41.967,01;12666262625617;41.000,47;1096694669543;74.191,87;1453148002516;36.227,19;13101216806913
2017-06-20;36.626,30;8338284216861;43.017,23;8133701179150;42.013,69;12687128307784;41.040,03;1098740716965;74.255,24;1454366364448;36.266,75;13118840846447
2017-06-21;36.544,73;8317582021180;42.923,05;8118742495359;41.951,08;12666401275206;40.980,12;1096375267283;74.126,65;1451878176418;36.215,52;13101458579863
2017-06-22;36.450,52;8300138284279;42.810,96;8103697999701;41.840,59;12635124089968;40.889,08;1094707465409;73.940,75;1448594483802;36.101,63;13059958979097
2017-06-23;36.477,16;8310512040051;42.850,09;8114355333899;41.869,81;12650427464153;40.916,45;1095564180518;73.980,17;1449153735967;36.118,21;13066370320383
2017-06-24;36.477,16;8310512040051;42.850,09;8114355333899;41.869,81;12650427464153;40.916,45;1095564180518;73.980,17;1449153735967;36.118,21;13066370320383
2017-06-25;36.477,16;8310512040051;42.850,09;8114355333899;41.869,81;12650427464153;40.916,45;1095564180518;73.980,17;1449153735967;36.118,21;13066370320383
