
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2006-04-29;13.970,04;444731072681;14.053,19;825651454082;13.614,50;1039266097106;13.397,29;248677785120;13.471,60;1620038359228;13.557,99;702079008767
2006-04-30;13.970,04;444731072681;14.053,19;825651454082;13.614,50;1039266097106;13.397,29;248677785120;13.471,60;1620038359228;13.557,99;702079008767
2006-05-01;13.970,04;444731072681;14.053,19;825651454082;13.614,50;1039266097106;13.397,29;248677785120;13.471,60;1620038359228;13.557,99;702079008767
2006-05-02;13.961,16;444287126381;14.040,93;823701000539;13.602,63;1037690171021;13.387,27;248219756426;13.458,96;1609462730531;13.547,91;701176612259
2006-05-03;13.967,61;443810223164;14.046,23;820173675558;13.610,45;1038352720796;13.396,13;247886605278;13.467,47;1617313573610;13.555,72;699779488558
2006-05-04;13.972,39;443046698183;14.063,87;818446701284;13.613,36;1033268813816;13.406,18;247246946118;13.472,58;1617414740431;13.559,96;699909495656
2006-05-05;13.980,55;442759618204;14.073,19;817073104185;13.625,17;1034176399057;13.416,87;245457319145;13.477,28;1617801845739;13.568,83;699867868230
2006-05-06;13.980,55;442759618204;14.073,19;817073104185;13.625,17;1034176399057;13.416,87;245457319145;13.477,28;1617801845739;13.568,83;699867868230
2006-05-07;13.980,55;442759618204;14.073,19;817073104185;13.625,17;1034176399057;13.416,87;245457319145;13.477,28;1617801845739;13.568,83;699867868230
2006-05-08;13.996,11;442809092064;14.084,90;817144907204;13.639,50;1033216207810;13.434,52;245707108930;13.491,50;1619221530730;13.584,57;700158473542
2006-05-09;14.031,22;442568257321;14.124,76;818673774774;13.670,65;1035633639518;13.471,02;246310565628;13.527,20;1623302072338;13.621,98;702139197956
2006-05-10;14.057,71;443134154340;14.150,54;818942424343;13.697,77;1034610046900;13.492,25;245388596586;13.547,97;1619058234093;13.646,84;703420961818
2006-05-11;14.046,17;442682288520;14.143,71;817663180530;13.687,29;1030147590268;13.483,91;245192371864;13.535,01;1617215004211;13.637,01;700271481054
2006-05-12;14.037,76;440753077253;14.137,46;814836381483;13.680,25;1029840836693;13.478,02;245157591496;13.529,37;1616421530047;13.628,78;699231166981
2006-05-13;14.037,76;440753077253;14.137,46;814836381483;13.680,25;1029840836693;13.478,02;245157591496;13.529,37;1616421530047;13.628,78;699231166981
2006-05-14;14.037,76;440753077253;14.137,46;814836381483;13.680,25;1029840836693;13.478,02;245157591496;13.529,37;1616421530047;13.628,78;699231166981
2006-05-15;14.021,68;440024471383;14.117,77;813291474658;13.658,17;1027623837833;13.461,60;243930437700;13.520,33;1607333369580;13.607,55;697018851230
2006-05-16;13.999,73;439736952660;14.085,85;810961636418;13.635,15;1026167415023;13.437,21;243368884130;13.499,06;1605002083663;13.590,51;692632727998
2006-05-17;13.938,39;437075583714;14.031,27;807230421526;13.573,28;1022115844546;13.381,62;242444707019;13.445,71;1598813230908;13.537,25;690154740862
2006-05-18;13.932,22;436708969944;14.025,97;805969586792;13.569,70;1016943397399;13.376,84;242488884114;13.442,04;1597796283108;13.527,95;689605048455
2006-05-19;13.900,44;435403723293;13.987,38;803452529772;13.537,98;1014878278182;13.340,82;241850262731;13.415,85;1594791450790;13.492,13;687791216048
2006-05-20;13.900,44;435403723293;13.987,38;803452529772;13.537,98;1014878278182;13.340,82;241850262731;13.415,85;1594791450790;13.492,13;687791216048
2006-05-21;13.900,44;435403723293;13.987,38;803452529772;13.537,98;1014878278182;13.340,82;241850262731;13.415,85;1594791450790;13.492,13;687791216048
2006-05-22;13.863,11;434247672233;13.959,44;801883442287;13.505,20;1012636136816;13.305,70;241120352561;13.382,62;1590656698977;13.459,23;686442369593
2006-05-23;13.857,41;433744948055;13.969,80;802342452141;13.498,14;1012302347706;13.303,44;241196791269;13.380,73;1590740425083;13.458,41;686437795581
2006-05-24;13.793,54;431307939380;13.902,76;797621489791;13.453,00;1009105854661;13.250,56;240391946498;13.341,91;1587481433674;13.412,25;684349165976
2006-05-25;13.795,35;431329569982;13.916,83;797864526497;13.445,78;1008545510913;13.253,89;240454024790;13.341,58;1588181387987;13.405,38;683912477637
2006-05-26;13.776,19;429949475919;13.903,01;796170817213;13.428,05;1004963198767;13.235,47;240259023889;13.323,64;1586541174710;13.389,06;683241350647
2006-05-27;13.776,19;429949475919;13.903,01;796170817213;13.428,05;1004963198767;13.235,47;240259023889;13.323,64;1586541174710;13.389,06;683241350647
2006-05-28;13.776,19;429949475919;13.903,01;796170817213;13.428,05;1004963198767;13.235,47;240259023889;13.323,64;1586541174710;13.389,06;683241350647
2006-05-29;13.788,02;430412622325;13.913,43;797028009417;13.447,00;1006472656457;13.254,94;240625513041;13.340,51;1583610549164;13.405,38;684547418882
2006-05-30;13.836,23;432224238304;13.961,95;799464805216;13.493,91;1009989949872;13.296,09;241597268510;13.383,88;1589516225083;13.451,87;687167591116
2006-05-31;13.839,01;437216305799;13.977,93;805315236157;13.492,80;1018453330229;13.301,06;243280469874;13.388,22;1590804411239;13.459,89;691563710993
2006-06-01;13.804,57;436040511251;13.933,03;802115579199;13.458,92;1012747369198;13.268,71;242497710026;13.356,43;1585279780288;13.420,51;688957272345
2006-06-02;13.815,43;436971081266;13.943,54;800608016916;13.468,07;1011527249581;13.283,22;242773279299;13.367,56;1585410424863;13.429,16;689401407775
2006-06-03;13.815,43;436971081266;13.943,54;800608016916;13.468,07;1011527249581;13.283,22;242773279299;13.367,56;1585410424863;13.429,16;689401407775
2006-06-04;13.815,43;436971081266;13.943,54;800608016916;13.468,07;1011527249581;13.283,22;242773279299;13.367,56;1585410424863;13.429,16;689401407775
2006-06-05;13.840,59;437855180464;13.975,30;801802544175;13.491,00;1013244810386;13.313,40;243317835385;13.394,22;1594067128009;13.457,91;690588150750
2006-06-06;13.867,26;438692492180;14.005,14;802988511587;13.524,45;1013482739545;13.340,81;242900255072;13.416,98;1595828450579;13.483,05;690133427905
2006-06-07;13.847,23;437414598865;13.985,85;800329309440;13.506,33;1012251447272;13.316,42;242408817477;13.400,82;1593902770853;13.462,29;685614443991
2006-06-08;13.814,54;434460420169;13.959,78;798330242802;13.470,03;1008110106442;13.285,31;241946739727;13.372,41;1590434190275;13.435,00;684108738562
2006-06-09;13.766,06;433524750615;13.908,10;794946610564;13.412,33;1000784446055;13.230,07;238582181379;13.329,28;1578890071982;13.381,84;681378357277
2006-06-10;13.766,06;433524750615;13.908,10;794946610564;13.412,33;1000784446055;13.230,07;238582181379;13.329,28;1578890071982;13.381,84;681378357277
2006-06-11;13.766,06;433524750615;13.908,10;794946610564;13.412,33;1000784446055;13.230,07;238582181379;13.329,28;1578890071982;13.381,84;681378357277
2006-06-12;13.766,06;433524750615;13.908,10;794946610564;13.412,33;1000784446055;13.230,07;238582181379;13.329,28;1578890071982;13.381,84;681378357277
2006-06-13;13.731,18;432279654501;13.880,35;793368757633;13.379,72;997305959685;13.193,58;237912630882;13.293,59;1570769824495;13.347,06;679529737644
2006-06-14;13.682,78;431439076585;13.825,42;788574450108;13.330,69;993794101096;13.137,77;236906716301;13.250,92;1565568297440;13.294,73;676768946162
2006-06-15;13.593,31;427404230164;13.737,73;783217307034;13.236,12;986325741738;13.046,02;234501847191;13.165,88;1554503502280;13.207,18;669919013411
2006-06-16;13.614,67;429012148146;13.756,23;784399935103;13.259,82;988498891668;13.076,80;235140383093;13.184,74;1556500659908;13.230,16;671203843592
2006-06-17;13.614,67;429012148146;13.756,23;784399935103;13.259,82;988498891668;13.076,80;235140383093;13.184,74;1556500659908;13.230,16;671203843592
2006-06-18;13.614,67;429012148146;13.756,23;784399935103;13.259,82;988498891668;13.076,80;235140383093;13.184,74;1556500659908;13.230,16;671203843592
2006-06-19;13.689,24;431855151122;13.837,46;789223221074;13.336,34;995103710099;13.155,49;236598175013;13.253,35;1564508081194;13.310,18;675254251481
2006-06-20;13.716,06;432356822563;13.854,13;790252387589;13.369,29;997823761035;13.173,08;237154679821;13.274,80;1567443593436;13.329,07;676227040946
2006-06-21;13.714,78;433757166999;13.860,49;791068908083;13.362,65;997922698175;13.171,17;237025422074;13.274,99;1567221677756;13.330,20;676299326783
2006-06-22;13.715,33;433938830125;13.861,21;792174258863;13.359,55;999782859188;13.171,85;237118160645;13.275,64;1568461133727;13.330,66;676887034359
2006-06-23;13.730,67;435262648619;13.880,47;794416455493;13.381,28;1001248332936;13.197,14;237693978690;13.290,88;1571016587758;13.347,86;677888351066
2006-06-24;13.730,67;435262648619;13.880,47;794416455493;13.381,28;1001248332936;13.197,14;237693978690;13.290,88;1571016587758;13.347,86;677888351066
2006-06-25;13.730,67;435262648619;13.880,47;794416455493;13.381,28;1001248332936;13.197,14;237693978690;13.290,88;1571016587758;13.347,86;677888351066
2006-06-26;13.730,67;435262648619;13.880,47;794416455493;13.381,28;1001248332936;13.197,14;237693978690;13.290,88;1571016587758;13.347,86;677888351066
2006-06-27;13.744,71;435768970042;13.890,42;795135129504;13.394,96;1002506596176;13.203,50;237894256418;13.302,31;1572128838547;13.360,77;678938117514
2006-06-28;13.750,46;436351491841;13.897,76;795754544533;13.398,83;1002944270191;13.211,13;238169983686;13.306,47;1573391977495;13.360,49;679120748927
2006-06-29;13.748,10;436302105592;13.887,97;795387079805;13.394,43;1002115173402;13.208,16;238290454292;13.302,47;1572939271010;13.358,60;679073018168
2006-06-30;13.773,38;442001821494;13.920,39;802465808622;13.419,66;1009755776860;13.236,11;240336480393;13.308,46;1573986104024;13.387,56;685490704100
2006-07-01;13.773,38;442001821494;13.920,39;802465808622;13.419,66;1009755776860;13.236,11;240336480393;13.308,46;1573986104024;13.387,56;685490704100
2006-07-02;13.773,38;442001821494;13.920,39;802465808622;13.419,66;1009755776860;13.236,11;240336480393;13.308,46;1573986104024;13.387,56;685490704100
2006-07-03;13.822,41;443462695371;13.973,34;805257002408;13.478,27;1013355282528;13.291,12;241230829279;13.353,19;1577811094539;13.442,11;687631196990
2006-07-04;13.855,59;444601664052;14.006,21;806928524339;13.515,00;1016273164905;13.325,51;241470088447;13.387,26;1591607838806;13.476,04;689279939997
2006-07-05;13.892,72;445138434117;14.043,67;806768928380;13.546,48;1015626100869;13.361,51;241987082305;13.418,70;1595193838915;13.511,05;690710758459
2006-07-06;13.890,89;445050003453;14.052,12;805562178329;13.544,54;1014555007916;13.360,02;241961244082;13.414,10;1593929007012;13.505,72;688497624227
2006-07-07;13.875,71;441944579676;14.027,46;803430537452;13.526,72;1013415354049;13.338,57;241286245996;13.402,07;1591614624854;13.488,73;687418972271
2006-07-08;13.875,71;441944579676;14.027,46;803430537452;13.526,72;1013415354049;13.338,57;241286245996;13.402,07;1591614624854;13.488,73;687418972271
2006-07-09;13.875,71;441944579676;14.027,46;803430537452;13.526,72;1013415354049;13.338,57;241286245996;13.402,07;1591614624854;13.488,73;687418972271
2006-07-10;13.881,70;442127790217;14.037,69;803732970210;13.531,16;1010505433498;13.346,08;240126067243;13.406,77;1584738388365;13.494,50;685032831252
2006-07-11;13.883,16;441785686569;14.035,07;801463048197;13.531,84;1009093086311;13.343,45;240086534293;13.406,41;1584415709609;13.496,26;684206472505
2006-07-12;13.888,61;441736375607;14.043,45;801503816706;13.533,99;1009545757170;13.347,24;239966713930;13.410,54;1584956853318;13.500,94;684434765772
2006-07-13;13.892,48;442285847066;14.050,24;802014229142;13.537,58;1007909026690;13.349,67;240338686559;13.412,12;1585370640994;13.502,59;685079486644
2006-07-14;13.885,18;440761408618;14.042,37;802329595812;13.537,31;1008080974505;13.339,00;240509155611;13.407,41;1585153531217;13.496,74;685027302645
2006-07-15;13.885,18;440761408618;14.042,37;802329595812;13.537,31;1008080974505;13.339,00;240509155611;13.407,41;1585153531217;13.496,74;685027302645
2006-07-16;13.885,18;440761408618;14.042,37;802329595812;13.537,31;1008080974505;13.339,00;240509155611;13.407,41;1585153531217;13.496,74;685027302645
2006-07-17;13.865,28;440404867251;14.018,08;800958015231;13.520,45;1007962501509;13.311,81;239691481096;13.389,19;1582349316403;13.477,28;683704641769
2006-07-18;13.849,13;440319990015;14.000,13;800247646543;13.501,60;1007241721645;13.289,62;239468685433;13.372,37;1580403240431;13.456,13;681890971542
2006-07-19;13.822,85;439103783505;13.975,85;798955736802;13.472,36;1005425382498;13.269,80;239061912498;13.353,69;1578293887325;13.438,48;681233745284
2006-07-20;13.839,05;439683773382;13.987,27;799440035719;13.489,39;1006206505245;13.283,68;239399164866;13.360,63;1579487892945;13.449,02;681579904382
2006-07-21;13.876,07;441133111446;14.031,62;801949004640;13.522,69;1010259328676;13.327,55;240347227509;13.392,89;1583159370630;13.482,34;683267134015
2006-07-22;13.876,07;441133111446;14.031,62;801949004640;13.522,69;1010259328676;13.327,55;240347227509;13.392,89;1583159370630;13.482,34;683267134015
2006-07-23;13.876,07;441133111446;14.031,62;801949004640;13.522,69;1010259328676;13.327,55;240347227509;13.392,89;1583159370630;13.482,34;683267134015
2006-07-24;13.906,13;442154660606;14.050,63;802655554279;13.551,48;1012743174156;13.346,52;240725527829;13.416,58;1584230205263;13.513,77;685282691170
2006-07-25;13.900,62;442062937373;14.041,33;802358184990;13.549,84;1012807418791;13.338,50;240758638830;13.410,12;1583888891071;13.506,80;685606696663
2006-07-26;13.917,14;442427070474;14.072,14;803667229392;13.571,63;1014467910713;13.364,60;241325478365;13.431,48;1586449774178;13.528,45;687268496840
2006-07-27;13.949,39;443516137648;14.105,15;805648998944;13.599,02;1016183512069;13.395,50;242049261150;13.457,39;1590210552705;13.558,30;689063678287
2006-07-28;13.974,82;444649754550;14.121,33;806612115033;13.622,90;1017980722400;13.414,92;242508910238;13.484,13;1593622547279;13.581,27;690379865804
2006-07-29;13.974,82;444649754550;14.121,33;806612115033;13.622,90;1017980722400;13.414,92;242508910238;13.484,13;1593622547279;13.581,27;690379865804
2006-07-30;13.974,82;444649754550;14.121,33;806612115033;13.622,90;1017980722400;13.414,92;242508910238;13.484,13;1593622547279;13.581,27;690379865804
2006-07-31;14.010,37;449807520551;14.154,74;811840749252;13.651,52;1031235343135;13.446,79;244391798618;13.518,22;1598468950703;13.615,94;696108047637
2006-08-01;14.024,51;450145999699;14.177,53;812647465757;13.668,86;1032216741839;13.465,76;244451841325;13.533,45;1598738814271;13.633,86;696343055093
2006-08-02;14.026,58;450262145574;14.179,47;811650410296;13.670,08;1030698476110;13.462,16;243877767743;13.533,97;1605359779680;13.632,67;694699884188
2006-08-03;14.022,99;449212472024;14.172,74;810960619998;13.665,83;1030099127991;13.456,57;243808306369;13.527,51;1604566442408;13.625,19;694218435529
2006-08-04;14.045,36;448308109610;14.204,81;811334207587;13.692,14;1031520952960;13.486,96;244306148945;13.554,45;1606804620828;13.649,68;695507588233
2006-08-05;14.045,36;448308109610;14.204,81;811334207587;13.692,14;1031520952960;13.486,96;244306148945;13.554,45;1606804620828;13.649,68;695507588233
2006-08-06;14.045,36;448308109610;14.204,81;811334207587;13.692,14;1031520952960;13.486,96;244306148945;13.554,45;1606804620828;13.649,68;695507588233
2006-08-07;14.075,83;449269474934;14.226,33;812147247035;13.716,43;1033334000904;13.506,23;244232363713;13.575,23;1606489187200;13.672,77;693579375714
2006-08-08;14.095,15;449448998226;14.245,12;812304675854;13.732,82;1031178504245;13.523,25;244433048554;13.590,48;1607345883771;13.692,16;693593295678
2006-08-09;14.097,16;449120322292;14.246,62;812002268697;13.739,20;1031708170380;13.526,93;244497439838;13.596,44;1608115725304;13.696,13;693335032315
2006-08-10;14.107,58;449409374387;14.250,15;811649916367;13.752,52;1029623172260;13.535,55;243359080612;13.607,96;1603602663562;13.706,49;693901945652
2006-08-11;14.120,01;449522693247;14.263,11;810608745843;13.764,97;1030477191133;13.546,69;243672481627;13.618,01;1604290564585;13.718,11;694658758455
2006-08-12;14.120,01;449522693247;14.263,11;810608745843;13.764,97;1030477191133;13.546,69;243672481627;13.618,01;1604290564585;13.718,11;694658758455
2006-08-13;14.120,01;449522693247;14.263,11;810608745843;13.764,97;1030477191133;13.546,69;243672481627;13.618,01;1604290564585;13.718,11;694658758455
2006-08-14;14.110,21;447877825980;14.259,22;810206989026;13.759,14;1030778080474;13.538,94;243575919088;13.609,17;1604230263783;13.711,22;694477833059
2006-08-15;14.110,21;447877825980;14.259,22;810206989026;13.759,14;1030778080474;13.538,94;243575919088;13.609,17;1604230263783;13.711,22;694477833059
2006-08-16;14.116,99;448155044076;14.263,14;810078768862;13.771,23;1030628906929;13.544,61;242915512205;13.616,02;1604677049093;13.715,35;694638562146
2006-08-17;14.143,93;449510112172;14.284,04;811354759444;13.793,30;1031474487848;13.572,01;243514921246;13.643,68;1608160496037;13.743,18;695949464469
2006-08-18;14.146,09;449233695833;14.291,07;812542650796;13.799,31;1032215595377;13.571,66;243537534880;13.644,30;1608724795069;13.741,91;695959074932
2006-08-19;14.146,09;449233695833;14.291,07;812542650796;13.799,31;1032215595377;13.571,66;243537534880;13.644,30;1608724795069;13.741,91;695959074932
2006-08-20;14.146,09;449233695833;14.291,07;812542650796;13.799,31;1032215595377;13.571,66;243537534880;13.644,30;1608724795069;13.741,91;695959074932
2006-08-21;14.150,99;449699362665;14.297,44;813247139573;13.809,54;1032954328686;13.576,64;243873659387;13.649,72;1608149927407;13.746,61;696207198907
2006-08-22;14.136,37;449550150880;14.288,64;812620256647;13.792,46;1031924455590;13.566,99;243804865896;13.640,54;1606905443908;13.733,14;695630339253
2006-08-23;14.135,38;449333764698;14.288,56;813228275753;13.794,08;1032567455985;13.564,25;243886862608;13.639,62;1606634706236;13.730,17;694513149271
2006-08-24;14.143,27;449654905088;14.296,96;812242180663;13.807,39;1032022967699;13.572,06;244098766754;13.649,88;1607449995808;13.739,09;695698457643
2006-08-25;14.134,83;449241724573;14.293,80;811804401405;13.799,35;1031473859980;13.563,89;244002431517;13.642,31;1607094529266;13.730,37;695760255301
2006-08-26;14.134,83;449241724573;14.293,80;811804401405;13.799,35;1031473859980;13.563,89;244002431517;13.642,31;1607094529266;13.730,37;695760255301
2006-08-27;14.134,83;449241724573;14.293,80;811804401405;13.799,35;1031473859980;13.563,89;244002431517;13.642,31;1607094529266;13.730,37;695760255301
2006-08-28;14.141,88;449432911497;14.300,82;811987261083;13.803,71;1031918113798;13.567,26;244199888973;13.647,60;1608587331057;13.735,67;696410235471
2006-08-29;14.148,75;449944263584;14.304,17;812408869952;13.805,91;1032814165214;13.573,35;244385160930;13.654,34;1610203779564;13.741,81;696962774347
2006-08-30;14.162,71;449512694186;14.319,01;813309204877;13.821,79;1032518674971;13.590,53;244844209741;13.670,27;1612080491664;13.758,58;697810184243
2006-08-31;14.181,31;454481270732;14.338,00;818190745987;13.842,38;1042555027797;13.609,14;246695124916;13.683,56;1614611373037;13.777,04;701656426785
2006-09-01;14.198,83;454726070845;14.358,65;819473594158;13.864,49;1043229423585;13.627,93;246650045774;13.702,77;1615151516558;13.797,14;702346133269
2006-09-02;14.198,83;454726070845;14.358,65;819473594158;13.864,49;1043229423585;13.627,93;246650045774;13.702,77;1615151516558;13.797,14;702346133269
2006-09-03;14.198,83;454726070845;14.358,65;819473594158;13.864,49;1043229423585;13.627,93;246650045774;13.702,77;1615151516558;13.797,14;702346133269
2006-09-04;14.225,67;454780117501;14.382,50;820570304165;13.893,61;1043502984235;13.652,81;246296163460;13.725,02;1623390553125;13.822,46;703084577829
2006-09-05;14.247,32;454345742086;14.400,46;818656724726;13.914,63;1044510780916;13.670,76;246611461307;13.743,03;1622255055116;13.840,55;702447004810
2006-09-06;14.257,96;453279834614;14.407,29;817935629126;13.927,37;1042148897165;13.678,84;246754889660;13.752,61;1619662751271;13.851,40;702434458020
2006-09-07;14.265,58;453632864216;14.421,60;816978096827;13.932,66;1042544972797;13.689,48;245244500139;13.758,29;1618963787380;13.857,51;699415971830
2006-09-08;14.243,71;452459061966;14.398,56;813288282342;13.910,86;1039336405031;13.662,78;244771859933;13.738,70;1616515525987;13.835,56;698312653828
2006-09-09;14.243,71;452459061966;14.398,56;813288282342;13.910,86;1039336405031;13.662,78;244771859933;13.738,70;1616515525987;13.835,56;698312653828
2006-09-10;14.243,71;452459061966;14.398,56;813288282342;13.910,86;1039336405031;13.662,78;244771859933;13.738,70;1616515525987;13.835,56;698312653828
2006-09-11;14.241,43;450834436062;14.392,03;812640927150;13.904,29;1038704417266;13.656,62;244661157466;13.738,04;1616617673984;13.828,38;697917250829
2006-09-12;14.238,71;450518355455;14.391,00;811940689952;13.910,20;1038503843985;13.653,38;244277450249;13.734,90;1616572027558;13.826,42;697768729987
2006-09-13;14.214,27;449253624770;14.371,17;810637839789;13.887,01;1037455900217;13.632,10;243995436775;13.710,98;1613390486503;13.805,14;696645754353
2006-09-14;14.223,18;449834832968;14.384,57;811279325234;13.901,10;1037364767476;13.648,77;244194348721;13.722,67;1615309648394;13.812,74;697309325494
2006-09-15;14.257,85;450992502150;14.410,85;812880460653;13.932,54;1040111974089;13.674,21;244743466550;13.750,72;1617945947660;13.844,84;698517947280
2006-09-16;14.257,85;450992502150;14.410,85;812880460653;13.932,54;1040111974089;13.674,21;244743466550;13.750,72;1617945947660;13.844,84;698517947280
2006-09-17;14.257,85;450992502150;14.410,85;812880460653;13.932,54;1040111974089;13.674,21;244743466550;13.750,72;1617945947660;13.844,84;698517947280
2006-09-18;14.257,85;450992502150;14.410,85;812880460653;13.932,54;1040111974089;13.674,21;244743466550;13.750,72;1617945947660;13.844,84;698517947280
2006-09-19;14.257,85;450992502150;14.410,85;812880460653;13.932,54;1040111974089;13.674,21;244743466550;13.750,72;1617945947660;13.844,84;698517947280
2006-09-20;14.272,15;450686495714;14.423,27;814104646591;13.952,52;1041882322400;13.688,89;245123321116;13.763,80;1617474435659;13.858,83;699452965970
2006-09-21;14.277,87;451084968895;14.431,55;814491472337;13.959,10;1041017523713;13.689,25;245235205811;13.763,31;1617768941894;13.863,93;698372119782
2006-09-22;14.294,30;451287637522;14.448,17;815325022530;13.972,33;1042302768757;13.707,98;245700271599;13.781,01;1620020510729;13.881,11;699166807264
2006-09-23;14.294,30;451287637522;14.448,17;815325022530;13.972,33;1042302768757;13.707,98;245700271599;13.781,01;1620020510729;13.881,11;699166807264
2006-09-24;14.294,30;451287637522;14.448,17;815325022530;13.972,33;1042302768757;13.707,98;245700271599;13.781,01;1620020510729;13.881,11;699166807264
2006-09-25;14.283,42;450999409022;14.437,87;813883577139;13.959,14;1041148135147;13.690,26;245443628662;13.766,69;1618572398000;13.863,48;698904110020
2006-09-26;14.275,39;450602648963;14.427,49;812891729063;13.954,28;1040849193948;13.681,51;245383434132;13.760,80;1618401161172;13.854,56;698412313207
2006-09-27;14.289,27;450782517204;14.441,05;813621358840;13.972,19;1042204347537;13.695,48;245729482112;13.776,94;1620245642504;13.868,01;699444553234
2006-09-28;14.322,42;451980945496;14.475,11;815854864095;14.010,86;1044339247723;13.734,95;246500184147;13.811,29;1624613634027;13.904,09;701113297191
2006-09-29;14.335,13;455644072630;14.496,54;821020345417;14.016,60;1053458645639;13.747,71;247956259953;13.825,04;1627303468986;13.921,18;704379518928
2006-09-30;14.335,13;455644072630;14.496,54;821020345417;14.016,60;1053458645639;13.747,71;247956259953;13.825,04;1627303468986;13.921,18;704379518928
2006-10-01;14.335,13;455644072630;14.496,54;821020345417;14.016,60;1053458645639;13.747,71;247956259953;13.825,04;1627303468986;13.921,18;704379518928
2006-10-02;14.346,87;455716120240;14.506,98;820551804401;14.026,97;1052990136885;13.762,08;248056386271;13.833,97;1623894796583;13.935,62;704293270053
2006-10-03;14.348,60;455409069764;14.505,43;819000952852;14.026,64;1050935924086;13.759,62;247607178968;13.831,43;1634392046016;13.935,74;702641927096
2006-10-04;14.343,22;455020372723;14.502,97;818253344814;14.026,96;1051081775301;13.756,46;247332132715;13.827,12;1633050838167;13.931,32;701453077689
2006-10-05;14.357,99;454024923895;14.515,80;818537994902;14.043,24;1051449230710;13.772,61;247632883255;13.845,30;1635180216408;13.947,76;702071984351
2006-10-06;14.399,49;454878120716;14.554,32;820058042109;14.088,63;1049605275557;13.811,79;247824189915;13.885,05;1636622498449;13.986,16;703809948603
2006-10-07;14.399,49;454878120716;14.554,32;820058042109;14.088,63;1049605275557;13.811,79;247824189915;13.885,05;1636622498449;13.986,16;703809948603
2006-10-08;14.399,49;454878120716;14.554,32;820058042109;14.088,63;1049605275557;13.811,79;247824189915;13.885,05;1636622498449;13.986,16;703809948603
2006-10-09;14.399,49;454878120716;14.554,32;820058042109;14.088,63;1049605275557;13.811,79;247824189915;13.885,05;1636622498449;13.986,16;703809948603
2006-10-10;14.422,43;455685032913;14.576,50;820307958544;14.115,88;1050736802155;13.835,62;248247919510;13.904,54;1635578140586;14.012,48;702353602980
2006-10-11;14.424,31;454540067513;14.579,36;819183322500;14.118,81;1051005877668;13.836,97;246910184845;13.903,68;1634861208659;14.011,80;702341625720
2006-10-12;14.439,11;455165389009;14.594,70;818172677506;14.135,39;1050020082523;13.853,40;247316976505;13.920,50;1636652633921;14.023,88;702936885950
2006-10-13;14.448,08;454925021171;14.592,47;817514831221;14.138,23;1050640786364;13.855,56;247396056199;13.920,21;1636031522942;14.023,72;702884790448
2006-10-14;14.448,08;454925021171;14.592,47;817514831221;14.138,23;1050640786364;13.855,56;247396056199;13.920,21;1636031522942;14.023,72;702884790448
2006-10-15;14.448,08;454925021171;14.592,47;817514831221;14.138,23;1050640786364;13.855,56;247396056199;13.920,21;1636031522942;14.023,72;702884790448
2006-10-16;14.467,98;453958376514;14.611,20;817330275775;14.155,85;1052508540434;13.871,10;247449774175;13.934,95;1634269025269;14.036,97;703274329951
2006-10-17;14.481,62;454604573191;14.623,23;818225763216;14.168,99;1053617909806;13.887,33;247720303004;13.947,39;1636626670595;14.052,11;702669209688
2006-10-18;14.485,18;454290017541;14.628,26;818338212784;14.169,36;1053883181749;13.892,47;247983669706;13.954,85;1637504130955;14.059,02;703378160867
2006-10-19;14.488,63;454495254632;14.626,92;817880432471;14.173,38;1052717838242;13.891,13;248139169641;13.955,39;1637837915824;14.056,27;703520021020
2006-10-20;14.503,42;454990556343;14.643,92;818160708109;14.192,32;1054284174630;13.908,85;248489866612;13.973,08;1639928303412;14.071,28;704405650515
2006-10-21;14.503,42;454990556343;14.643,92;818160708109;14.192,32;1054284174630;13.908,85;248489866612;13.973,08;1639928303412;14.071,28;704405650515
2006-10-22;14.503,42;454990556343;14.643,92;818160708109;14.192,32;1054284174630;13.908,85;248489866612;13.973,08;1639928303412;14.071,28;704405650515
2006-10-23;14.502,93;454665899108;14.644,95;817788760177;14.192,49;1054070014976;13.911,13;248570043787;13.974,74;1640511181968;14.072,79;703564856535
2006-10-24;14.501,06;454667891746;14.645,15;817483707880;14.194,39;1054485561820;13.912,05;248601723296;13.972,84;1639780724528;14.075,44;704056785188
2006-10-25;14.520,52;454618623895;14.657,01;818092337562;14.212,40;1056141517632;13.922,24;248822559858;13.985,37;1641528639331;14.084,93;704999899343
2006-10-26;14.545,23;455304518813;14.674,92;818338485463;14.241,41;1055039425158;13.942,91;249317001999;14.007,31;1643660702799;14.107,25;706349921887
2006-10-27;14.575,42;455790019289;14.700,35;820031893818;14.266,19;1057760860689;13.970,79;249922444356;14.036,96;1647727578602;14.129,74;707646240891
2006-10-28;14.575,42;455790019289;14.700,35;820031893818;14.266,19;1057760860689;13.970,79;249922444356;14.036,96;1647727578602;14.129,74;707646240891
2006-10-29;14.575,42;455790019289;14.700,35;820031893818;14.266,19;1057760860689;13.970,79;249922444356;14.036,96;1647727578602;14.129,74;707646240891
