
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2017-02-15;36.297,70;2841864472093;38.269,73;3711557430334;38.783,20;3705512830825;38.028,89;391545635675;35.739,20;358420915178;37.731,41;3070875091700
2017-02-16;36.325,48;2843713454438;38.292,90;3713515500199;38.800,50;3707635185812;38.052,85;392251356056;35.744,14;358580720663;37.749,35;3073457921185
2017-02-17;36.303,00;2843476646378;38.268,55;3711469067685;38.796,23;3708851456154;38.036,32;392070213890;35.737,72;359830153636;37.731,00;3071634706502
2017-02-18;36.303,00;2843476646378;38.268,55;3711469067685;38.796,23;3708851456154;38.036,32;392070213890;35.737,72;359830153636;37.731,00;3071634706502
2017-02-19;36.303,00;2843476646378;38.268,55;3711469067685;38.796,23;3708851456154;38.036,32;392070213890;35.737,72;359830153636;37.731,00;3071634706502
2017-02-20;36.490,56;2858193751814;38.482,99;3733536195413;38.997,19;3728890972230;38.247,89;394389329343;35.924,03;361858543516;37.948,67;3089644466819
2017-02-21;36.470,83;2850891659005;38.463,59;3728517226164;38.982,68;3720959637313;38.225,64;393721134131;35.903,23;361586460542;37.925,93;3087506475401
2017-02-22;36.640,87;2863966375482;38.640,62;3745396987971;39.169,74;3737696259162;38.402,64;395442213377;36.060,84;362935125032;38.101,29;3101372923483
2017-02-23;36.615,88;2861359204575;38.616,47;3742481117756;39.157,26;3734717472738;38.378,43;394926943719;36.045,22;362764045098;38.073,46;3099619947912
2017-02-24;36.609,56;2861534439651;38.611,22;3741290802637;39.158,72;3734424766733;38.371,32;395058575645;36.036,16;362536463033;38.073,88;3099634331906
2017-02-25;36.609,56;2861534439651;38.611,22;3741290802637;39.158,72;3734424766733;38.371,32;395058575645;36.036,16;362536463033;38.073,88;3099634331906
2017-02-26;36.609,56;2861534439651;38.611,22;3741290802637;39.158,72;3734424766733;38.371,32;395058575645;36.036,16;362536463033;38.073,88;3099634331906
2017-02-27;36.697,63;2867264562595;38.715,36;3751211937545;39.268,20;3744922351738;38.490,14;396308346831;36.129,27;363441090783;38.183,90;3107712973991
2017-02-28;36.666,13;2853896885799;38.688,14;3738180459355;39.229,08;3734282934284;38.463,68;396020458173;36.086,92;362565033227;38.150,90;3097336674853
2017-03-01;36.774,99;2854320822626;38.806,85;3744107919264;39.348,87;3746014771243;38.579,71;402981531689;36.192,23;361110650963;38.271,64;3098746050840
2017-03-02;37.135,54;2878236059497;39.172,51;3778334862554;39.718,40;3781292160233;38.932,90;406812739898;36.508,52;365724168807;38.618,27;3124592219979
2017-03-03;37.160,37;2879233575028;39.206,67;3782680642473;39.759,97;3786881045336;38.979,77;407614861121;36.523,83;365858650803;38.653,52;3127473244725
2017-03-04;37.160,37;2879233575028;39.206,67;3782680642473;39.759,97;3786881045336;38.979,77;407614861121;36.523,83;365858650803;38.653,52;3127473244725
2017-03-05;37.160,37;2879233575028;39.206,67;3782680642473;39.759,97;3786881045336;38.979,77;407614861121;36.523,83;365858650803;38.653,52;3127473244725
2017-03-06;37.251,18;2886126553964;39.293,30;3790977701182;39.834,62;3793868739944;39.050,11;408747381905;36.602,65;366714181340;38.742,58;3134598527490
2017-03-07;37.433,73;2899248109073;39.485,70;3811834084994;40.033,49;3818337617245;39.232,99;411504136266;36.788,98;368781917780;38.933,36;3150735294128
2017-03-08;37.495,48;2904432142545;39.548,30;3817040568423;40.086,80;3824320194976;39.300,43;412895501429;36.845,74;369905987725;38.997,64;3155636722366
2017-03-09;37.477,19;2906638910057;39.536,20;3817677038601;40.077,28;3826736181450;39.278,46;413715616881;36.822,63;369752278619;38.980,16;3155378480418
2017-03-10;37.500,62;2912119622456;39.578,77;3824400700557;40.116,78;3833670753359;39.326,21;415351753145;36.865,66;370577756144;39.018,82;3159197650299
2017-03-11;37.500,62;2912119622456;39.578,77;3824400700557;40.116,78;3833670753359;39.326,21;415351753145;36.865,66;370577756144;39.018,82;3159197650299
2017-03-12;37.500,62;2912119622456;39.578,77;3824400700557;40.116,78;3833670753359;39.326,21;415351753145;36.865,66;370577756144;39.018,82;3159197650299
2017-03-13;37.595,18;2922980514882;39.677,97;3835174364249;40.214,33;3845104134281;39.429,82;417559060146;36.956,95;371607733228;39.126,18;3170417337530
2017-03-14;37.838,93;2947980649508;39.929,41;3866989600764;40.466,69;3876198510204;39.672,46;421229892740;37.206,02;374507185318;39.372,63;3194135092118
2017-03-15;37.979,29;2963452401686;40.103,38;3885387814053;40.643,81;3901460968696;39.809,90;428774226419;37.330,02;375226359592;39.510,94;3202082285675
2017-03-16;38.213,84;2987045182621;40.355,77;3912029775636;40.893,31;3929476952772;40.054,38;432561055465;37.583,15;379396690750;39.758,49;3223021424844
2017-03-17;38.196,09;2994699101704;40.318,83;3910697590170;40.866,64;3933052855895;40.024,39;433460236256;37.547,64;379309722075;39.733,90;3222120503563
2017-03-18;38.196,09;2994699101704;40.318,83;3910697590170;40.866,64;3933052855895;40.024,39;433460236256;37.547,64;379309722075;39.733,90;3222120503563
2017-03-19;38.196,09;2994699101704;40.318,83;3910697590170;40.866,64;3933052855895;40.024,39;433460236256;37.547,64;379309722075;39.733,90;3222120503563
2017-03-20;38.252,66;2999187703063;40.378,12;3911483152763;40.940,42;3934319460208;40.083,36;432611208290;37.602,10;379486930604;39.796,10;3225864621686
2017-03-21;38.353,59;3009513588202;40.476,84;3918418978962;41.040,18;3943378031235;40.169,78;433647200782;37.703,07;380160011601;39.898,30;3234487791150
2017-03-22;38.049,56;2989084979055;40.159,92;3887767457841;40.719,54;3913990268076;39.845,23;429864915886;37.423,95;377568206684;39.591,17;3209799425709
2017-03-23;38.180,89;3000258862356;40.299,18;3901088332821;40.842,29;3928324472451;39.987,41;431121314130;37.545,85;379038216792;39.726,36;3220880134883
2017-03-24;38.264,17;3009246929210;40.375,62;3908224998896;40.930,74;3936320432648;40.082,55;432306928046;37.618,49;379443848126;39.803,71;3226158222135
2017-03-25;38.264,17;3009246929210;40.375,62;3908224998896;40.930,74;3936320432648;40.082,55;432306928046;37.618,49;379443848126;39.803,71;3226158222135
2017-03-26;38.264,17;3009246929210;40.375,62;3908224998896;40.930,74;3936320432648;40.082,55;432306928046;37.618,49;379443848126;39.803,71;3226158222135
2017-03-27;38.395,20;3014484537566;40.507,56;3917231663794;41.062,41;3942357568048;40.202,16;433320033407;37.736,25;380455544032;39.930,73;3235577308555
2017-03-28;38.470,84;3020667931269;40.584,39;3923944955180;41.133,77;3949976863765;40.276,29;434271994055;37.809,32;381197429083;40.022,77;3242271445459
2017-03-29;38.854,26;3053021667348;40.982,71;3962103438171;41.530,49;3992231224004;40.686,40;439235326119;38.176,06;384781776082;40.407,31;3274091021157
2017-03-30;38.839,48;3052431959968;40.970,34;3963135621715;41.513,43;3991170754229;40.654,74;438837372556;38.167,76;384759216906;40.386,30;3273311179475
2017-03-31;38.771,88;3040111776045;40.910,62;3949677879823;41.452,43;3978277848445;40.582,59;438043535965;38.101,28;383511955051;40.315,38;3259682664415
2017-04-01;38.771,88;3040111776045;40.910,62;3949677879823;41.452,43;3978277848445;40.582,59;438043535965;38.101,28;383511955051;40.315,38;3259682664415
2017-04-02;38.771,88;3040111776045;40.910,62;3949677879823;41.452,43;3978277848445;40.582,59;438043535965;38.101,28;383511955051;40.315,38;3259682664415
2017-04-03;38.707,87;3038092948845;40.848,18;3936152419188;41.396,45;3985532669295;40.529,78;450821644583;38.044,24;379791025694;40.256,68;3247445042719
2017-04-04;38.494,99;3023948427250;40.610,27;3914732975474;41.162,95;3967510718081;40.299,26;449316408585;37.835,75;378290738987;40.033,24;3230651847952
2017-04-05;38.664,31;3040182861244;40.782,09;3933405203334;41.338,87;3987999822391;40.468,47;452915097754;38.001,09;380231284334;40.203,11;3246024101853
2017-04-06;38.584,66;3035867547033;40.699,52;3926506318114;41.250,38;3981778755106;40.381,83;452731540314;37.918,37;381547540191;40.118,30;3240759568283
2017-04-07;38.570,01;3036450440506;40.681,72;3926429863088;41.228,87;3980993137657;40.376,22;454447677678;37.897,86;382178445901;40.099,55;3241032905499
2017-04-08;38.570,01;3036450440506;40.681,72;3926429863088;41.228,87;3980993137657;40.376,22;454447677678;37.897,86;382178445901;40.099,55;3241032905499
2017-04-09;38.570,01;3036450440506;40.681,72;3926429863088;41.228,87;3980993137657;40.376,22;454447677678;37.897,86;382178445901;40.099,55;3241032905499
2017-04-10;38.580,66;3039293243059;40.689,76;3931347787964;41.241,66;3986918553918;40.394,51;456421992661;37.900,40;382699151803;40.110,80;3244326441303
2017-04-11;38.488,63;3031356310281;40.593,09;3928367126600;41.159,11;3984815752388;40.288,19;457782231022;37.815,05;382241313725;40.012,81;3239848066996
2017-04-12;38.388,07;3029161552354;40.491,73;3923771885033;41.055,79;3976150201699;40.177,42;458337545360;37.728,38;381911926732;39.917,90;3232160243502
2017-04-13;38.371,84;3027281211738;40.473,97;3921409299936;41.038,09;3976797514397;40.164,41;458434393253;37.713,72;382430947216;39.906,39;3232243640423
2017-04-14;38.371,84;3027281211738;40.473,97;3921409299936;41.038,09;3976797514397;40.164,41;458434393253;37.713,72;382430947216;39.906,39;3232243640423
2017-04-15;38.371,84;3027281211738;40.473,97;3921409299936;41.038,09;3976797514397;40.164,41;458434393253;37.713,72;382430947216;39.906,39;3232243640423
2017-04-16;38.371,84;3027281211738;40.473,97;3921409299936;41.038,09;3976797514397;40.164,41;458434393253;37.713,72;382430947216;39.906,39;3232243640423
2017-04-17;38.157,02;3014081855399;40.248,22;3894507734646;40.813,30;3960849113661;39.946,52;466054492169;37.502,75;377223752508;39.687,28;3200263375944
2017-04-18;38.204,38;3018148845800;40.291,29;3899806830480;40.856,14;3965379926839;39.984,87;466537467526;37.531,30;378281600045;39.724,34;3206047471540
2017-04-19;38.204,38;3018148845800;40.291,29;3899806830480;40.856,14;3965379926839;39.984,87;466537467526;37.531,30;378281600045;39.724,34;3206047471540
2017-04-20;38.083,07;3002235905405;40.159,16;3884872356520;40.715,13;3950009801476;39.861,45;464481733957;37.413,09;378250379004;39.613,61;3195919743811
2017-04-21;38.214,76;3005443026202;40.307,50;3893606930849;40.860,58;3958637929666;40.026,78;465844571199;37.547,10;379113765321;39.752,25;3205462268784
2017-04-22;38.214,76;3005443026202;40.307,50;3893606930849;40.860,58;3958637929666;40.026,78;465844571199;37.547,10;379113765321;39.752,25;3205462268784
2017-04-23;38.214,76;3005443026202;40.307,50;3893606930849;40.860,58;3958637929666;40.026,78;465844571199;37.547,10;379113765321;39.752,25;3205462268784
2017-04-24;38.273,38;3007377342151;40.373,21;3898928921921;40.932,93;3964955825966;40.088,03;466769896321;37.610,29;379679007201;39.814,25;3209860697865
2017-04-25;38.779,64;3045574538384;40.901,32;3947239721732;41.450,79;4013485071028;40.600,75;472821923128;38.071,81;384442245981;40.317,33;3249211146500
2017-04-26;39.216,67;3071731760022;41.383,54;3986968798172;41.938,62;4049625275539;41.088,07;477664145571;38.501,76;388788850605;40.790,21;3282048198787
2017-04-27;39.402,86;3084398905680;41.602,48;4006681913205;42.158,83;4071184103382;41.299,96;480732017011;38.707,59;390918258732;40.994,39;3297357081730
2017-04-28;39.306,07;3079930813033;41.506,66;3992004694762;42.074,30;4063993988221;41.201,46;481496992238;38.615,99;390178868468;40.904,16;3281955313835
2017-04-29;39.306,07;3079930813033;41.506,66;3992004694762;42.074,30;4063993988221;41.201,46;481496992238;38.615,99;390178868468;40.904,16;3281955313835
2017-04-30;39.306,07;3079930813033;41.506,66;3992004694762;42.074,30;4063993988221;41.201,46;481496992238;38.615,99;390178868468;40.904,16;3281955313835
2017-05-01;39.306,07;3079930813033;41.506,66;3992004694762;42.074,30;4063993988221;41.201,46;481496992238;38.615,99;390178868468;40.904,16;3281955313835
2017-05-02;39.373,46;3085731914024;41.564,00;3994301226461;42.136,37;4077339929343;41.264,52;491203319337;38.665,06;387459425376;40.959,11;3282372136621
2017-05-03;39.623,16;3113185365791;41.827,28;4022465570426;42.401,18;4107338113044;41.498,53;496099556404;38.905,14;391645164312;41.215,92;3304769049705
2017-05-04;39.674,18;3120597661554;41.890,40;4030080327413;42.475,61;4114298226994;41.561,19;496789949170;38.976,41;392751538793;41.283,32;3311059234807
2017-05-05;39.863,95;3137961811650;42.106,48;4050157932940;42.692,97;4135601580703;41.761,00;500719155801;39.169,99;394687216618;41.488,31;3327753127569
2017-05-06;39.863,95;3137961811650;42.106,48;4050157932940;42.692,97;4135601580703;41.761,00;500719155801;39.169,99;394687216618;41.488,31;3327753127569
2017-05-07;39.863,95;3137961811650;42.106,48;4050157932940;42.692,97;4135601580703;41.761,00;500719155801;39.169,99;394687216618;41.488,31;3327753127569
2017-05-08;39.958,27;3150340474800;42.202,18;4064351050167;42.779,45;4149083056305;41.857,41;504679906446;39.263,92;396423570598;41.581,90;3336718191779
2017-05-09;40.008,96;3159925080631;42.264,17;4076482757740;42.849,42;4164276335952;41.919,42;508547146064;39.327,58;397836055655;41.640,97;3344300272023
2017-05-10;40.089,70;3175388548440;42.356,38;4094829897694;42.946,99;4186760359076;42.006,10;512655410705;39.410,10;400035634306;41.722,59;3353768663737
2017-05-11;39.960,98;3170935891313;42.213,31;4086974064079;42.803,35;4179768729453;41.850,24;513326338412;39.273,24;399647015806;41.581,29;3346374364037
2017-05-12;39.916,84;3176710889345;42.172,95;4093517000656;42.769,29;4189400840787;41.799,96;517308832812;39.232,22;400516827741;41.542,56;3348470500633
2017-05-13;39.916,84;3176710889345;42.172,95;4093517000656;42.769,29;4189400840787;41.799,96;517308832812;39.232,22;400516827741;41.542,56;3348470500633
2017-05-14;39.916,84;3176710889345;42.172,95;4093517000656;42.769,29;4189400840787;41.799,96;517308832812;39.232,22;400516827741;41.542,56;3348470500633
2017-05-15;39.966,93;3187208495980;42.214,03;4096679755063;42.806,84;4198647975065;41.842,58;523951072602;39.278,19;398893904196;41.587,26;3347713015829
2017-05-16;40.063,97;3196505117665;42.315,46;4109795487255;42.898,70;4211191385356;41.938,17;526655676415;39.369,54;402130869286;41.677,69;3357764338735
2017-05-17;40.049,44;3200370671941;42.302,50;4114327023883;42.878,65;4218040216703;41.909,99;527462635779;39.350,09;402260858607;41.663,63;3362958887262
2017-05-18;39.860,78;3193821583737;42.111,40;4099506227399;42.691,13;4208926736394;41.697,42;525613079140;39.189,37;400882078471;41.487,43;3355811695184
2017-05-19;39.691,09;3186601635138;41.941,86;4085684036106;42.521,44;4199645672151;41.583,56;525974414886;39.070,53;399862803535;41.336,46;3346546921102
2017-05-20;39.691,09;3186601635138;41.941,86;4085684036106;42.521,44;4199645672151;41.583,56;525974414886;39.070,53;399862803535;41.336,46;3346546921102
2017-05-21;39.691,09;3186601635138;41.941,86;4085684036106;42.521,44;4199645672151;41.583,56;525974414886;39.070,53;399862803535;41.336,46;3346546921102
2017-05-22;39.737,88;3192811029138;41.972,59;4091270828695;42.554,47;4206112406217;41.596,92;526900608003;39.092,04;400143658669;41.361,28;3349902319041
2017-05-23;39.702,58;3190199263595;41.934,47;4085954971392;42.520,82;4199244326589;41.565,78;526259497632;39.057,85;399944928970;41.325,95;3346433049246
2017-05-24;39.926,14;3206533714177;42.183,29;4105750005229;42.759,55;4218880768009;41.793,02;527185327215;39.270,41;401957583386;41.563,85;3364400908087
2017-05-25;40.075,66;3211230174960;42.344,14;4122418719444;42.920,10;4232986527231;41.946,85;528561457301;39.407,75;403190191576;41.714,30;3376630177536
2017-05-26;39.952,25;3199861919137;42.209,41;4108121245912;42.795,76;4220626360155;41.825,91;527386796221;39.286,77;401841043811;41.578,19;3365860364918
2017-05-27;39.952,25;3199861919137;42.209,41;4108121245912;42.795,76;4220626360155;41.825,91;527386796221;39.286,77;401841043811;41.578,19;3365860364918
2017-05-28;39.952,25;3199861919137;42.209,41;4108121245912;42.795,76;4220626360155;41.825,91;527386796221;39.286,77;401841043811;41.578,19;3365860364918
2017-05-29;40.080,30;3215791195477;42.343,56;4124597118935;42.931,86;4245182756631;41.957,84;531303495668;39.411,89;403572055122;41.707,82;3377286397935
2017-05-30;40.248,41;3234735099880;42.520,44;4145442065526;43.113,00;4273718221528;42.120,47;535413134472;39.574,14;405923597827;41.891,00;3394627518978
2017-05-31;40.318,45;3236376050182;42.586,19;4146572925084;43.181,18;4275983137236;42.191,49;536895832346;39.648,93;406071553898;41.957,89;3394134931024
2017-06-01;40.151,19;3228374137119;42.403,76;4127786670325;43.018,89;4269673309426;42.023,49;543195738268;39.484,50;401342275382;41.786,15;3377816711298
2017-06-02;40.328,63;3247029507585;42.590,01;4147496842738;43.209,26;4293738013132;42.222,47;547096768680;39.646,89;403381442739;41.966,13;3393776916178
2017-06-03;40.328,63;3247029507585;42.590,01;4147496842738;43.209,26;4293738013132;42.222,47;547096768680;39.646,89;403381442739;41.966,13;3393776916178
2017-06-04;40.328,63;3247029507585;42.590,01;4147496842738;43.209,26;4293738013132;42.222,47;547096768680;39.646,89;403381442739;41.966,13;3393776916178
2017-06-05;40.429,54;3259214032100;42.701,08;4162658330220;43.315,30;4309260718404;42.336,49;551966117799;39.741,72;405902615965;42.066,30;3404567724245
2017-06-06;40.377,19;3257376634657;42.652,28;4159960629702;43.263,76;4305239209676;42.283,24;552801563089;39.688,27;405381303088;42.015,02;3401270646664
2017-06-07;40.374,99;3260827686459;42.647,24;4161757430133;43.258,07;4310493725320;42.273,21;555165774541;39.687,48;405819877761;42.013,31;3401039675385
2017-06-08;40.373,55;3262632889903;42.652,42;4166062478272;43.247,11;4313598134829;42.255,64;557691277448;39.677,37;406458362917;42.002,95;3401469283441
2017-06-09;40.246,00;3257173270194;42.524,89;4158019852132;43.114,93;4306496258066;42.127,70;558310851286;39.551,94;405624008722;41.871,28;3392367994409
2017-06-10;40.246,00;3257173270194;42.524,89;4158019852132;43.114,93;4306496258066;42.127,70;558310851286;39.551,94;405624008722;41.871,28;3392367994409
2017-06-11;40.246,00;3257173270194;42.524,89;4158019852132;43.114,93;4306496258066;42.127,70;558310851286;39.551,94;405624008722;41.871,28;3392367994409
2017-06-12;40.149,12;3253600469782;42.424,87;4153065494057;43.023,51;4302546144303;42.041,99;559492699247;39.456,20;405222007710;41.774,06;3387353392316
2017-06-13;39.902,33;3243482975942;42.161,15;4136789920991;42.756,02;4286050812595;41.788,01;559995370771;39.221,63;403741385978;41.521,14;3370322725823
2017-06-14;40.055,50;3263524601642;42.321,59;4160417126069;42.914,12;4306325147046;41.930,96;564594906902;39.364,02;406152022634;41.668,70;3389188736338
2017-06-15;39.991,95;3267450463446;42.248,65;4155204449898;42.851,55;4314584474536;41.868,39;574387656181;39.288,87;405542039541;41.603,08;3380462963782
2017-06-16;40.029,52;3272425284009;42.299,60;4162688767414;42.897,65;4322272885155;41.919,27;576854756445;39.336,66;406252831771;41.651,43;3386239340841
2017-06-17;40.029,52;3272425284009;42.299,60;4162688767414;42.897,65;4322272885155;41.919,27;576854756445;39.336,66;406252831771;41.651,43;3386239340841
2017-06-18;40.029,52;3272425284009;42.299,60;4162688767414;42.897,65;4322272885155;41.919,27;576854756445;39.336,66;406252831771;41.651,43;3386239340841
2017-06-19;39.974,33;3268769385890;42.238,52;4157873003046;42.848,16;4316413919471;41.856,59;576302073082;39.285,52;405905734150;41.596,38;3382871776492
2017-06-20;40.087,15;3280238227045;42.364,18;4172534808304;42.968,31;4331797385053;41.978,92;579039039641;39.389,79;407105469078;41.709,28;3393404438833
2017-06-21;39.975,06;3276569456755;42.248,82;4162734550182;42.878,94;4328165626945;41.871,44;578284776919;39.301,58;406463614404;41.609,41;3386162188737
2017-06-22;39.849,23;3268862779238;42.125,03;4151426426969;42.749,17;4317190791969;41.748,82;577551691267;39.191,57;405581071121;41.482,59;3376984101591
2017-06-23;39.876,53;3274113674711;42.150,33;4158321171618;42.769,95;4326720453883;41.768,69;580253558515;39.204,28;406213678038;41.504,09;3380106683638
2017-06-24;39.876,53;3274113674711;42.150,33;4158321171618;42.769,95;4326720453883;41.768,69;580253558515;39.204,28;406213678038;41.504,09;3380106683638
2017-06-25;39.876,53;3274113674711;42.150,33;4158321171618;42.769,95;4326720453883;41.768,69;580253558515;39.204,28;406213678038;41.504,09;3380106683638
2017-06-26;39.876,53;3274113674711;42.150,33;4158321171618;42.769,95;4326720453883;41.768,69;580253558515;39.204,28;406213678038;41.504,09;3380106683638
2017-06-27;39.932,15;3280974807979;42.220,03;4166701033254;42.827,95;4336571409685;41.835,52;582170732907;39.256,84;407115010186;41.570,68;3386705261391
2017-06-28;39.820,04;3274270126322;42.105,45;4156314478273;42.706,83;4327413558495;41.705,70;581371549981;39.147,64;406115401829;41.451,00;3377288712862
